50|kʃeʔanˈaχnu mosifˈim paχmˈan dˈu χamtsanˈi laʔavˈiʁ, ʔanˈaχnu maɡbiʁˈim ʔˈet ʔefˈekt χamamˈa.
51|ʔavˈal kamˈut ʔedˈej hamˈajim baʔatmosfˈeʁa mistabˈeʁ muʃpˈaʔat bemidˈa dʁamˈatit miʃinujˈim zeʔiʁˈim ʃekaʔˈele batempeʁatˈuʁa.
52|hitχamemˈut ʃˈel maʔalˈa bodˈedet lemaʃˈal, maɡbiʁˈa ʔˈet hahitʔadˈut baʔokjˈanosim.
53|vemaʔalˈa ʔˈet ʃiʔˈuʁ ʔedˈej hamˈajim, ʔedˈej hamˈajim meʃamʃˈim kemeʔˈen maɡbˈeʁ lehaʃpaʔatˈo ʃˈel hapaχmˈan hadˈu χamtsanˈi.
54|beʔotˈo haʔˈofen ʃebˈo jadˈit ktanˈa ʃemezˈiz mafʔˈil dˈi nˈajin.
55|ɡoʁˈemet lakˈaf haɡdolˈa vehakvedˈa ʃˈel hadaχpˈoʁ laʔalˈot velaʁˈedet.
56|kˈaχ ɡˈam ʃinujˈim ktanˈim jaχasˈit bekamˈut hapaχmˈan hadˈu χamtsanˈi.
57|ɡoʁmˈim leʃinujˈim ɡdolˈim bekamˈut ʔedˈej hamˈajim baʔatmosfˈeʁa.
58|ʃebetoʁˈam maʃpiʔˈim ʔˈal ʔefˈekt haχamamˈa. zˈo hajtˈa tovanˈa meʁatˈeket veχaʃuvˈa meʔˈen kmotˈa.
59|ʔavˈal kaʔamˈuʁ, lˈo ʁabˈim bakehilˈa hamadaʔˈit heskˈimu ʔˈim masknotˈav ʃˈel haʁˈenjus.
60|ʃemedidˈot ʃˈel ʃinujˈej tempeʁatˈuʁa vekamujˈot ɡʃamˈim ʃeneʔeʁχˈu bemʁutsˈat hamˈeʔa hatʃˈa ʔesʁˈe,
61|lˈo jiʁʔˈu ʔˈejzoʃehi meɡamˈa ʔaʁukˈat tvˈaχ banetunˈim haʔˈele.
62|ʔedujˈot ɡeʔolˈoɡijot hetsbˈiʔu ʔˈal kˈaχ, ʔolamˈenu χavˈa kamˈa veχamˈa ʔepizˈodot.
63|χazaʁˈa hadʁaɡatˈit letempeʁatˈuʁa metunˈa. mikejvˈan ʃeleʔˈoʁeχ ʁubˈa hamaχʁˈia ʃˈel hatkufˈa hazˈo,
64|lˈo hajˈu beχadˈuʁ haʔˈaʁets maspˈik bnˈej ʔadˈam, kedˈej ʃejuχlˈu lehaʃpˈia ʔˈal haʔaklˈim.
65|lˈo kʃuʁˈim klˈal lapeʔilˈut haʔenoʃˈit. mˈi ʃepaʁˈats ʔˈet maχsˈom hasafkanˈut.
66|bemakbˈil laʔavodatˈo hajomjomˈit kemehandˈes, kˈalendaʁ hikdˈiʃ ʃaʔˈot ʔaʁukˈot lanosˈe ʃeʔoʁˈeʁ meʔˈod ʔˈet sakʁanutˈo.
67|ʔasˈaf kˈalendaʁ netunˈim ʁabˈim mitaχanˈot medidˈa beχˈol ʁaχavˈej haʔolˈam.
68|tempeʁatˈuʁa, ʁuχˈot, zʁamˈim veχadomˈe, vekʃehˈu heʃvˈa ʔˈet hanetunˈim haʔˈele leʁiʃumˈim histˈoʁijim,
69|hˈu ɡilˈa ʃebeʃlˈoʃet haʔasoʁˈim haʁiʃonˈim ʃˈel hamˈeʔa haʔesʁˈim,
70|ʔaltˈa baχˈetsi meʔˈal hatmimˈa. kʃekˈalendaʁ baχˈan ʔˈet hasibˈot haʔefʃaʁijˈot laʔalijˈa hazˈo,
71|ʔalˈa ɡˈam ʁikˈuz hapaχmˈan hadˈu χamtsanˈi baʔatmosfˈeʁa, kemˈo savˈante ʔaʁenijˈus lefanˈav,
72|ɡˈam maskenotˈav ʃˈel kˈalendaʁ zaχˈu batχilˈa lehitʔalmˈut mitsˈad hakehilˈa hamadaʔˈit.
73|hajˈa ʔomnˈam ʔeχˈad hamumχˈim haɡdolˈim bevʁitˈanja lemenoʔˈej kitˈoʁ.
74|lˈo jotˈeʁ meʔaʃˈeʁ χovevˈan nilhˈav. leχˈol ʔˈoʁeχ ʃnˈot haʔaʁbaʔˈim vehaχamiʃˈim,
75|hˈu piʁsˈem maʔamaʁˈim umeχkaʁˈim nosafˈim ʃebeniɡˈud leʔˈele ʃˈel ʔaʁhˈenjus.
76|hajˈu meɡubˈim bemdidˈot venetunˈim ʔamitijˈim mehaʃˈetaχ.
77|velaχˈen ɡˈam hajˈa haʁbˈe jotˈeʁ kaʃˈe lehitvakˈeaχ ʔitˈa. heχˈelu jotˈeʁ vejotˈeʁ χokʁˈim leʔamˈets ʔˈet maskenotˈav ʃˈel kˈalendaʁ.
78|bidvˈaʁ hakˈeʃeʁ ʃebˈen haʔalijˈa beʁamˈat hapaχmˈan hadˈu χamtsanˈi baʔavˈiʁ,
79|ʃejotˈeʁ vejotˈeʁ ʔanaʃˈim hajˈu muχanˈim liʃkˈol biʁtsinˈut.
80|ʔˈet haʔefʃaʁˈut ʃekadˈuʁ haʔˈaʁets mitχamˈem ketotsaʔˈa mipeʔilutˈam ʃˈel bnˈej haʔadˈam.
81|hajˈa nidmˈe ʃeʃˈum davˈaʁ ʃeʔanˈaχnu, bnˈej haʔadˈam haktanˈim vehaχalaʃˈim, ʔosˈim,
82|lˈo jihjˈe mesuɡˈal lehaʃpˈia ʔˈal haʔaklˈim ʃˈel haʔotsmˈa haʔadiʁˈa ʃˈel ptsatsˈot haʔatˈom.
83|vehahˈeʁes haʔadˈiʁ ʃehotˈiʁa ʔaχaʁˈeha milχˈemet haʔolˈam haʃnijˈa,
84|ɡaʁmˈu latsibˈuʁ liʃkˈol meχadˈaʃ, haʁafˈiaχ masˈivi ʃeʔafˈaf ʔˈet lˈondon.
85|vehevˈi lemotˈam ʃˈel lefaχˈot, ʔaʁbˈat alafˈim bnˈej ʔadˈam.
86|hovˈilu ʔˈet haχokʁˈim livχˈon biʁtsinˈut ʁabˈa jotˈeʁ.
87|ʔˈet jeχasˈej haɡomlˈin ʃebˈen bnˈej haʔadˈam vehasvivˈa benosʔˈim keɡˈon.
88|zihˈum ʔavˈiʁ, zihˈum kˈaʁka, ɡˈeʃem χumtsˈi vehitpotsetsˈut ʔoχlusˈin.
89|ʔavˈal ʔˈim hapaχmˈan hadˈu χamtsanˈi hˈu zˈe ʃeʔaχʁaʔˈi lemeɡamˈat hahitχamemˈut,
90|mˈa ɡoʁˈem laʔalijˈa beʁikˈuz hapaχmˈan hadˈu χamtsanˈi milkatχˈila?
91|lamʁˈot ʃehamedidˈot heʁʔˈu beveʁˈuʁ ʃehatempeʁatˈuʁa hamemutsˈaʔat beχadˈuʁ haʔˈaʁets ʔolˈa ʔˈim hazmˈan,
92|hajˈu ʔadˈajin χokʁˈim ʁabˈim ʃeʃiʔaʁˈu haʔalijˈa beʁamˈat hapaχmˈan hadˈu χamtsanˈi baʔatmosfˈeʁa,
93|tovˈil dˈavka lehitkaʁeʁˈut. niʃlˈat ʔˈal jedˈej ʔˈosef ʃˈel hamˈon manɡenonˈej maʃˈov ʃonˈim.
94|ʃepoʔalˈim beχivunˈim menuɡadˈim zˈe lazˈe.
95|beʔˈod ʃeʔalijˈa beʁamˈat hapaχmˈan hadˈu χamtsanˈi movilˈa, kfˈi ʃeʁaʔˈinu kˈodem, laʔalijˈa beχamˈut ʔedˈej hamˈajim baʔatmosfˈeʁa velehitχamemˈut muʔˈetset.
96|peʁuʃˈam ɡˈam jotˈeʁ ʔananˈim levanˈim ʃemaχaziʁˈim ʔˈet ʔˈoʁ haʃˈemeʃ, monʔˈim mimˈeno lehaɡˈia ʔˈel hakˈaʁka.
97|vebeχˈaχ ɡoʁmˈim dˈavka lehitkaʁeʁˈut. mˈi biχlˈal ʔamˈaʁ ʃehitχamemˈut ʃˈel haʔaklˈim hˈi beheχʁˈaχ davˈaʁ ʁˈa?
98|kolˈel ʔaʁhˈenjus vekˈalendaʁ ʔatsmˈam, ʁaʔˈu bahitχamemˈut haɡlobˈalit dˈavka hitpatχˈut mevoʁˈeχet.
99|ʔasujˈa lehovˈil leʔafʃaʁˈat kaʁkaʔˈot kfuʔˈot baʔezoʁˈim hatsfonijˈim, ʃekaʁˈeɡa ʔˈi ʔefʃˈaʁ lenatsˈel leʃˈem χaklaʔˈut.
100|veʔulˈaj ɡˈam tidχˈe beχˈama ʔalfˈej ʃanˈim ʔˈet hofaʔatˈo ʃˈel ʔidˈan kˈeʁaχ χadˈaʃ.
101|ʁˈak biʃnˈot haʃivʔˈim vehaʃmonˈim, beʔikvˈot hofaʔatˈam ʃˈel modˈelim memuχʃavˈim medujakˈim,
102|heχˈel lehitɡabˈeʃ hakontsˈenzus bekˈeʁev haχokʁˈim ʃehaʔalijˈa beʁamˈat hapaχmˈan hadˈu χamtsanˈi baʔatmosfˈeʁa,
103|tovˈil bevadaʔˈut lehitχamemˈut, ʔasujˈa lihjˈot haʃpaʔˈa katastʁofˈalit.
104|ʔˈet ʔazhaʁotehˈem ʃemumχˈej haʔaklˈim. ʔomnˈam jidaʁʃˈu ʔˈod ʔesʁˈot ʃanˈim ʔˈad ʃenatslˈiaχ lehiʃtalˈet ʔˈal beʔajˈat hapletˈot ʃˈel hapaχmˈan hadˈu χamtsanˈi,
105|ʔavˈal kvˈaʁ ʔaχʃˈav ʔefʃˈaʁ liʁʔˈot ʔˈet nitsanˈej haʃinˈuj.
106|hajˈa ʔˈefes nekudˈa ʃiʃˈa ʔaχuzˈim. kˈetsev haplitˈa ʃˈel paχmˈan dˈu χamtsanˈi,
107|keχˈol ʃejotˈeʁ vejotˈeʁ taʔasijˈot hofχˈot lejeʁukˈot jotˈeʁ.
108|ɡˈam ʔˈim hajˈinu matsliχˈim bedˈeʁeχ nˈes laʔatsˈoʁ laχalutˈin ʔˈet kˈol pletˈot hapaχmˈan hadˈu χamtsanˈi baʔolˈam,
109|biχdˈej livlˈom ʔˈet hahitχamemˈut haɡlobˈalit. bemeʔˈa veʔesʁˈim haʃanˈim ʃeχalfˈu.
110|meʔˈaz ʃehetsbˈia savˈante ʔaʁhˈenjus ʔˈal hakˈeʃeʁ ʃebˈen haʔalijˈa beʁamˈat hapaχmˈan hadˈu χamtsanˈi vehitχamemˈut kadˈuʁ haʔˈaʁets,
111|lˈo paχˈot mˈi ʃtˈajim nekudˈa ʃalˈoʃ ʃˈel paχmˈan dˈu χamtsanˈi.
112|lispˈoɡ beʔˈeʁeχ kemaχatsˈit mehakamˈut hazˈo, ʔavˈal zˈe ʔadˈajin maʃʔˈiʁ lanˈu jotˈeʁ mitʁiljˈon tˈonot ʃˈel ɡˈaz.
113|ʃeʔˈim lˈo naʔasˈe ʃˈum davˈaʁ kedˈej lehotsˈi ʔotˈo mehaʔatmosfˈeʁa.
114|ɡˈam ʔanˈi ʃamˈaʔti ensfˈoʁ peʔamˈim masbiʁˈim lanˈu ʔˈal hasakanˈa ʃetmunˈa bahitχamemˈut haɡlobˈalit.
115|kʃeʔasˈiti ʔˈet hataχkˈiʁ lapˈeʁek hazˈe vekaʁˈati ʔˈet hamaʔamaʁˈim vehitʔamˈakti bastatˈistikot,
116|ʁˈak ʔaχʃˈav nafˈal lˈi haʔasimˈon. kˈol mˈi ʃeʔosˈek bemadˈa veteχnolˈoɡja bemˈeʃeχ hamˈon ʃanˈim,
117|lomˈed mahˈeʁ meʔˈod lihjˈot safkˈan leɡabˈej havtaχˈot ɡʁandijˈozijot venevuʔˈot zˈaʔam katastʁofˈali.
118|ʔˈejχ ʔefʃˈaʁ letakˈen ʔˈet mˈa ʃekilkˈalnu? ʔˈejχ ʔefʃˈaʁ lesalˈek jotˈeʁ mitʁiljˈon tˈonot?
119|ʃˈel paχmˈan dˈu χamtsanˈi mehaʔatmosfˈeʁa, ʃebimʁutsˈat hazmˈan zihˈu ʃnˈej ʔetɡaʁˈim maʃmaʔutijˈim ʃekʁuχˈim bˈa.
120|hˈu hotsaʔˈat hapaχmˈan hadˈu χamtsanˈi mehaʔavˈiʁ, levadˈe ʃehapaχmˈan hadˈu χamtsanˈi hazˈe.
121|lˈo jaχzˈoʁ beχazaʁˈa laʔatmosfˈeʁa beʔˈisland. hukˈam mamˈaʃ haʃanˈa, ʔalpˈajim ʔesʁˈim veʔˈaʁba.
122|hamifʔˈal haɡadˈol bejotˈeʁ baʔolˈam lesilˈuk paχmˈan dˈu χamtsanˈi mehaʔavˈiʁ.
123|meʔavʁeʁˈim ɡdolˈim, doχfˈim ʔavˈiʁ dˈeʁeχ masnenˈim mejuχadˈim.
124|ʃesofχˈim ʔalehˈem ʔˈet hapaχmˈan hadˈu χamtsanˈi betahalˈiχ ʃelˈo ʃonˈe behaʁbˈe beʔˈofen ʔekʁonˈi.
125|misinˈun ʃˈel ʔadamˈa ʔˈo mˈajim kedˈej leχalˈets mehˈem ɡaʁɡiʁˈej zahˈav.
126|haʔanalˈoɡja lesinˈun zahˈav neχonˈa bejotˈeʁ mimuvˈan ʔeχˈad.
127|kamˈut hapaχmˈan hadˈu χamtsanˈi baʔatmosfˈeʁa ʁˈak ʔaχˈat mitˈoχ keʔalpˈajim veχamˈeʃ meʔˈot mulˈekulot ʃˈel ʔavˈiʁ.
128|hˈi molˈekula ʃˈel paχmˈan dˈu χamtsanˈi, ʃebeʔotˈo haʔˈofen ʃebˈo tsaʁˈiχ lehaʃkˈia,
129|hamˈon ʔenˈeʁɡija kedˈej lesanˈen tˈonot ʃˈel ʔadamˈa veleχalˈets mehˈen kˈama ɡʁˈamim bodedˈim ʃˈel zahˈav.
130|kˈaχ tsaʁˈiχ lehaʃkˈia hamˈon ʔenˈeʁɡija besinˈun kamujˈot ɡdolˈot ʃˈel ʔavˈiʁ,
131|ʃehaʔenˈeʁɡija hanidʁˈeʃet leʃˈem hasinˈun lˈo jeχolˈa lehaɡˈia misʁefˈa ʃˈel nˈeft ʔˈo peχˈam.
132|ʃehaʁˈej sʁefˈa ʃekazˈo polˈetet beʔatsmˈa, paχmˈan dˈu χamtsanˈi, veʔˈaz ʔanˈaχnu dˈej joʁˈim leʔatsmˈenu baʁˈeɡel.
133|tihjˈe χajˈevet lehaɡˈia mimekoʁˈot bˈilti mitkalˈim, hˈi ʔadˈajin ʔinjˈan jakˈaʁ jaχasˈit.
134|ʔalˈut hafʔalatˈo ʃˈel hamifʔˈal haχadˈaʃ beʔˈisland hˈi keʔˈelef dˈolaʁ leχˈol tˈon ʃˈel paχmˈan dˈu χamtsanˈi.
135|ʁˈak biʃnˈat ʔalpˈajim ʔesʁˈim veʃtˈajim levadˈa, ʁˈak ʔˈet hapaχmˈan hadˈu χamtsanˈi ʃeniflˈat beʔalpˈajim ʔesʁˈim veʃtˈajim.
136|ʔaʁbaʔˈim tʁiljˈon dˈolaʁ, kamuvˈan ʃetahaliχˈej jeʔˈul kaʔˈele vaʔaχeʁˈim.
137|jozilˈu ʔˈet sinˈun hapaχmˈan hadˈu χamtsanˈi ʔˈim hazmˈan.
138|ʔavˈal ʔˈela ʔˈim taχˈul beʔatˈid pʁitsˈat dˈeʁeχ ʔamitˈit.
139|kaʃˈe liʁʔˈot kejtsˈad sinˈun ʃekazˈe jaχˈol liftˈoʁ ʔˈet beʔajˈat silˈuk hapaχmˈan mehaʔavˈiʁ.
140|kedˈej lesalˈek paχmˈan dˈu χamtsanˈi mehaʔavˈiʁ, keʃejˈeʃ mˈiʃehu ʃekvˈaʁ ʔosˈe ʔˈet zˈe biʃvilˈenu.
141|ʔanˈi batuˈaχ ʃeʔatˈem kvˈaʁ menaχaʃˈim ʔˈet hakavanˈa ʃelˈi, koltˈim paχmˈan dˈu χamtsanˈim mehaʔatmosfˈeʁa.
142|beʔemtsaʔˈut tahaliχˈej fotosintˈeza ʔˈo neʃimˈa taʔˈit,
143|hofχˈim ʔotˈo lesukˈaʁ ʃebˈo hˈem miʃtamʃˈim kedˈej livnˈot ʔˈet ɡufˈam, lehakˈim leʔatsmˈam tseʔetsaʔˈim veχadomˈe.
144|hajeʔaʁˈot vehaplantˈon mesalkˈim baʔˈofen hazˈe bˈen miljˈaʁd lemˈeʔa miljˈaʁd tˈonot ʃˈel paχmˈan dˈu χamtsanˈi.
145|jotˈeʁ meʔaʃˈeʁ kamˈut hapaχmˈan hadˈu χamtsanˈi ʃebnˈej haʔadˈam poltˈim.
146|lˈo neʔelmˈa kamuvˈan miʔenehˈem ʃˈel peʔilˈej hasvivˈa. beʔalpˈajim veʃmonˈa ʔesʁˈe huʃˈak pʁojˈekt benleʔumˈi beʃˈem.
147|ʃesˈam leʔatsmˈo lemataʁˈa latˈaʔat, haχiʃuvˈim maʁʔˈim ʃetʁiljˈon ʔetsˈim.
148|kematˈajim miljˈaʁd tˈonot ʃˈel paχmˈan dˈu χamtsanˈi beχˈol ʃanˈa.
149|kˈol tʁiljˈon umˈaʃehu hatˈonot ʃˈel ɡˈaz ʃenifletˈu laʔatmosfˈeʁa meʔˈaz hamahapeχˈa hataʔasijatˈit,
150|χamˈeʃ ʔˈad ʔˈeseʁ ʃanˈim bilvˈad. ʔˈaz naχˈon, bekadˈuʁ haʔˈaʁets jˈeʃ ʔekʁonˈit maspˈik ʃˈetaχ panˈuj.
151|ʔavˈal kˈal liʁʔˈot ʃenetijˈat kamˈut ɡdolˈa kˈol kˈaχ ʃˈel ʔetsˈim,
152|hˈi lˈo ʔinjˈan zˈol ʔˈo paʃˈut lebitsˈua. beʃˈeʃet haʃanˈim ʃeχalfˈu meʔˈaz hivasdˈo,
153|lataʔˈat beʔˈeʁeχ ʔaʁbaʔˈa ʔasˈaʁ miljˈaʁd ʔetsˈim. zˈe niʃmˈa haʁbˈe, vezˈe beʔemˈet haʁbˈe.
154|ʔavˈal zˈe besˈaχ hakˈol ʔeχˈd vaχˈetsi ʔaχuzˈim beʔˈeʁeχ.
155|mehakamˈut ʃeʔanˈaχnu tsʁiχˈim liʃʔˈof ʔelˈeha. niχʁetˈu beχadˈuʁ haʔˈaʁets beʔˈeʁeχ mˈeʔa miljˈaʁd ʔetsˈim.
156|pˈi ʃiʃˈa vejotˈeʁ meʔaʃˈeʁ niʃtelˈu. ʔafˈilu lˈo habeʔajˈa haɡdolˈa beʔemˈet.
157|hapaχmˈan hadˈu χamtsanˈi ʃeneʔesˈaf bamifʔˈal beʔˈisland, ʃeχodˈeʁ leʔˈomek ʃˈel kilomˈeteʁ letˈoχ haʔadamˈa.
158|halˈaχats vehaχˈom baʔˈomek hazˈe, ʃˈam hˈu jaχˈol lehiʃaʔˈeʁ kavˈuʁ mitˈaχat laʔadamˈa.
159|bemˈeʃeχ meʔˈot ʔalfˈej, ʔulˈaj ʔafˈilu miljonˈej ʃanˈim.
160|kaʃˈe laʔasˈof ʔˈet hapaχmˈan hadˈu χamtsanˈi mehaʔavˈiʁ.
161|ʔˈaz hˈu niʃʔˈaʁ mekubˈa betˈoχ haʔadamˈa, jˈeʃ lanˈu ʔˈet habeʔajˈa hahafuχˈa.
