Variable,Description
DOCTDIAB , 'TIMES SEEN HEALTH PROFESSIONAL FOR DIABETES'
DRADVISE , 'DOCTOR ADVISED REDUCED SODIUM/SALT INTAKE'
DRNK3GE5 , 'BINGE DRINKING'
DRNKANY5 , 'DRINK ANY ALCOHOLIC BEVERAGES IN PAST 30 DAYS'
DROCDY3_ , 'COMPUTED DRINK-OCCASIONS-PER-DAY'
DRVISITS , 'DOCTOR VISITS PAST 12 MONTHS'
EDUCA , 'EDUCATION LEVEL'
EMPLOY1 , 'EMPLOYMENT STATUS'
EMTSUPRT , 'HOW OFTEN GET EMOTIONAL SUPPORT NEEDED'
EXERANY2 , 'EXERCISE IN PAST 30 DAYS'
EXERHMM1 ," 'MINUTES OR HOURS WALKING, RUNNING, JOGGING, OR SWIMMING'"
EXERHMM2 ," 'MINUTES OR HOURS WALKING, RUNNING, JOGGING, OR SWIMMING'"
EXEROFT1 ," 'HOW MANY TIMES WALKING, RUNNING, JOGGING, OR SWIMMING'"
EXEROFT2 ," 'HOW MANY TIMES WALKING, RUNNING, JOGGING, OR SWIMMING'"
EXRACT11 , 'TYPE OF PHYSICAL ACTIVITY'
EXRACT21 , 'OTHER TYPE OF PHYSICAL ACTIVITY GIVING MOST EXERCISE DURING PAST MONTH'
EYEEXAM , 'LAST EYE EXAM WHERE PUPILS WERE DILATED'
FC60_ , 'ESTIMATED FUNCTIONAL CAPACITY'
FEETCHK , 'TIMES FEET CHECK FOR SORES/IRRITATIONS'
FEETCHK2 , 'HOW OFTEN CHECK FEET FOR SORES OR IRRITATIONS'
FLSHTMY2 , 'WHEN RECEIVED MOST RECENT SEASONAL FLU SHOT/SPRAY'
FLUSHOT6 , 'ADULT FLU SHOT/SPRAY PAST 12 MOS'
FMONTH , 'FILE MONTH'
FRUIT1 , 'HOW MANY TIMES DID YOU EAT FRUIT?'
FRUITJU1 , 'HOW MANY TIMES DID YOU DRINK 100 PERCENT PURE FRUIT JUICES?'
FRUTDA1_ , 'COMPUTED FRUIT INTAKE IN TIMES PER DAY'
FTJUDA1_ , 'COMPUTED FRUIT JUICE INTAKE IN TIMES PER DAY'
FVBEANS , 'HOW MANY TIMES DID YOU EAT BEANS OR LENTILS?'
FVGREEN , 'HOW MANY TIMES DID YOU EAT DARK GREEN VEGETABLES?'
FVORANG , 'HOW MANY TIMES DID YOU EAT ORANGE-COLORED VEGETABLES?'
GENHLTH , 'GENERAL HEALTH'
GRENDAY_ , 'COMPUTED DARK GREEN VEGETABLE INTAKE IN TIMES PER DAY'
HADHYST2 , 'HAD HYSTERECTOMY'
HADMAM , 'HAVE YOU EVER HAD A MAMMOGRAM'
HADPAP2 , 'EVER HAD A PAP TEST'
HADSGCO1 , 'WAS LAST TEST A SIGMOIDOSCOPY OR COLONOSCOPY'
HADSIGM3 , 'EVER HAD SIGMOIDOSCOPY/COLONOSCOPY'
HAREHAB1 , 'OUTPATIENT REHAB AFTER HEART ATTACK HOSP STAY'
HAVARTH3 , 'TOLD HAVE ARTHRITIS'
HEIGHT3 , 'REPORTED HEIGHT IN FEET AND INCHES'
HIVTST6 , 'EVER TESTED HIV'
HIVTSTD3 , 'MONTH AND YEAR OF LAST HIV TEST'
HLTHCVRG , 'HEALTH INSURANCE COVERAGE'
HLTHPLN1 , 'HAVE ANY HEALTH CARE COVERAGE'
HOWLONG , 'HOW LONG SINCE LAST MAMMOGRAM'
HPVADSHT , 'NUMBER OF HPV SHOTS RECEIVED'
HPVADVC2 , 'EVER HAD THE HPV VACCINATION?'
HTIN4 , 'COMPUTED HEIGHT IN INCHES'
HTM4 , 'COMPUTED HEIGHT IN METERS'
IDATE , 'INTERVIEW DATE'
IDAY , 'INTERVIEW DAY'
IMFVPLAC , 'WHERE DID YOU GET YOUR LAST FLU SHOT/VACCINE?'
IMONTH , 'INTERVIEW MONTH'
INCOME2 , 'INCOME LEVEL'
INSULIN , 'NOW TAKING INSULIN'
INTERNET , 'INTERNET USE IN THE PAST 30 DAYS?'
IYEAR , 'INTERVIEW YEAR'
JOINPAIN , 'HOW BAD WAS JOINT PAIN'
LADULT , 'ARE YOU 18 YEARS OF AGE OR OLDER?'
LANDLINE , 'DO YOU ALSO HAVE A LANDLINE TELEPHONE?'
LASTPAP2 , 'HOW LONG SINCE LAST PAP TEST'
LASTSIG3 , 'TIME SINCE LAST SIGMOIDOSCOPY/COLONOSCOPY'
LASTSMK2 , 'INTERVAL SINCE LAST SMOKED'
LENGEXAM , 'HOW LONG SINCE LAST BREAST PHYSICAL EXAM'
LMTJOIN3 , 'LIMITED BECAUSE OF JOINT SYMPTOMS'
LONGWTCH , 'HOW LONG WATCHING SALT/SODIUM INTAKE'
LSATISFY , 'SATISFACTION WITH LIFE'
LSTBLDS3 , 'TIME SINCE LAST BLOOD STOOL TEST'
LSTCOVRG , 'TIME SINCE LAST HAD HEALTH CARE COVERAGE'
MARITAL , 'MARITAL STATUS'
MAXDRNKS , 'MOST DRINKS ON SINGLE OCCASION PAST 30 DAYS'
MAXVO2_ , 'ESTIMATED AGE-GENDER SPECIFIC MAXIMUM OXYGEN CONSUMPTION'
MEDBILLS , 'CURRENTLY HAVE MEDICAL BILLS'
MEDCOST , 'COULD NOT SEE DR. BECAUSE OF COST'
MEDICARE , 'DO YOU HAVE MEDICARE?'
MEDSCOST , 'COULD NOT GET MEDICINE DUE TO COST'
MENTHLTH , 'NUMBER OF DAYS MENTAL HEALTH NOT GOOD'
METVL11_ , 'ACTIVITY MET VALUE FOR FIRST ACTIVITY'
METVL21_ , 'ACTIVITY MET VALUE FOR SECOND ACTIVITY'
MISDEPRD , 'HOW OFTEN FEEL DEPRESSED PAST 30 DAYS'
MISEFFRT , 'HOW OFTEN FEEL EVERYTHING WAS AN EFFORT PAST 30 DAYS'
MISHOPLS , 'HOW OFTEN FEEL HOPELESS PAST 30 DAYS'
MISNERVS , 'HOW OFTEN FEEL NERVOUS PAST 30 DAYS'
MISNOWRK , 'EMOTIONAL PROBLEM KEPT YOU FROM DOING WORK PAST 30 DAYS'
MISPHLPF , 'PEOPLE ARE GENERALLY CARING TOWARD PEOPLE WITH MENTAL ILLNESS'
MISRSTLS , 'HOW OFTEN FEEL RESTLESS PAST 30 DAYS'
MISTMNT , 'RECEIVING MEDICINE OR TREATMENT FROM HEALTH PRO FOR EMOTIONAL PROBLEM'
MISTRHLP , 'MENTAL HEALTH TREATMENT CAN HELP PEOPLE LEAD NORMAL LIFE'
MISWTLES , 'HOW OFTEN FEEL WORTHLESS PAST 30 DAYS'
MSCODE , 'METROPOLITAN STATUS CODE'
NOCOV121 , 'WITHOUT HEALTH CARE COVERAGE PAST 12 MONTHS'
NUMADULT , 'NUMBER OF ADULTS IN HOUSEHOLD'
NUMHHOL2 , 'HOUSEHOLD TELEPHONES'
NUMMEN , 'NUMBER OF ADULT MEN IN HOUSEHOLD'
NUMPHON2 , 'RESIDENTIAL PHONES'
NUMWOMEN , 'NUMBER OF ADULT WOMEN IN HOUSEHOLD'
ORNGDAY_ , 'COMPUTED ORANGE-COLORED VEGETABLE INTAKE IN TIMES PER DAY'
PA1MIN_ , 'MINUTES OF TOTAL PHYSICAL ACTIVITY PER WEEK'
PA1VIGM_ , 'MINUTES OF TOTAL VIGOROUS PHYSICAL ACTIVITY PER WEEK'
PADUR1_ , 'MINUTES OF FIRST ACTIVITY'
PADUR2_ , 'MINUTES OF SECOND ACTIVITY'
PAFREQ1_ , 'PHYSICAL ACTIVITY FREQUENCY PER WEEK FOR FIRST ACTIVITY'
PAFREQ2_ , 'PHYSICAL ACTIVITY FREQUENCY PER WEEK FOR SECOND ACTIVITY'
PAINACT2 , 'HOW MANY DAYS HARD TO DO USUAL ACTIVITIES IN PAST 30 DAYS'
PAMIN11_ , 'MINUTES OF PHYSICAL ACTIVITY PER WEEK FOR FIRST ACTIVITY'
PAMIN21_ , 'MINUTES OF PHYSICAL ACTIVITY PER WEEK FOR SECOND ACTIVITY'
PAMISS1_ , 'MISSING PHYSICAL ACTIVITY DATA'
PAVIG11_ , 'MINUTES OF VIGOROUS PHYSICAL ACTIVITY PER WEEK FOR FIRST ACTIVITY'
PAVIG21_ , 'MINUTES OF VIGOROUSPHYSICAL ACTIVITY PER WEEK FOR SECOND ACTIVITY'
PCDMDECN , 'WHO MADE THE DECISION WITH YOU TO HAVE PSA TEST?'
PCPSAAD2 , 'HAS A HEALTH PROFESSIONAL EVER TALKED WITH YOU ABOUT THE ADVANTAGES OF THE PSA TEST?'
PCPSADE1 , 'WHY WAS PSA TEST DONE?'
PCPSADI1 , 'HAS A HEALTH PROFESSIONAL EVER TALKED WITH YOU ABOUT THE DISADVANTAGES OF THE PSA TEST?'
PCPSARE1 , 'HAS A DOCTOR EVER RECOMMENDED THAT YOU HAVE A PSA TEST?'
PCPSARS1 , 'WHAT WAS THE MAIN REASON YOU HAD THIS PSA TEST?'
PCTCELL , 'WHAT PERCENT OF YOUR CALLS ARE RECEIVED ON YOUR CELL PHONE?'
PDIABTST , 'HAD A TEST FOR HIGH BLOOD SUGAR IN PAST THREE YEARS'
PERSDOC2 , 'MULTIPLE HEALTH CARE PROFESSIONALS'
PHYSHLTH , 'NUMBER OF DAYS PHYSICAL HEALTH NOT GOOD'
PNEUVAC3 , 'PNEUMONIA SHOT EVER'
POORHLTH , 'POOR PHYSICAL OR MENTAL HEALTH'
PREDIAB1 , 'EVER BEEN TOLD YOU HAVE PRE-DIABETES OR BORDERLINE DIABETES'
PREGNANT , 'PREGNANCY STATUS'
PROFEXAM , 'EVER HAD BREAST PHYSICAL EXAM BY DOCTOR'
PSATEST1 , 'EVER HAD PSA TEST'
PSATIME , 'TIME SINCE LAST PSA TEST'
PVTRESD1 , 'PRIVATE RESIDENCE?'
PVTRESD2 , 'DO YOU LIVE IN A PRIVATE RESIDENCE?'
QLACTLM2 , 'ACTIVITY LIMITATION DUE TO HEALTH PROBLEMS'
QLHLTH2 , 'HOW MANY DAYS FULL OF ENERGY IN PAST 30 DAYS'
QLMENTL2 , 'HOW MANY DAYS DEPRESSED IN PAST 30 DAYS'
QLSTRES2 , 'HOW MANY DAYS FELT ANXIOUS IN PAST 30 DAYS'
QSTLANG , 'LANGUAGE IDENTIFIER'
QSTVER , 'QUESTIONNAIRE VERSION IDENTIFIER'
RCSGENDR , 'GENDER OF CHILD'
RCSRLTN2 , 'RELATIONSHIP TO CHILD'
RDUCHART , 'TAKE ASPIRIN TO REDUCE CHANCE OF HEART ATTACK'
RDUCSTRK , 'TAKE ASPIRIN TO REDUCE CHANCE OF STROKE'
RENTHOM1 , 'OWN OR RENT HOME'
RLIVPAIN , 'TAKE ASPIRIN TO RELIEVE PAIN'
RRATWRK2 , 'HOW DO YOU FEEL YOU WERE TREATED AT WORK COMPARED TO PEOPLE OF OTHER RACES IN PAST 12 MONTHS?'
RRCLASS2 , 'HOW DO OTHER PEOPLE USUALLY CLASSIFY YOU IN THIS COUNTRY?'
RRCOGNT2 , 'HOW OFTEN DO YOU THINK ABOUT YOUR RACE?'
RREMTSM2 , 'TIMES PAST 30 DAYS FELT EMOTIONALLY UPSET BECAUSE OF TREATMENT DUE TO YOUR RACE'
RRHCARE3 ," 'WHEN SEEKING HEALTH CARE PAST 12 MONTHS, WAS EXPERIENCE WORSE, SAME, BETTER THAN PEOPLE OF OTHER RACES?'"
RRPHYSM2 , 'TIMES PAST 30 DAYS FELT PHYSICAL SYMPTOMS BECAUSE OF TREATMENT DUE TO YOUR RACE'
SCNTLPAD , 'HOW WERE YOU GENERALLY PAID FOR THE WORK YOU DID'
SCNTLWK1 , 'HOW MANY HOURS PER WEEK DID YOU WORK'
SCNTMEAL , 'TIMES PAST 12 MONTHS WORRIED/STRESSED ABOUT HAVING ENOUGH MONEY TO BUY NUTRITIOUS MEALS?'
SCNTMONY , 'TIMES PAST 12 MONTHS WORRIED/STRESSED ABOUT HAVING ENOUGH MONEY TO PAY YOUR RENT/MORTGAGE?'
SCNTPAID , 'HOW ARE YOU GENERALLY PAID FOR THE WORK YOU DO'
SCNTVOT1 , 'DID YOU VOTE IN THE LAST PRESIDENTIAL ELECTION?'
SCNTWRK1 , 'HOW MANY HOURS PER WEEK DO YOU WORK'
SEATBELT , 'HOW OFTEN USE SEATBELTS IN CAR?'
SEQNO , 'ANNUAL SEQUENCE NUMBER'
SEX , 'RESPONDENTS SEX'
SLEPTIM1 , 'HOW MUCH TIME DO YOU SLEEP'
SMOKDAY2 , 'FREQUENCY OF DAYS NOW SMOKING'
SMOKE100 , 'SMOKED AT LEAST 100 CIGARETTES'
SSBFRUT2 , 'HOW OFTEN DID YOU DRINK SUGAR-SWEETENED DRINKS?'
SSBSUGAR , 'HOW OFTEN DO YOU DRINK REGULAR SODA OR POP?'
STATERES , 'RESIDENT OF STATE'
STOPSMK2 , 'STOPPED SMOKING IN PAST 12 MONTHS'
STREHAB1 , 'OUTPATIENT REHAB AFTER HOSP STAY FOR STROKE'
STRENGTH , 'HOW MANY TIMES DID YOU DO PHYSICAL ACTIVITIES OR EXERCISES TO STRENGTHEN YOUR MUSCLES?'
STRFREQ_ , 'STRENGTH ACTIVITY FREQUENCY PER WEEK'
TETANUS , 'RECEIVED TETANUS SHOT SINCE 2005?'
TOLDHI2 , 'EVER TOLD BLOOD CHOLESTEROL HIGH'
USEEQUIP , 'HEALTH PROBLEMS REQUIRING SPECIAL EQUIPMENT'
USENOW3 , 'USE OF SMOKELESS TOBACCO PRODUCTS'
VEGEDA1_ , 'COMPUTED VEGETABLE INTAKE IN TIMES PER  DAY'
VEGETAB1 , 'HOW MANY TIMES DID YOU EAT OTHER VEGETABLES?'
VETERAN3 , 'ARE YOU A VETERAN'
WEIGHT2 , 'REPORTED WEIGHT IN POUNDS'
WHRTST10 , 'LOCATION OF LAST HIV TEST'
WTCHSALT , 'WATCHING SODIUM OR SALT INTAKE'
WTKG3 , 'COMPUTED WEIGHT IN KILOGRAMS'
_AGE65YR , 'REPORTED AGE IN TWO AGE GROUPS CALCULATED VARIABLE'
_AGE80 , 'IMPUTED AGE VALUE COLLAPSED ABOVE 80'
_AGEG5YR , 'REPORTED AGE IN FIVE-YEAR AGE CATEGORIES CALCULATED VARIABLE'
_AGE_G , 'IMPUTED AGE IN SIX GROUPS'
_AIDTST3 , 'EVER BEEN TESTED FOR HIV CALCULATED VARIABLE'
_ASTHMS1 , 'COMPUTED ASTHMA STATUS'
_BMI5 , 'COMPUTED BODY MASS INDEX'
_BMI5CAT , 'COMPUTED BODY MASS INDEX CATEGORIES'
_CASTHM1 , 'CURRENT ASTHMA CALCULATED VARIABLE'
_CHISPNC ," 'CHILD HISPANIC, LATINO/A, OR SPANISH ORIGIN CALCULATED VARIABLE'"
_CHLDCNT , 'COMPUTED NUMBER OF CHILDREN IN HOUSEHOLD'
_CHOLCHK , 'CHOLESTEROL CHECKED CALCULATED VARIABLE'
_CLLCPWT , 'FINAL CHILD WEIGHT: LAND-LINE AND CELL-PHONE DATA'
_CRACE1 , 'CHILD NON-HISPANIC RACE INCLUDING MULTIRACIAL'
_DRDXAR1 , 'RESPONDENTS DIAGNOSED WITH ARTHRITIS'
_DRNKDY4 , 'COMPUTED NUMBER OF DRINKS OF ALCOHOL BEVERAGES PER DAY'
_DRNKMO4 , 'COMPUTED TOTAL NUMBER DRINKS A MONTH'
_DUALCOR , 'DUAL PHONE USE CORRECTION FACTOR'
_DUALUSE , 'DUAL PHONE USE CATEGORIES'
_EDUCAG , 'COMPUTED LEVEL OF EDUCATION COMPLETED CATEGORIES'
_FLSHOT6 , 'FLU SHOT CALCULATED VARIABLE'
_FRT16 , 'REPORTED CONSUMING FRUIT >16/DAY'
_FRTLT1 , 'CONSUME FRUIT 1 OR MORE TIMES PER DAY'
_FRTLT1 , 'CONSUME FRUIT 1 OR MORE TIMES PER DAY'
_FRTRESP , 'MISSING ANY FRUIT RESPONSES'
_FRUITEX , 'FRUIT EXCLUSION FROM ANALYSES'
_FRUTSUM , 'TOTAL FRUITS CONSUMED PER DAY'
_HCVU651 , 'RESPONDENTS AGED 18-64 WITH HEALTH CARE COVERAGE'
_HISPANC ," 'HISPANIC, LATINO/A, OR SPANISH ORIGIN CALCULATED VARIABLE'"
_IMPCAGE , 'IMPUTED CHILD AGE'
_IMPCRAC , 'Imputed Child Race/Ethnicity'
_IMPCSEX , 'IMPUTED CHILD GENDER'
_IMPEDUC , 'IMPUTED EDUCATION LEVEL'
_IMPHOME , 'IMPUTED RENT OR OWN HOME STATUS'
_IMPMRTL , 'IMPUTED MARITAL STATUS'
_IMPNPH , 'IMPUTED NUMBER OF PHONES'
_IMPRACE , 'IMPUTED RACE/ETHNICITY VALUE'
_INCOMG , 'COMPUTED INCOME CATEGORIES'
_LLCPWT , 'FINAL WEIGHT: LAND-LINE AND CELL-PHONE DATA'
_LLCPWT2 , 'TRUNCATED DESIGN WEIGHT USED IN ADULT COMBINED LAN  LINE AND CELL PHONE RAKING'
_LMTACT1 , 'LIMITED USUAL ACTIVITIES'
_LMTSCL1 , 'LIMITED SOCIAL ACTIVITIES'
_LMTWRK1 , 'LIMITED WORK ACTIVITIES'
_LTASTH1 , 'LIFETIME ASTHMA CALCULATED VARIABLE'
_MINAC11 , 'MINUTES OF PHYSICAL ACTIVITY PER WEEK FOR FIRST ACTIVITY'
_MINAC21 , 'MINUTES OF PHYSICAL ACTIVITY PER WEEK FOR SECOND ACTIVITY'
_MISFRTN , 'THE NUMBER OF MISSING FRUIT RESPONSES'
_MISVEGN , 'THE NUMBER OF MISSING VEGETABLE RESPONSES'
_MRACE1 , 'CALCULATED NON-HISPANIC RACE INCLUDING MULTIRACIAL'
_PA150R2 , '150 MINUTE PHYSICAL ACTIVITY CALCULATED VARIABLE'
_PA30021 , '300 MINUTE PHYSICAL ACTIVITY 2-LEVEL CALCULATED VARIABLE'
_PA300R2 , '300 MINUTE PHYSICAL ACTIVITY CALCULATED VARIABLE'
_PACAT1 , 'PHYSICAL ACTIVITY CATEGORIES'
_PAINDX1 , 'PHYSICAL ACTIVITY INDEX'
_PAREC1 , 'AEROBIC AND STRENGTHENING GUIDELINE'
_PASTAE1 , 'AEROBIC AND STRENGTHENING (2-LEVEL)'
_PASTRNG , 'MUSCLE STRENGTHENING RECOMMENDATION'
_PNEUMO2 , 'PNEUMONIA VACCINATION CALCULATED VARIABLE'
_PRACE1 , 'COMPUTED PREFERRED RACE'
_PSU , 'PRIMARY SAMPLING UNIT'
_RACE , 'COMPUTED RACE-ETHNICITY GROUPING'
_RACEG21 , 'COMPUTED NON-HISPANIC WHITES/ALL OTHERS RACE CATEGORIES RACE/ETHNIC GROUP CODES USED IN POST-STRATIFICATION.'
_RACEGR3 , 'COMPUTED FIVE LEVEL RACE/ETHNICITY CATEGORY.'
_RACE_G1 , 'COMPUTED RACE GROUPS USED FOR INTERNET PREVALENCE TABLES'
_RAWRAKE , 'RAW WEIGHTING FACTOR USED IN RAKING'
_RFBING5 , 'BINGE DRINKING CALCULATED VARIABLE'
_RFBMI5 , 'OVERWEIGHT OR OBESE CALCULATED VARIABLE'
_RFCHOL , 'HIGH CHOLESTEROL CALCULATED VARIABLE'
_RFDRHV4 , 'HEAVY ALCOHOL CONSUMPTION  CALCULATED VARIABLE'
_RFDRMN4 , 'ADULT MEN HEAVY ALCOHOL CONSUMPTION CALCULATED VARIABLE'
_RFDRWM4 , 'ADULT WOMEN HEAVY ALCOHOL CONSUMPTION CALCULATED VARIABLE'
_RFHLTH , 'ADULTS WITH GOOD OR BETTER HEALTH'
_RFHYPE5 , 'HIGH BLOOD PRESSURE CALCULATED VARIABLE'
_RFSEAT2 , 'ALWAYS OR NEARLY ALWAYS WEAR SEAT BELTS'
_RFSEAT3 , 'ALWAYS WEAR SEAT BELTS'
_RFSMOK3 , 'CURRENT SMOKING CALCULATED VARIABLE'
_SMOKER3 , 'COMPUTED SMOKING STATUS'
_STATE , 'STATE FIPS CODE'
_STRWT , 'STRATUM WEIGHT'
_STSTR , 'SAMPLE DESIGN STRATIFICATION VARIABLE'
_TOTINDA , 'LEISURE TIME PHYSICAL ACTIVITY CALCULATED VARIABLE'
_VEG23 , 'REPORTED CONSUMING VEGETABLES >23/DAY'
_VEGESUM , 'TOTAL VEGETABLES CONSUMED PER DAY'
_VEGETEX , 'VEGETABLE EXCLUSION FROM ANALYSES'
_VEGLT1 , 'CONSUME VEGETABLES 1 OR MORE TIMES PER DAY'
_VEGLT1 , 'CONSUME VEGETABLES 1 OR MORE TIMES PER DAY'
_VEGRESP , 'MISSING ANY VEGETABLE RESPONSES'
_WT2RAKE , 'DESIGN WEIGHT USED IN RAKING'
