Variable,Description
CAREHOURX,D-Total hours a week child is in nonparental care
CPARRNEWX,D-Number of center-based programs at least once a week
MOSTHRSX,D-Care arrangement in which the child spends the most hours per week
NCARRNEWX,D-Number of nonrelative arrangements at least once a week
RCARRNEWX,D-Number of relative care arrangements at least once a week
CENREG,D-Census region where child lives
ZIP18PO2,D-Percent of families in zip code with children under 18 below the poverty line
ZIPBLHI2,D-Percent of persons in zip code who were Black or Hispanic
ZIPLOCL,D-Zip code classification by community type
ENGLSPANX,D-Questionnaire in English or Spanish
AGE2018,"D-Child’s Age as of Dec 31, 2018"
MODECOMP,D-Completed on web or paper
CHAGE1,D-Age of 1st nonsampled child
CHAGE2,D-Age of 2nd nonsampled child
CHAGE3,D-Age of 3rd nonsampled child
CHAGE4,D-Age of 4th nonsampled child
CHSEX1,D-Sex of 1st nonsampled child
CHSEX2,D-Sex of 2nd nonsampled child
CHSEX3,D-Sex of 3rd nonsampled child
CHSEX4,D-Sex of 4th nonsampled child
CHENRL1,D-Enrollment status of 1st nonsampled child
CHENRL2,D-Enrollment status of 2nd nonsampled child
CHENRL3,D-Enrollment status of 3rd nonsampled child
CHENRL4,D-Enrollment status of 4th nonsampled child
CHGRD1,D-Grade of 1st nonsampled child
CHGRD2,D-Grade of 2nd nonsampled child
CHGRD3,D-Grade of 3rd nonsampled child
CHGRD4,D-Grade of 4th nonsampled child
EPSU,PSU FOR TAYLOR SERIES VAR EST
ESTRATUM,STRATUM FOR TAYLOR SERIES VAR EST
FEWT,FINAL INTV WEIGHT
FEWT1,"FINAL INTV REPLICATE WEIGHT, FEWT1"
FEWT2,"FINAL INTV REPLICATE WEIGHT, FEWT2"
FEWT3,"FINAL INTV REPLICATE WEIGHT, FEWT3"
FEWT4,"FINAL INTV REPLICATE WEIGHT, FEWT4"
FEWT5,"FINAL INTV REPLICATE WEIGHT, FEWT5"
FEWT6,"FINAL INTV REPLICATE WEIGHT, FEWT6"
FEWT7,"FINAL INTV REPLICATE WEIGHT, FEWT7"
FEWT8,"FINAL INTV REPLICATE WEIGHT, FEWT8"
FEWT9,"FINAL INTV REPLICATE WEIGHT, FEWT9"
FEWT10,"FINAL INTV REPLICATE WEIGHT, FEWT10"
FEWT11,"FINAL INTV REPLICATE WEIGHT, FEWT11"
FEWT12,"FINAL INTV REPLICATE WEIGHT, FEWT12"
FEWT13,"FINAL INTV REPLICATE WEIGHT, FEWT13"
FEWT14,"FINAL INTV REPLICATE WEIGHT, FEWT14"
FEWT15,"FINAL INTV REPLICATE WEIGHT, FEWT15"
FEWT16,"FINAL INTV REPLICATE WEIGHT, FEWT16"
FEWT17,"FINAL INTV REPLICATE WEIGHT, FEWT17"
FEWT18,"FINAL INTV REPLICATE WEIGHT, FEWT18"
FEWT19,"FINAL INTV REPLICATE WEIGHT, FEWT19"
FEWT20,"FINAL INTV REPLICATE WEIGHT, FEWT20"
FEWT21,"FINAL INTV REPLICATE WEIGHT, FEWT21"
FEWT22,"FINAL INTV REPLICATE WEIGHT, FEWT22"
FEWT23,"FINAL INTV REPLICATE WEIGHT, FEWT23"
FEWT24,"FINAL INTV REPLICATE WEIGHT, FEWT24"
FEWT25,"FINAL INTV REPLICATE WEIGHT, FEWT25"
FEWT26,"FINAL INTV REPLICATE WEIGHT, FEWT26"
FEWT27,"FINAL INTV REPLICATE WEIGHT, FEWT27"
FEWT28,"FINAL INTV REPLICATE WEIGHT, FEWT28"
FEWT29,"FINAL INTV REPLICATE WEIGHT, FEWT29"
FEWT30,"FINAL INTV REPLICATE WEIGHT, FEWT30"
FEWT31,"FINAL INTV REPLICATE WEIGHT, FEWT31"
FEWT32,"FINAL INTV REPLICATE WEIGHT, FEWT32"
FEWT33,"FINAL INTV REPLICATE WEIGHT, FEWT33"
FEWT34,"FINAL INTV REPLICATE WEIGHT, FEWT34"
FEWT35,"FINAL INTV REPLICATE WEIGHT, FEWT35"
FEWT36,"FINAL INTV REPLICATE WEIGHT, FEWT36"
FEWT37,"FINAL INTV REPLICATE WEIGHT, FEWT37"
FEWT38,"FINAL INTV REPLICATE WEIGHT, FEWT38"
FEWT39,"FINAL INTV REPLICATE WEIGHT, FEWT39"
FEWT40,"FINAL INTV REPLICATE WEIGHT, FEWT40"
FEWT41,"FINAL INTV REPLICATE WEIGHT, FEWT41"
FEWT42,"FINAL INTV REPLICATE WEIGHT, FEWT42"
FEWT43,"FINAL INTV REPLICATE WEIGHT, FEWT43"
FEWT44,"FINAL INTV REPLICATE WEIGHT, FEWT44"
FEWT45,"FINAL INTV REPLICATE WEIGHT, FEWT45"
FEWT46,"FINAL INTV REPLICATE WEIGHT, FEWT46"
FEWT47,"FINAL INTV REPLICATE WEIGHT, FEWT47"
FEWT48,"FINAL INTV REPLICATE WEIGHT, FEWT48"
FEWT49,"FINAL INTV REPLICATE WEIGHT, FEWT49"
FEWT50,"FINAL INTV REPLICATE WEIGHT, FEWT50"
FEWT51,"FINAL INTV REPLICATE WEIGHT, FEWT51"
FEWT52,"FINAL INTV REPLICATE WEIGHT, FEWT52"
FEWT53,"FINAL INTV REPLICATE WEIGHT, FEWT53"
FEWT54,"FINAL INTV REPLICATE WEIGHT, FEWT54"
FEWT55,"FINAL INTV REPLICATE WEIGHT, FEWT55"
FEWT56,"FINAL INTV REPLICATE WEIGHT, FEWT56"
FEWT57,"FINAL INTV REPLICATE WEIGHT, FEWT57"
FEWT58,"FINAL INTV REPLICATE WEIGHT, FEWT58"
FEWT59,"FINAL INTV REPLICATE WEIGHT, FEWT59"
FEWT60,"FINAL INTV REPLICATE WEIGHT, FEWT60"
FEWT61,"FINAL INTV REPLICATE WEIGHT, FEWT61"
FEWT62,"FINAL INTV REPLICATE WEIGHT, FEWT62"
FEWT63,"FINAL INTV REPLICATE WEIGHT, FEWT63"
FEWT64,"FINAL INTV REPLICATE WEIGHT, FEWT64"
FEWT65,"FINAL INTV REPLICATE WEIGHT, FEWT65"
FEWT66,"FINAL INTV REPLICATE WEIGHT, FEWT66"
FEWT67,"FINAL INTV REPLICATE WEIGHT, FEWT67"
FEWT68,"FINAL INTV REPLICATE WEIGHT, FEWT68"
FEWT69,"FINAL INTV REPLICATE WEIGHT, FEWT69"
FEWT70,"FINAL INTV REPLICATE WEIGHT, FEWT70"
FEWT71,"FINAL INTV REPLICATE WEIGHT, FEWT71"
FEWT72,"FINAL INTV REPLICATE WEIGHT, FEWT72"
FEWT73,"FINAL INTV REPLICATE WEIGHT, FEWT73"
FEWT74,"FINAL INTV REPLICATE WEIGHT, FEWT74"
FEWT75,"FINAL INTV REPLICATE WEIGHT, FEWT75"
FEWT76,"FINAL INTV REPLICATE WEIGHT, FEWT76"
FEWT77,"FINAL INTV REPLICATE WEIGHT, FEWT77"
FEWT78,"FINAL INTV REPLICATE WEIGHT, FEWT78"
FEWT79,"FINAL INTV REPLICATE WEIGHT, FEWT79"
FEWT80,"FINAL INTV REPLICATE WEIGHT, FEWT80"
F_RCNOW,Imputation flag for RCNOW
F_RCWEEK,Imputation flag for RCWEEK
F_RCTYPE,Imputation flag for RCTYPE
F_RCAGE,Imputation flag for RCAGE
F_RCPLACE,Imputation flag for RCPLACE
F_RCTIME,Imputation flag for RCTIME
F_RCDAYS,Imputation flag for RCDAYS
F_RCHRS,Imputation flag for RCHRS
F_RCCVRWK,Imputation flag for RCCVRWK
F_RCSTRTY,Imputation flag for RCSTRTY
F_RCSTRTM,Imputation flag for RCSTRTM
F_RCSPEAK,Imputation flag for RCSPEAK
F_RCSKNFV,Imputation flag for RCSKNFV
F_RCSKFV,Imputation flag for RCSKFV
F_RCOTCH,Imputation flag for RCOTCH
F_RCFEE,Imputation flag for RCFEE
F_RCREL,Imputation flag for RCREL
F_RCTANF,Imputation flag for RCTANF
F_RCSSAC,Imputation flag for RCSSAC
F_RCEMPL,Imputation flag for RCEMPL
F_RCOTHER,Imputation flag for RCOTHER
F_RCCOST,Imputation flag for RCCOST
F_RCUNIT,Imputation flag for RCUNIT
F_RCCSTHNX,Imputation flag for RCCSTHNX
F_RCOTHC,Imputation flag for RCOTHC
F_RCTLHR,Imputation flag for RCTLHR
F_NCNOW,Imputation flag for NCNOW
F_NCWEEK,Imputation flag for NCWEEK
F_NCINHH,Imputation flag for NCINHH
F_NCPLACE,Imputation flag for NCPLACE
F_NCTIME,Imputation flag for NCTIME
F_NCDAYS,Imputation flag for NCDAYS
F_NCHRS,Imputation flag for NCHRS
F_NCCVRWK,Imputation flag for NCCVRWK
F_NCSTRTY,Imputation flag for NCSTRTY
F_NCSTRTM,Imputation flag for NCSTRTM
F_NCALKNE,Imputation flag for NCALKNE
F_NCAGE,Imputation flag for NCAGE
F_NCSPEAK,Imputation flag for NCSPEAK
F_NCSKNFV,Imputation flag for NCSKNFV
F_NCSKFV,Imputation flag for NCSKFV
F_NCOTCH,Imputation flag for NCOTCH
F_NCRCMDPT,Imputation flag for NCRCMDPT
F_NCFEE,Imputation flag for NCFEE
F_NCREL,Imputation flag for NCREL
F_NCTANF,Imputation flag for NCTANF
F_NCSSAC,Imputation flag for NCSSAC
F_NCEMPL,Imputation flag for NCEMPL
F_NCOTHER,Imputation flag for NCOTHER
F_NCCOST,Imputation flag for NCCOST
F_NCUNIT,Imputation flag for NCUNIT
F_NCCSTHNX,Imputation flag for NCCSTHNX
F_NCOTHC,Imputation flag for NCOTHC
F_NCTLHR,Imputation flag for NCTLHR
F_CPNNOWX,Imputation flag for CPNNOWX
F_CPWEEKX,Imputation flag for CPWEEKX
F_CPPLACEX,Imputation flag for CPPLACEX
F_CPSPRLG,Imputation flag for CPSPRLG
F_CPWORK,Imputation flag for CPWORK
F_CPHEADST,Imputation flag for CPHEADST
F_CPDAYS,Imputation flag for CPDAYS
F_CPHRS,Imputation flag for CPHRS
F_CPCVRWK,Imputation flag for CPCVRWK
F_CPSTRTY,Imputation flag for CPSTRTY
F_CPSTRTM,Imputation flag for CPSTRTM
F_CPSPEAK,Imputation flag for CPSPEAK
F_CPTIME,Imputation flag for CPTIME
F_CPRCMDPT,Imputation flag for CPRCMDPT
F_CPTEST,Imputation flag for CPTEST
F_CPPHYSE,Imputation flag for CPPHYSE
F_CPDENTA,Imputation flag for CPDENTA
F_CPDISAB,Imputation flag for CPDISAB
F_CPMEDAM,Imputation flag for CPMEDAM
F_CPSKNFV,Imputation flag for CPSKNFV
F_CPSKFV,Imputation flag for CPSKFV
F_CPFEE,Imputation flag for CPFEE
F_CPREL,Imputation flag for CPREL
F_CPTANF,Imputation flag for CPTANF
F_CPSSAC,Imputation flag for CPSSAC
F_CPEMPL,Imputation flag for CPEMPL
F_CPOTHER,Imputation flag for CPOTHER
F_CPCOST,Imputation flag for CPCOST
F_CPUNIT,Imputation flag for CPUNIT
F_CPCSTHNX,Imputation flag for CPCSTHNX
F_CPOTHC,Imputation flag for CPOTHC
F_CPTLHR,Imputation flag for CPTLHR
F_PCEVRHDX,Imputation flag for PCEVRHDX
F_MAINRESN,Imputation flag for MAINRESN
F_PPCHOIC,Imputation flag for PPCHOIC
F_CRSRCH,Imputation flag for CRSRCH
F_PPDIFCLT,Imputation flag for PPDIFCLT
F_WHYDIFCLT,Imputation flag for WHYDIFCLT
F_CCPY,Imputation flag for CCPY
F_DCLOA,Imputation flag for DCLOA
F_DCOST,Imputation flag for DCOST
F_DRELY,Imputation flag for DRELY
F_DLERN,Imputation flag for DLERN
F_DCHIL,Imputation flag for DCHIL
F_DHROP,Imputation flag for DHROP
F_DNBGRP,Imputation flag for DNBGRP
F_DRTWEB,Imputation flag for DRTWEB
F_DRECFAM,Imputation flag for DRECFAM
F_DQUAL,Imputation flag for DQUAL
F_DRELOR,Imputation flag for DRELOR
F_HABOOKS,Imputation flag for HABOOKS
F_FOREADTOX,Imputation flag for FOREADTOX
F_FORDDAYX,Imputation flag for FORDDAYX
F_FOSTORYX,Imputation flag for FOSTORYX
F_FOWORDSX,Imputation flag for FOWORDSX
F_FOSANG,Imputation flag for FOSANG
F_FOCRAFTSX,Imputation flag for FOCRAFTSX
F_FODINNERX,Imputation flag for FODINNERX
F_FOLIBRAY,Imputation flag for FOLIBRAY
F_FOBOOKST,Imputation flag for FOBOOKST
F_DPIAGE,Imputation flag for DPIAGE
F_DPLETTER,Imputation flag for DPLETTER
F_DPNAME,Imputation flag for DPNAME
F_DPLTRSND,Imputation flag for DPLTRSND
F_DPEXPLN,Imputation flag for DPEXPLN
F_DPCOUNT,Imputation flag for DPCOUNT
F_DPSHAPE,Imputation flag for DPSHAPE
F_HDHEALTH,Imputation flag for HDHEALTH
F_HDINTDIS,Imputation flag for HDINTDIS
F_HDSPEECHX,Imputation flag for HDSPEECHX
F_HDDISTRBX,Imputation flag for HDDISTRBX
F_HDDEAFIMX,Imputation flag for HDDEAFIMX
F_HDBLINDX,Imputation flag for HDBLINDX
F_HDORTHOX,Imputation flag for HDORTHOX
F_HDAUTISMX,Imputation flag for HDAUTISMX
F_HDPDDX,Imputation flag for HDPDDX
F_HDADDX,Imputation flag for HDADDX
F_HDLEARNX,Imputation flag for HDLEARNX
F_HDDELAYX,Imputation flag for HDDELAYX
F_HDTRBRAIN,Imputation flag for HDTRBRAIN
F_HDOTHERX,Imputation flag for HDOTHERX
F_HDDLYRSK,Imputation flag for HDDLYRSK
F_HDIFSPIEP,Imputation flag for HDIFSPIEP
F_HDCOMMUX,Imputation flag for HDCOMMUX
F_HDSPCLED,Imputation flag for HDSPCLED
F_HDLEARN,Imputation flag for HDLEARN
F_HDPLAY,Imputation flag for HDPLAY
F_HDOUT,Imputation flag for HDOUT
F_HDFRNDS,Imputation flag for HDFRNDS
F_HDCHDCARE,Imputation flag for HDCHDCARE
F_CDOBMM,Imputation flag for CDOBMM
F_CDOBYY,Imputation flag for CDOBYY
F_CPLCBRTH,Imputation flag for CPLCBRTH
F_CMOVEAGE,Imputation flag for CMOVEAGE
F_CHISPAN,Imputation flag for CHISPAN
F_CAMIND,Imputation flag for CAMIND
F_CASIAN,Imputation flag for CASIAN
F_CBLACK,Imputation flag for CBLACK
F_CPACI,Imputation flag for CPACI
F_CWHITE,Imputation flag for CWHITE
F_CHISPRM,Imputation flag for CHISPRM
F_CSEX,Imputation flag for CSEX
F_CLIVYN,Imputation flag for CLIVYN
F_CLIVELSWX,Imputation flag for CLIVELSWX
F_CSPEAKX,Imputation flag for CSPEAKX
F_CENGLPRG,Imputation flag for CENGLPRG
F_HHTOTALXX,Imputation flag for HHTOTALXX
F_HHBROSX,Imputation flag for HHBROSX
F_HHSISSX,Imputation flag for HHSISSX
F_HHMOM,Imputation flag for HHMOM
F_HHDAD,Imputation flag for HHDAD
F_HHAUNTSX,Imputation flag for HHAUNTSX
F_HHUNCLSX,Imputation flag for HHUNCLSX
F_HHGMASX,Imputation flag for HHGMASX
F_HHGPASX,Imputation flag for HHGPASX
F_HHCSNSX,Imputation flag for HHCSNSX
F_HHPRTNRSX,Imputation flag for HHPRTNRSX
F_HHORELSX,Imputation flag for HHORELSX
F_HHONRELSX,Imputation flag for HHONRELSX
F_RELATION,Imputation flag for RELATION
F_HHENGLISH,Imputation flag for HHENGLISH
F_HHSPANISH,Imputation flag for HHSPANISH
F_HHFRENCH,Imputation flag for HHFRENCH
F_HHCHINESE,Imputation flag for HHCHINESE
F_HHOTHLANG,Imputation flag for HHOTHLANG
F_P1REL,Imputation flag for P1REL
F_P1SEX,Imputation flag for P1SEX
F_P1MRSTA,Imputation flag for P1MRSTA
F_P1BFGF,Imputation flag for P1BFGF
F_P1FRLNG,Imputation flag for P1FRLNG
F_P1SPEAK,Imputation flag for P1SPEAK
F_P1PLCBRTH,Imputation flag for P1PLCBRTH
F_P1AGEMV,Imputation flag for P1AGEMV
F_P1HISPAN,Imputation flag for P1HISPAN
F_P1AMIND,Imputation flag for P1AMIND
F_P1ASIAN,Imputation flag for P1ASIAN
F_P1BLACK,Imputation flag for P1BLACK
F_P1PACI,Imputation flag for P1PACI
F_P1WHITE,Imputation flag for P1WHITE
F_P1HISPRM,Imputation flag for P1HISPRM
F_P1EDUC,Imputation flag for P1EDUC
F_P1ENRL,Imputation flag for P1ENRL
F_P1EMPL,Imputation flag for P1EMPL
F_P1HRSWK,Imputation flag for P1HRSWK
F_P1LKWRK,Imputation flag for P1LKWRK
F_P1MTHSWRK,Imputation flag for P1MTHSWRK
F_P1AGE,Imputation flag for P1AGE
F_P2GUARD,Imputation flag for P2GUARD
F_P2REL,Imputation flag for P2REL
F_P2SEX,Imputation flag for P2SEX
F_P2MRSTA,Imputation flag for P2MRSTA
F_P2BFGF,Imputation flag for P2BFGF
F_P2FRLNG,Imputation flag for P2FRLNG
F_P2SPEAK,Imputation flag for P2SPEAK
F_P2PLCBRTH,Imputation flag for P2PLCBRTH
F_P2AGEMV,Imputation flag for P2AGEMV
F_P2HISPAN,Imputation flag for P2HISPAN
F_P2AMIND,Imputation flag for P2AMIND
F_P2ASIAN,Imputation flag for P2ASIAN
F_P2BLACK,Imputation flag for P2BLACK
F_P2PACI,Imputation flag for P2PACI
F_P2WHITE,Imputation flag for P2WHITE
F_P2HISPRM,Imputation flag for P2HISPRM
F_P2EDUC,Imputation flag for P2EDUC
