Variable,Description
   PHOSPYR2  ,"Has - - been in a hospital OVERNIGHT, 12m"
   HOSPNO_P  ,"Number of times in hospital overnight, 12m"
   HPNITE_P  ,"Number of nights in hospital, 12m"
   PHCHM2W   ,"Did - - receive HOME care by health professional, 2 wk"
   PHCHN2WP  ,"Number of HOME visits by health professional, 2wk"
   PHCPH2WR  ,"Did--get advice/test results by phone, 2wk"
   PHCPN2WP  ,"Number of PHONE calls to health professional, 2wk"
   PHCDV2W   ,"Did - - see health professional in office, etc, 2wk"
   PHCDN2WP  ,"Number of times VISITED health professional, 2wk"
   P10DVYR   ,"Did - - receive care 10+ times, 12m"
   NOTCOV    ,Cov stat as used in Health United States
   MEDICARE  ,Medicare coverage recode
   MCPART    ,Type of Medicare coverage
   MCCHOICE  ,Enrolled in Medicare Advantage Plan
   MCHMO     ,Is - - signed up with an HMO
   MCADVR    ,Medicare Advantage Plan
   MCPREM    ,Premium for Medicare Advantage/ Medicare HMO
   MCREF     ,Need a referral for special care
   MCPARTD   ,Medicare Part D
   MEDICAID  ,Medicaid coverage recode
   MAFLG     ,Medicaid reassignment flag
   MACHMD    ,"Any doc, chooses from a list, doc assigned"
   MXCHNG    ,Medicaid Exchange
   MEDPREM   ,Medicaid Premium
   MDPRINC   ,Medicaid Premium based on income
   MAPCMD    ,Primary care physician for routine care
   MAREF     ,Need a referral for special care
   SINGLE    ,Single service plan recode
   SSTYPEA   ,Accidents
   SSTYPEB   ,AIDS care
   SSTYPEC   ,Cancer treatment
   SSTYPED   ,Catastrophic care
   SSTYPEE   ,Dental care
   SSTYPEF   ,Disability insurance
   SSTYPEG   ,Hospice care
   SSTYPEH   ,Hospitalization only
   SSTYPEI   ,Long-term care
   SSTYPEJ   ,Prescriptions
   SSTYPEK   ,Vision care
   SSTYPEL   ,Other
   PRIVATE   ,Private health insurance recode
   PRFLG     ,Private reassignment flag
   EXCHANGE  ,"Plan through Health Insurance Exchange, NCHS algorithm"
   WHONAM1   ,Plan in whose name (Plan 1)
   PRPOLH1   ,Relationship to outside policyholder (Plan 1)
   PRCOOH1   ,Covered persons outside family roster (Plan 1)
   PRRLOH11  ,"Child, including stepchild (Plan 1)"
   PRRLOH21  ,Spouse (Plan 1)
   PRRLOH31  ,Former spouse (Plan 1)
   PRRLOH41  ,Some other relationship (Plan 1)
   PLNWRKR1  ,How plan was originally obtained (Plan 1)
   PLNEXCH1  ,Health Plan obtained through the MarketPlace (Plan 1)
   EXCHPR1   ,"Exchange company coding, NCHS (Plan 1)"
   PLNPAY11  ,Paid for by self or family (Plan 1)
   PLNPAY21  ,Paid for by employer or union (Plan 1)
   PLNPAY31  ,Paid for by someone outside the household (Plan 1)
   PLNPAY41  ,Paid for by Medicare (Plan 1)
   PLNPAY51  ,Paid for by Medicaid (Plan 1)
   PLNPAY61  ,Paid for by CHIP (Plan 1)
   PLNPAY71  ,Paid for by government program (Plan 1)
   PLNPRE1   ,Premium based on income (Plan 1)
   EMPPAY1   ,Know how much employer or union pays (Plan 1)
   PLNMGD1   ,Type of private plan (Plan 1)
   HDHP1     ,High deductible health plan (Plan 1)
   HSAHRA1   ,Health Savings Accounts/Health Reimbursement Accounts (plan 1)
   MGCHMD1   ,Doctor choice (Plan 1)
   MGPRMD1   ,Preferred list (Plan 1)
   MGPYMD1   ,Out of plan use (Plan 1)
   MGPREF1   ,Private referral (Plan 1)
   PCPREQ1   ,Primary care doctor required (Plan 1)
   PRRXCOV1  ,Prescription drug benefit (Plan 1)
   PRDNCOV1  ,Dental Coverage (Plan 1)
   PXCHNG    ,"Marketplace or state exchange, reassigned from public to private"
   PLEXCHPR  ,"Exchange company coding, NCHS, reassigned from public to private"
   PSTRFPRM  ,Premium or enrollment fee on plan reassigned from public to private
   PSSPRINC  ,Premium based on income on plan reassigned from public to private
   PSTDOC    ,"Any dr, chooses from list, dr assigned on plan reassigned from public to private"
   PSTCMD    ,"Primary care physician for routine care, plan reassigned from public to private"
   PSTREF    ,Need referral for special care on plan reassigned from public to private
   WHONAM2   ,Plan in whose name (Plan 2)
   PRPOLH2   ,Relationship to outside policyholder (Plan 2)
   PRCOOH2   ,Covered persons outside family roster (Plan 2)
   PRRLOH12  ,Child including stepchild (Plan 2)
   PRRLOH22  ,Spouse (Plan 2)
   PRRLOH32  ,Former spouse (Plan 2)
   PLNWK2    ,How plan was originally obtained collapsed (Plan 2)
   PLNEXCH2  ,Health Plan obtained through the MarketPlace (Plan 2)
   EXCHPR2R  ,"Exchange company coding, NCHS (Plan 2)"
   PLNPAY12  ,Paid for by self or family (Plan 2)
   PLNPAY22  ,Paid for by employer or union (Plan 2)
   PLNPAY32  ,Paid for by someone outside the household (Plan 2)
   PLNPRE2   ,Premium based on income (Plan 2)
   EMPPAY2   ,Know how much employer or union pays (Plan 2)
   PLNMGD2   ,Type of private plan (plan 2)
   HDHP2     ,High deductible health plan (Plan 2)
   HSAHRA2   ,Health Savings Accounts/Health Reimbursement Accounts (plan 2)
   MGCHMD2   ,Doctor choice (Plan 2)
   MGPRMD2   ,Preferred list (Plan 2)
   MGPYMD2   ,Out of plan use (Plan 2)
   MGPREF2   ,Private referral (Plan 2)
   PCPREQ2   ,Primary care doctor required (Plan 2)
   PRRXCOV2  ,Prescription drug benefit (Plan 2)
   PRDNCOV2  ,Dental Coverage (Plan 2)
   PRPLPLUS  ,Person has more than two private plans
   FCOVCONF  ,Obtaining affordable coverage
   SCHIP     ,SCHIP coverage recode
   CHFLG     ,CHIP reassignment flag
   CHXCHNG   ,CHIP Exchange
   STRFPRM1  ,CHIP Premium
   CHPRINC   ,CHIP Premium based on income
   STDOC1    ,"Any doc, chooses from a list, doc assigned (SCHIP)"
   STPCMD1   ,Primary care physician for routine care (SCHIP)
   STREF1    ,Need a referral for special care (SCHIP)
   OTHPUB    ,State-sponsored health plan recode
   OPFLG     ,Other public reassignment flag
   OPXCHNG   ,Other state program Exchange
   PLEXCHOP  ,"Exchange company coding, NCHS (OTHPUB)"
   STRFPRM2  ,Other state program premium
   SSPRINC   ,Other state program premium based on income
   STDOC2    ,"Any doc, chooses from a list, doc assigned (OTHPUB)"
   STPCMD2   ,Primary care physician for routine care (OTHPUB)
   STREF2    ,Need a referral for special care (OTHPUB)
   OTHGOV    ,Other government program recode
   OGFLG     ,Other government reassignment flag
   OGXCHNG   ,Other government program Exchange
   PLEXCHOG  ,"Exchange company coding, NCHS (OTHGOV)"
   STRFPRM3  ,Other government program Premium
   OGPRINC   ,Other government program Premium based on income
   STDOC3    ,"Any doc, chooses from a list, doc assigned (OTHGOV)"
   STPCMD3   ,Primary care physician for routine care (OTHGOV)
   STREF3    ,Need a referral for special care (OTHGOV)
   MILCAREN  ,Military health care coverage collapsed recode
   MILSPC1   ,TRICARE coverage
   MILSPC2   ,VA coverage
   MILSPC3   ,CHAMP-VA coverage
   MILSPC4   ,Other military coverage
   MILMANR   ,Type of TRICARE coverage
   IHS       ,Indian Health Service recode
   HILAST    ,How long since last had health coverage
   HISTOP1   ,Lost job or changed employers
   HISTOP2   ,Divorced/sep/death of spouse or parent
   HISTOP3   ,Ineligible because of age/left school
   HISTOP4   ,Employer does not offer/not eligible for cov
   HISTOP5   ,Cost is too high
   HISTOP6   ,Insurance company refused coverage
   HISTOP7   ,Medicaid/medi plan stopped after pregnancy
   HISTOP8   ,Lost Medicaid/new job/increase in income
   HISTOP9   ,Lost Medicaid (other)
   HISTOP10  ,Other
   HISTOP11  ,Never had health insurance
   HISTOP12  ,Moved from another county/state/country
   HISTOP13  ,Self-employed
   HISTOP14  ,No need for it/chooses not to have
   HISTOP15  ,Got married
   HINOTYR   ,No health coverage during past 12 months
   HINOTMYR  ,Months without coverage in past 12 months
   FHICHNG   ,Change in coverage in past 12 months
   FHIKDBA   ,Had private health insurance coverage in the past 12 months
   FHIKDBB   ,Had Medicare coverage in the past 12 months
   FHIKDBC   ,Had Medi-Gap coverage in the past 12 months
   FHIKDBD   ,Had Medicaid coverage in the past 12 months
   FHIKDBE   ,Had SCHIP coverage in the past 12 months
   FHIKDBF   ,Had Military health care coverage in the past 12 months
   FHIKDBG   ,Had Indian Health Service coverage in the past 12 months
   FHIKDBH   ,Had State-sponsored health plan coverage in the past 12 months
   FHIKDBI   ,Had Other government program coverage in the past 12 months
   FHIKDBJ   ,Had Single service plan coverage in the past 12 months
   FHIKDBK   ,Had no coverage in the past 12 months
   PWRKBR1   ,How previous private coverage was obtained
   HCSPFYR   ,Amount family spent for medical care
   MEDBILL   ,Problems paying medical bills
   MEDBPAY   ,Medical bills being paid off over time
   MEDBNOP   ,Unable to pay medical bills
   FSA       ,Flexible Spending Accounts
   HIKINDNA  ,Private health insurance
   HIKINDNB  ,Medicare
   HIKINDNC  ,Medi-Gap
   HIKINDND  ,Medicaid
   HIKINDNE  ,SCHIP
   HIKINDNF  ,Military health care
   HIKINDNG  ,Indian Health Service
   HIKINDNH  ,State-sponsored health plan
   HIKINDNI  ,Other government plan
   HIKINDNJ  ,Single service plan
   HIKINDNK  ,No coverage of any type
   MCAREPRB  ,Medicare coverage probe
   MCAIDPRB  ,Medicaid coverage probe
   SINCOV    ,Single service plan probe
   PLBORN    ,Born in the United States
   GEOBRTH   ,Geographic place of birth recode
   YRSINUSN  ,Years that -- has been in the U.S.
   CITIZENP  ,U.S. citizenship status
   HEADST    ,Now attending Head Start
   HEADSTV1  ,Ever attended Head Start
   EDUCN     ,Highest level of school completed
   ARMFEV    ,"Has - - ever served in U.S. Armed Forces, Reserves, or National Guard?"
   ARMFFC    ,Active duty personnel who served on a humanitarian or peacekeeping mission?
   DOINGLNP  ,What was - - doing last week
   WHYNOWNP  ,Main reason for not working last week
   WRKHRSN   ,Hours worked last week
   WRKFTALL  ,Usually work full time
   WRKLYR1   ,Work for pay last year
   WRKMYRN   ,Months worked last year
   ERNYR_P   ,Total earnings last year
   HIEMPOF   ,Health insurance offered at workplace
   FINCINT   ,Introduction to the family income section
   PSAL      ,Received income from wages or salary (last CY)
   PSEINC    ,Received income from self-employment (last CY)
   PSSRR     ,Received income from Social Security or Railroad Retirement (last CY)
   PSSRRDB   ,Received Social Security or Railroad Retirement income as a disability benefit
   PSSRRD    ,Received benefit due to disability
   PPENS     ,Received income from disability pension exp. Soc Security or Railroad Retirement
   POPENS    ,Received income from any other pension
   PSSI      ,Received income from SSI
   PSSID     ,Received SSI due to disability
   PTANF     ,"Received income from a state or county welfare program (e.g., TANF)"
   POWBEN    ,Received other government assistance
   PINTRSTR  ,Received interest income
   PDIVD     ,"Received dividends from stocks, funds, etc."
   PCHLDSP   ,Received income from child support
   PINCOT    ,Received income from any other source
   PSSAPL    ,Ever applied for Supplemental Security Income (SSI)
   PSDAPL    ,Ever applied for Social Security Disability Insurance (SSDI)
   TANFMYR   ,Months received welfare/TANF (last CY)
   ELIGPWIC  ,Anyone age-eligible for the WIC program?
   PWIC      ,Received WIC benefits
   WIC_FLAG  ,WIC recipient age-eligible
   ENGLANG   ,How well English is spoken
