Variable,Description
PctEmpTrans,"Percent of the civilian labor force 16 and over employed in transportation, warehousing and utilities, 2017-21"
PctEmpTrade,"Percent of the civilian labor force 16 and over employed in wholesale and retail trade, 2017-21"
UnempRate2007,"Unemployment rate, 2007"
UnempRate2010,"Unemployment rate, 2010"
UnempRate2015,"Unemployment rate, 2015"
UnempRate2016,"Unemployment rate, 2016"
UnempRate2017,"Unemployment rate, 2017"
UnempRate2018,"Unemployment rate, 2018"
UnempRate2019,"Unemployment rate, 2019"
UnempRate2020,"Unemployment rate, 2020"
UnempRate2021,"Unemployment rate, 2021"
NumCivEmployed,"Civilian employed population 16 years and over, 2017-21"
NumCivLaborforce2007,"Civilian labor force, 2007"
NumCivLaborForce2008,"Civilian labor force, 2008"
NumCivLaborForce2009,"Civilian labor force, 2009"
NumCivLaborforce2010,"Civilian labor force, 2010"
NumCivLaborForce2011,"Civilian labor force, 2011"
NumCivLaborForce2012,"Civilian labor force, 2012"
NumCivLaborforce2013,"Civilian labor force, 2013"
NumCivLaborforce2014,"Civilian labor force, 2014"
NumCivLaborforce2015,"Civilian labor force, 2015"
NumCivLaborforce2016,"Civilian labor force, 2016"
NumCivLaborforce2017,"Civilian labor force, 2017"
NumCivLaborforce2018,"Civilian labor force, 2018"
NumCivLaborforce2019,"Civilian labor force, 2019"
NumCivLaborForce2020,"Civilian labor force, 2020"
NumCivLaborforce2021,"Civilian labor force, 2021"
NumEmployed2007,"Employed, 2007"
NumEmployed2008,"Employed, 2008"
NumEmployed2009,"Employed, 2009"
NumEmployed2010,"Employed, 2010"
NumEmployed2011,"Employed, 2011"
NumEmployed2012,"Employed, 2012"
NumEmployed2013,"Employed, 2013"
NumEmployed2014,"Employed, 2014"
NumEmployed2015,"Employed, 2015"
NumEmployed2016,"Employed, 2016"
NumEmployed2017,"Employed, 2017"
NumEmployed2018,"Employed, 2018"
NumEmployed2019,"Employed, 2019"
NumEmployed2020,"Employed, 2020"
NumEmployed2021,"Employed, 2021"
NumUnemployed2007,"Unemployed, 2007"
NumUnemployed2008,"Unemployed, 2008"
NumUnemployed2009,"Unemployed, 2009"
NumUnemployed2010,"Unemployed, 2010"
NumUnemployed2011,"Unemployed, 2011"
NumUnemployed2012,"Unemployed, 2012"
NumUnemployed2013,"Unemployed, 2013"
NumUnemployed2014,"Unemployed, 2014"
NumUnemployed2015,"Unemployed, 2015"
NumUnemployed2016,"Unemployed, 2016"
NumUnemployed2017,"Unemployed, 2017"
NumUnemployed2018,"Unemployed, 2018"
NumUnemployed2019,"Unemployed, 2019"
NumUnemployed2020,"Unemployed, 2020"
NumUnemployed2021,"Unemployed, 2021"
UnempRate2008,"Unemployment rate, 2008"
UnempRate2009,"Unemployment rate, 2009"
UnempRate2011,"Unemployment rate, 2011"
UnempRate2012,"Unemployment rate, 2012"
UnempRate2013,"Unemployment rate, 2013"
UnempRate2014,"Unemployment rate, 2014"
Type_2015_Update,"County typology economic types, 2015 edition"
HiCreativeClass2000,"Creative class, 2000"
Type_2015_Farming_NO,"Farming-dependent counties, 2015 edition"
Type_2015_Government_NO,"Federal/State government-dependent counties, 2015 edition"
HiAmenity,High natural amenities
Low_Education_2015_update,"Low education counties, 2015 edition"
Low_Employment_2015_update,"Low employment counties, 2015 edition"
Type_2015_Manufacturing_NO,"Manufacturing-dependent counties, 2015 edition"
Metro2013,"Metro, 2013"
Micropolitan2013,"Micropolitan, 2013"
Type_2015_Mining_NO,"Mining-dependent counties, 2015 edition"
Nonmetro2013,"Nonmetro, 2013"
Population_loss_2015_update,"Population loss counties, 2015 edition"
Type_2015_Recreation_NO,"Recreation counties, 2015 edition"
Retirement_Destination_2015_Update,"Retirement destination counties, 2015 edition"
RuralUrbanContinuumCode2003,"Rural-urban continuum code, 2003"
RuralUrbanContinuumCode2013,"Rural-urban continuum code, 2013"
UrbanInfluenceCode2003,"Urban influence code, 2003"
UrbanInfluenceCode2013,"Urban influence code, 2013"
Gas_Change,"Change in the value of onshore natural gas production, 2000-11"
Oil_Gas_Change,"Change in the value of onshore oil and natural gas production, 2000-11"
Oil_Change,"Change in the value of onshore oil production, 2000-11"
EconomicDependence2000,"Economic dependence, 1998-00"
FarmDependent2003,"Farm-dependent, 1998-00"
LowEducation2000,"Low education, 2000"
ManufacturingDependent2000,"Manufacturing-dependent, 1998-00"
Metro2003,"Metro, 2003"
Micropolitan2003,"Micropolitan, 2003"
Noncore2003,"Nonmetro noncore, outside Micropolitan and Metropolitan, 2003"
Noncore2013,"Nonmetro noncore, outside Micropolitan and Metropolitan, 2013"
RecreationDependent2000,"Nonmetro recreation-dependent, 1997-00"
Nonmetro2003,"Nonmetro, 2003"
NonmetroAdj2003,"Nonmetro, adjacent to metro area, 2003"
Metro_Adjacent2013,"Nonmetro, adjacent to metro area, 2013"
NonmetroNotAdj2003,"Nonmetro, nonadjacent to metro area, 2003"
Type_2015_Nonspecialized_NO,"Nonspecialized counties, 2015 edition"
RetirementDestination2000,"Retirement destination, 1990-00"
Deep_Pov_Children,"Deep poverty for children, 2017-21"
Deep_Pov_All,"Deep poverty, 2017-21"
Median_HH_Inc_ACS,"Median household income (In 2021 dollars), 2017-21"
PerCapitaInc,"Per capita Income in the past 12 months (In 2021 inflation adjusted dollars), 2017-21"
Poverty_Rate_0_17_ACS,"Poverty rate for children age 0-17, 2017-21"
Poverty_Rate_ACS,"Poverty rate, 2017-21"
MedHHInc,"Median household income (In 2021 dollars), 2021"
POV017,"Number of people age 0-17 in poverty, 2021"
NumAll_inPOV_ACS,"Number of people of all ages in poverty , 2017-21"
POVALL,"Number of people of all ages in poverty , 2021"
PCTPOV017,"Poverty rate for children age 0-17, 2021"
PCTPOVALL,"Poverty rate, 2021"
Num_inPOV_0_17_ACS,"Number of people age 0-17 in poverty, 2017-21"
LFPVetsRate,"Labor force participation rate for veterans age 18 to 64, 2017-21"
MedianNonVetsInc,"Median income (In 2021 dollars) of nonveterans with income in the past 12 months, 2017-21"
MedianVetsInc,"Median income (In 2021 dollars) of veterans with income in the past 12 months, 2017-21"
PctNonVetsDisabilty,"Percent of nonveterans age 18 to 64 with a disability, 2017-21"
PctNonVetsPoor,"Percent of nonveterans age 18 to 64 with income in the past 12 months at or below poverty level, 2017-21"
Vets18OPct,"Percent of the population that are veterans, 2017-21"
CollegeDegreeVetsPct,"Percent of veterans 25 and over with a Bachelor's degree or higher, 2017-21"
HighSchOnlyVetsPct,"Percent of veterans 25 and over with a high school diploma or GED only, 2017-21"
SomeCollegeVetsPct,"Percent of veterans 25 and over with some college or Associate's degree, 2017-21"
LessThanHSVetsPct,"Percent of veterans 25 years and over with less than high school diploma, 2017-21"
PctVetsDisabilty,"Percent of veterans age 18 to 64 with a disability, 2017-21"
PctVetsPoor,"Percent of veterans age 18 to 64 with income in the past 12 months at or below poverty level, 2017-21"
BlackVetsPct,"Percent of veterans that are Black or African American alone, 2017-21"
FemaleVetsPct,"Percent of veterans that are female, 2017-21"
HispanicVetsPct,"Percent of veterans that are Hispanic or Latino, 2017-21"
MaleVetsPct,"Percent of veterans that are male, 2017-21"
OtherRaceVetsPct,"Percent of veterans that are of another race or two or more races, 2017-21"
WhiteNonHispVetsPct,"Percent of veterans that are White not Hispanic alone, 2017-21"
GulfWar1VetsPct,"Percent of veterans that served in the Gulf War period (08/90-08/01), 2017-21"
GulfWar2VetsPct,"Percent of veterans that served in the Gulf War period (09/01 or later), 2017-21"
KoreanWarVetsPct,"Percent of veterans that served in the Korean War period, 2017-21"
VietnamEraVetsPct,"Percent of veterans that served in the Vietnam Era, 2017-21"
WW2VetsPct,"Percent of veterans that served in the World War II period, 2017-21"
UEVetsRate,"Unemployment rate for veterans age 18 to 64, 2017-21"
Vets18ONum,"Civilian population 18 years and over that are veterans, 2017-21"
CivPop18ONum,"Civilian population 18 years and over, 2017-21"
CivPopVets18to64Num,"Civilian population age 18 to 64 that are veterans, 2017-21"
NonVetsDisabilty,"Number of nonveterans age 18 to 64 with a disability, 2017-21"
NonVetsPoor,"Number of nonveterans age 18 to 64 with income in the past 12 months at or below poverty level, 2017-21"
CLFVets18to64Num,"Number of veterans age 18 to 64 in the civilian labor force, 2017-21"
VetsDisabilty,"Number of veterans age 18 to 64 with a disability, 2017-21"
VetsPoor,"Number of veterans age 18 to 64 with income in the past 12 months at or below poverty level, 2017-21"
