Variable,Description
JNUMADULTS,Edit flag for NUMADULTS
JNUMCARE,Edit flag for NUMCARE
JNUMELDERS,Edit flag for NUMELDERS
JNUMERRND,Edit flag for NUMERRND
JNUMHEAR,Edit flag for NUMHEAR
JNUMMEMRY,Edit flag for NUMMEMRY
JNUMNONREL,Edit flag for NUMNONREL
JNUMOLDKIDS,Edit flag for NUMOLDKIDS
JNUMPEOPLE,Edit flag for NUMPEOPLE
JNUMSECFAM,Edit flag for NUMSECFAM
JNUMSEE,Edit flag for NUMSEE
JNUMSUBFAM,Edit flag for NUMSUBFAM
JNUMVETS,Edit flag for NUMVETS
JNUMWALK,Edit flag for NUMWALK
JNUMYNGKIDS,Edit flag for NUMYNGKIDS
JOCCAPRIL,Edit flag for OCCAPRIL
JOCCAUGUST,Edit flag for OCCAUGUST
JOCCDECEM,Edit flag for OCCDECEM
JOCCFEBRU,Edit flag for OCCFEBRU
JOCCJANUR,Edit flag for OCCJANUR
JOCCJULY,Edit flag for OCCJULY
JOCCJUNE,Edit flag for OCCJUNE
JOCCMARCH,Edit flag for OCCMARCH
JOCCMAY,Edit flag for OCCMAY
JOCCNOVEM,Edit flag for OCCNOVEM
JOCCOCTOB,Edit flag for OCCOCTOB
JOCCSEPTEM,Edit flag for OCCSEPTEM
JOCCYRRND,Edit flag for OCCYRRND
JOILAMT,Edit flag for OILAMT
JOTHERAMT,Edit flag for OTHERAMT
JOUTLET,Edit flag for OUTLET
JOWNLOT,Edit flag for OWNLOT
JPAINTPEEL,Edit flag for PAINTPEEL
JPARTNER,Edit flag for PARTNER
JPERMNEAR,Edit flag for PERMNEAR
JPERPOVLVL,Edit flag for PERPOVLVL
JPLUGS,Edit flag for PLUGS
JPOOLSAFE,Edit flag for POOLSAFE
JPORCH,Edit flag for PORCH
JPOVLVLINC,Edit flag for POVLVLINC
JPROTAXAMT,Edit flag for PROTAXAMT
JRADONACT,Edit flag for RADONACT
JRADONSUG,Edit flag for RADONSUG
JRADONTEST,Edit flag for RADONTEST
JRATINGHS,Edit flag for RATINGHS
JRATINGNH,Edit flag for RATINGNH
JREMODAMT,Edit flag for REMODAMT
JREMODJOBS,Edit flag for REMODJOBS
JRENT,Edit flag for RENT
JRENTCNTRL,Edit flag for RENTCNTRL
JRENTSUB,Edit flag for RENTSUB
JRMCHANGE,Edit flag for RMCHANGE
JRMCOMMUTE,Edit flag for RMCOMMUTE
JRMCOSTS,Edit flag for RMCOSTS
JRMFAMILY,Edit flag for RMFAMILY
JRMHOME,Edit flag for RMHOME
JRMHOOD,Edit flag for RMHOOD
JRMJOB,Edit flag for RMJOB
JRMOTHER,Edit flag for RMOTHER
JRMOWNHH,Edit flag for RMOWNHH
JROACH,Edit flag for ROACH
JRODENT,Edit flag for RODENT
JROOFHOLE,Edit flag for ROOFHOLE
JROOFSAG,Edit flag for ROOFSAG
JROOFSHIN,Edit flag for ROOFSHIN
JSAFEU7KD,Edit flag for SAFEU7KD
JSEARCHFAM,Edit flag for SEARCHFAM
JSEARCHLIST,Edit flag for SEARCHLIST
JSEARCHNET,Edit flag for SEARCHNET
JSEARCHOTH,Edit flag for SEARCHOTH
JSEARCHPUB,Edit flag for SEARCHPUB
JSEARCHREA,Edit flag for SEARCHREA
JSEARCHSIGN,Edit flag for SEARCHSIGN
JSEARCHSTOP,Edit flag for SEARCHSTOP
JSECSMK,Edit flag for SECSMK
JSEWBREAK,Edit flag for SEWBREAK
JSEWTYPE,Edit flag for SEWTYPE
JSEWUSERS,Edit flag for SEWUSERS
JSMKR,Edit flag for SMKR
JSTAIRBRK,Edit flag for STAIRBRK
JSTAIRCOV,Edit flag for STAIRCOV
JSTAIRGAT,Edit flag for STAIRGAT
JSTAIRLGT,Edit flag for STAIRLGT
JSTAIRMIS,Edit flag for STAIRMIS
JSTAIRRL,Edit flag for STAIRRL
JSTAIRS,Edit flag for STAIRS
JSTORIES,Edit flag for STORIES
JSUBDIV,Edit flag for SUBDIV
JSUITYRRND,Edit flag for SUITYRRND
JTENURE,Edit flag for TENURE
JTIMESHARE,Edit flag for TIMESHARE
JTOTBALAMT,Edit flag for TOTBALAMT
JTOTHCAMT,Edit flag for TOTHCAMT
JTOTROOMS,Edit flag for TOTROOMS
JTRASHAMT,Edit flag for TRASHAMT
JUFINROOMS,Edit flag for UFINROOMS
JUNITFLOORS,Edit flag for UNITFLOORS
JUNITSIZE,Edit flag for UNITSIZE
JUPKEEP,Edit flag for UPKEEP
JUTILAMT,Edit flag for UTILAMT
JVACANCY,Edit flag for VACANCY
JVACINHER,Edit flag for VACINHER
JVACINVEST,Edit flag for VACINVEST
JVACMONTHS,Edit flag for VACMONTHS
JVACOTH,Edit flag for VACOTH
JVACPRIRES,Edit flag for VACPRIRES
JVACREC,Edit flag for VACREC
JVACRESDAYS,Edit flag for VACRESDAYS
JVACRNTDAYS,Edit flag for VACRNTDAYS
JVACSELL,Edit flag for VACSELL
JWALLCRACK,Edit flag for WALLCRACK
JWALLSIDE,Edit flag for WALLSIDE
JWALLSLOPE,Edit flag for WALLSLOPE
JWASHER,Edit flag for WASHER
JWATDRINK,Edit flag for WATDRINK
JWATERAMT,Edit flag for WATERAMT
JWATSAFE,Edit flag for WATSAFE
JWATSOURCE,Edit flag for WATSOURCE
JWATTEMP,Edit flag for WATTEMP
JWELLTYPE,Edit flag for WELLTYPE
JWELLUSERS,Edit flag for WELLUSERS
JWINBARS,Edit flag for WINBARS
JWINBOARD,Edit flag for WINBOARD
JWINBROKE,Edit flag for WINBROKE
JYRBUILT,Edit flag for YRBUILT
RMCHANGE,Moved because of change in household
RMCOMMUTE,Moved to reduce commute
RMCOSTS,Moved to reduce housing costs
RMFAMILY,Moved for family
RMHOME,Moved for better home
RMHOOD,Moved to be in more desirable neighborhood
RMJOB,Moved for job
RMOTHER,Moved for another reason
RMOWNHH,Moved to form household
SEARCHFAM,"Found home through family, friends, or other word of mouth"
SEARCHLIST,Found home through apartment rental agency listing
SEARCHNET,Found home through the Internet
SEARCHOTH,Found home through some other way
SEARCHPUB,Found home through newspaper or publication
SEARCHREA,Found home through real estate agent
SEARCHSIGN,Found home through sign outside of building
MOVFORCE,"Forced to move by landlord, bank, government, or disaster"
FSNODAYS,Number of days no food was eaten last month
FSNOFOOD,Didn't eat for a whole day
FSMEALDAYS,Number of days meals were cut or skipped last month
FSEATLESS,Ate less than felt should
FSHUNGRY,Hungry due to no money for food
FSLOSTWGT,Lost weight due to no money for food
FSSKIPMEAL,Cut size of meals or skipped meals
FSAFFORD,Couldn't afford to eat balanced meals
FSLAST,Food didn't last and couldn't afford more
FSWORRY,Worried about food lasting
ARTATTRACT,Arts and culture attracts tourists
ARTAWARE,Arts and culture encourages awareness of other people or cultures
ARTECON,Arts and culture improves local economy
ARTIDENT,Arts and culture improves identity of neighborhood
ARTIMPROVE,Arts and culture improves neighborhood quality
ARTJOBS,Arts and culture creates jobs
ARTSATIS,Satisfaction with arts and culture in neighborhood
ARTSOC,Arts and culture provides opportunities for more social interaction
ARTACCESS,Access to arts and culture played role in neighborhood choice
ARTNEARBY,Importance of living near arts and culture
CROPSL,Farm income
RENT,Monthly rent amount
HCAMT,Amount of housing counseling fee
HCAVICE,Received advice from a professional housing counselor
HCHELP,Advice was helpful
HCOORR,Type of housing counseling advice
HCPAY,Fee paid  for housing counseling
GARAGE,Garage or carport
DINING,Number of dining rooms
LAUNDY,Number of laundry or utility rooms
NOSTEP,No step entrance
GUTREHB,Gut rehab
CONDO,Condominium
HMRACCESS,Home improvements done to make home more accessible for elderly or disabled in last two years
HMRENEFF,Home improvements done to make home more energy efficient in last two years
HMRSALE,Home improvements done to get house ready for sale  in last two years
CHEMSTOR,"Storage of chemicals, pesticides, cleaning supplies, and medicines"
OUTLET,Presence of tamper resistant outlet covers
STAIRBRK,Stairways have missing or broken steps
STAIRCOV,Non-slip coverings on stairs
STAIRGAT,Gates on the stairs
STAIRLGT,Staircases are well lit
STAIRMIS,Stairways have missing or broken railings
STAIRRL,Condition of stair railings inside unit
STAIRS,Presence of stairs within unit
MUST,Frequency of musty smells
SECSMK,Frequency secondhand smoke entering home
SMKR,Frequency of smoking in home
ASTHEMR,ER visit for asthma
ASTHMA,Household has child with asthma
RATINGHS,Rating of unit
RATINGNH,Rating of neighborhood
NHQPCRIME,Neighborhood has a lot of petty crime
NHQPUBTRN,Neighborhood has public transportation
NHQRISK,Neighborhood is at high risk for floods or other disasters
NHQSCHOOL,Neighborhood has good schools
NHQSCRIME,Neighborhood has a lot of serious crime
NORC,Respondent thinks the majority of neighbors 55 or older
SUBDIV,Flag indicating house is part of a subdivision or housing development
NOWIRE,Electrical wiring concealed by walls
TENURE,Owner or renter status of unit
MHWIDE,MH type
PLUGS,Every room has working electrical plug
PORCH,"Porch, deck, or balcony"
LEAKO,Outside water leaks in last 12 months
LEAKI,Inside water leaks in last 12 months
NOTOIL,Toilet breakdowns in last 3 months
PAINTPEEL,Peeling paint larger than 8 x 11
HOWBUY,Description of how owner obtained unit
OCCJANUR,Unit is typically occupied in January
OCCFEBRU,Unit is typically occupied in February
OCCMARCH,Unit is typically occupied in March
OCCAPRIL,Unit is typically occupied in April
OCCMAY,Unit is typically occupied in May
OCCJUNE,Unit is typically occupied in June
OCCJULY,Unit is typically occupied in July
OCCAUGUST,Unit is typically occupied in August
OCCSEPTEM,Unit is typically occupied in September
OCCOCTOB,Unit is typically occupied in October
OCCNOVEM,Unit is typically occupied in November
OCCDECEM,Unit is typically occupied in December
OCCYRRND,Unit is typically occupied year-round
LEADINSP,Lead pipes inspected before purchase
MONLSTOCC,Number months since occupied as permanent home
SUITYRRND,Unit suitable for year round use
TIMESHARE,Timeshare
VACRESDAYS,Number of nights owner spends at this unit
VACRNTDAYS,Unit was rented out
PERMNEAR,Unit is within 150 miles of owners residence
VACPRIRES,Unit was a previous usual residence
VACREC,Unit is used for recreational purposes
VACINVEST,Unit is used for investment purposes
VACSELL,Owner wishes to sell this unit
VACINHER,Unit was inherited
VACOTH,Unit is owned for some other reason
OWNLOT,Owner owns the lot
RENTCNTRL,Rent control
RENTSUB,Type of rental subsidy or reduction (based on respondent report)
HCOWNBUY,Advice was to help with a decision to purchase a new home
HCOWNFORE,Advice was to help avoid foreclosure
HCOWNREFI,Advice was to help refinance or to obtain a reverse mortgage
HCOWNCON,Advice was to resolve a conflict
HCOWNOTH,Advice was for some other reason related to owning
HCRENTFAIR,Advice was to understand the rights with respect  to Fair Housing
HCRENTEVIC,Advice was to help avoid eviction
HCRENTLLRD,Advice was to mediate a conflict with the landlord
HCRENTNGH,Advice was to help mediate a conflict with a neighbor or roommate
HCRENTOTH,Advice was for some other reason related to renting
NEARABAND,Buildings that are abandoned or vandalized buildings within 1/2 block
NEARBARCL,Buildings with bars on windows within 1/2 block
NEARTRASH,"Trash, litter, or junk in streets, lots, or properties within 1/2 block"
INTLANG,Interview language
DIVISION,Census division
OMB13CBSA,2013 OMB CBSA code
SP1WEIGHT,Split sample weight 1
SP2WEIGHT,Split sample weight 2
WEIGHT,Final weight
INTMODE,Interview mode
INTSTATUS,Interview status
INTMONTH,Interview month
BLD,Type of housing unit
ENTRYSYS,MF entry system
HHSEX,Sex of householder
HHMAR,Marital status of householder
HHSPAN,Spanish origin of householder
HHCITSHP,US citizenship of householder
MILHH,Type of military household
HHAGE,Age of householder
HHMOVE,Year householder moved in
HHINUSYR,Year householder came to US
HHRACE,Race of householder
HHRACEAS,Race of householder (Asian group)
HHRACEPI,Race of householder (Native Hawaiian or other Pacific Islander group)
HHNATVTY,Country of birth of householder
PARTNER,Flag indicating unmarried partner household
HSHLDTYPE,Type of household
NUMELDERS,"Number of persons age 65 and over, living in this unit"
NUMADULTS,"Number of persons age 18 and over, living in this unit"
NUMNONREL,Number of non-relatives living in this unit
HHYNGKIDS,"Number of the householder's children under age 6, living in this unit"
HHOLDKIDS,"Number of the householder's children age 6 through 17, living in this unit"
NUMVETS,Number of veterans living in this unit
NUMYNGKIDS,"Number of children under age 6, living in this unit"
NUMOLDKIDS,"Number of children age 6 through 17, living in this unit"
NUMSUBFAM,Number of subfamilies living in this unit
NUMSECFAM,Number of secondary families living in this unit
NUMPEOPLE,Number of persons living in this unit
HHADLTKIDS,"Number of the householder's unmarried children age 18 and over, living in this unit"
GRANDHH,Flag indicating grandparent headed household with no parent present
MULTIGEN,Type of multigenerational household
UFINROOMS,Number of other unfinished rooms
MHANCHOR,MH anchor method
LOTSIZE,Lot size (acres)
FINROOMS,Total number of other finished rooms
YRBUILT,Year built
HOA,Homeowner's association
FOUNDTYPE,Foundation type
STORIES,Stories in building
UNITFLOORS,Floors in unit
UNITSIZE,Unit size (square feet)
BEDROOMS,Number of bedrooms
KITCHENS,Number of kitchens
WATSOURCE,Source of water for unit
SEWUSERS,Number of units connected to septic tank or cesspool
BATHEXCLU,Bathroom facilities for household use only
KITEXCLU,Kitchen facilities for household use only
FRIDGE,Unit has working refrigerator
KITCHSINK,Unit has kitchen sink
DISHWASH,Unit has working dishwasher
WASHER,Unit has working washing machine
COOKTYPE,Type of cooking equipment
COOKFUEL,Fuel used most for cooking
DRYER,Clothes dryer type
HOTWATER,Type of hot water system
FIREPLACE,Unit has useable fireplace
COLD,Unit uncomfortably cold for 24 hours or more
COLDEQ,Main heating equipment broke down
NOWAT,Unit completely without running water
COLDUTIL,Unit cold due to utility interruption
COLDHTCAP,Unit cold due to inadequate heating capacity
COLDINSUL,Unit cold due to inadequate insulation
COLDCOST,Unit cold due to cost of heating
COLDOTHER,Unit cold because of some other reason
LEAKOROOF,Water leak from roof
LEAKOBASE,Water leak from basement
LEAKOWALL,Water leak from wall or closed window or door
LEAKOOTH,Water leak from somewhere else outside
LEAKIPLUM,Water leak from own plumbing fixtures
LEAKIPIPE,Water leak from pipes leaking
LEAKIWATH,Water leak from broken water heater
LEAKIOTH,Water leak from somewhere else inside
LEAKIDK,Water leak with unknown inside source
WALLCRACK,Walls or ceilings have open holes or cracks wider than dime
FLOORHOLE,Floor has holes
FNDCRUMB,"Foundation holes, cracks, or crumbling"
ROOFSHIN,Roof missing shingles or other roofing materials
ROOFHOLE,Roof has holes
ROOFSAG,Roof sags or is uneven
WALLSIDE,"Outside walls missing siding, bricks, or other materials"
WALLSLOPE,"Outside walls slope, lean, slant, or buckle"
WINBOARD,Windows boarded up
WINBROKE,Windows broken
WINBARS,Windows covered with metal bars
COLDEQFREQ,Number of times main heating equipment broke down
NOWATFREQ,Number of times completely without running water
NOTOILFREQ,Number of toilet breakdowns 6 hours or more
MOLDKITCH,Mold in kitchen
MOLDBATH,Mold in bathroom
MOLDBEDRM,Mold in bedroom
MOLDBASEM,Mold in basement
MOLDLROOM,Mold in living room
MOLDOTHER,Mold in other room
RODENT,Rodent frequency
ROACH,Roach frequency
SEWBREAK,Number of sewer breakdowns
FUSEBLOW,Fuses blown or circuit breakers tripped
VACMONTHS,Number months unit has been vacant
DWNPAYPCT,Down payment percentage
MHMOVE,Mobile home to be moved
ELECAMT,Monthly electric amount
GASAMT,Monthly gas amount
OILAMT,Monthly oil amount
OTHERAMT,Monthly amount for other fuels
TRASHAMT,Monthly trash amount
WATERAMT,Monthly water amount
UTILAMT,Monthly total utility amount
REMODJOBS,Total number of home improvement jobs in last two years
FS,SNAP
HHHEAR,Householder has difficulty hearing
HHSEE,Householder has difficulty seeing
HHMEMRY,Householder has difficulty concentrating or remembering
HHWALK,Householder has difficulty walking or climbing stairs
HHCARE,Householder has difficulty dressing or bathing
HHERRND,Householder has difficulty doing errands
NUMHEAR,Number of persons who have difficulty hearing
NUMSEE,Number of persons who have difficulty seeing
NUMMEMRY,Number of persons who have difficulty concentrating or remembering
NUMWALK,Number of persons who have difficulty walking or climbing stairs
NUMCARE,Number of persons who have difficulty dressing or bathing
NUMERRND,Number of persons who have difficulty doing errands
DISHH,Flag indicating disabled person household
MVG1TYPE,Type of structure of former home (mover group 1)
MVG2TYPE,Type of structure of former home (mover group 2)
MVG3TYPE,Type of structure of former home (mover group 3)
MVG1TEN,Tenure of former home (mover group 1)
MVG2TEN,Tenure of former home (mover group 2)
MVG3TEN,Tenure of former home (mover group 3)
MVG1PER,Number of people in former home (mover group 1)
MVG2PER,Number of people in former home (mover group 2)
MVG3PER,Number of people in former home (mover group 3)
MVG1COST,Comparison of housing costs to former home (mover group 1)
MVG2COST,Comparison of housing costs to former home (mover group 2)
MVG3COST,Comparison of housing costs to former home (mover group 3)
MVG1STAT,Former home was owned/rented by someone in current home (mover group 1)
MVG2STAT,Former home was owned/rented by someone in current home (mover group 2)
MVG3STAT,Former home was owned/rented by someone in current home (mover group 3)
MVG1LOC,Move was more than 50 miles (mover group 1)
MVG2LOC,Move was more than 50 miles (mover group 2)
MVG3LOC,Move was more than 50 miles (mover group 3)
SEARCHSTOP,Reason for stopping housing search sooner than preferred
HRATE,Rating of current home
NRATE,Rating of current neighborhood
ASTH1MED,Quick relief asthma inhaler used
ASTH2MED,Preventative asthma medication use
RADONTEST,Home has been tested for radon
RADONSUG,Radon test results suggested taking action
RADONACT,Household took action to reduce radon
WELLTYPE,Type of well
WELLUSERS,Number of units served by this household's private well
WATSAFE,Respondent thinks water is safe for drinking and cooking
WATDRINK,Source of drinking water
SAFEU7KD,Children under 7 live in or regularly visit the unit
WATTEMP,Accessibility and monitoring of hot water heater
EXTCORD,Type of use and condition of extension cords
POOLSAFE,Type of outdoor pool safety measures
FSSTATUS,Rating of food security
MGRONSITE,Owner or property manager onsite
ADEQUACY,Housing adequacy
POVLVLINC,Federal poverty level threshold
HUDSUB,Subsidized renter status and eligibility
UPKEEP,Type of upkeep problems
SPLITSAMP,Flag indicating split sample group
ACPRIMARY,Primary AC
ACSECNDRY,Secondary AC
BATHROOMS,Number of bathrooms
HEATFUEL,Main heating fuel
HEATTYPE,Main heating equipment
HHGRAD,Educational level of householder
SEWTYPE,Type of sewer system
VACANCY,Vacancy status
REPWEIGHT1,Replicate Weight 1
REPWEIGHT2,Replicate Weight 2
REPWEIGHT3,Replicate Weight 3
REPWEIGHT4,Replicate Weight 4
REPWEIGHT5,Replicate Weight 5
REPWEIGHT6,Replicate Weight 6
REPWEIGHT7,Replicate Weight 7
REPWEIGHT8,Replicate Weight 8
REPWEIGHT9,Replicate Weight 9
REPWEIGHT10,Replicate Weight 10
REPWEIGHT11,Replicate Weight 11
REPWEIGHT12,Replicate Weight 12
REPWEIGHT13,Replicate Weight 13
REPWEIGHT14,Replicate Weight 14
REPWEIGHT15,Replicate Weight 15
REPWEIGHT16,Replicate Weight 16
REPWEIGHT17,Replicate Weight 17
REPWEIGHT18,Replicate Weight 18
REPWEIGHT19,Replicate Weight 19
REPWEIGHT20,Replicate Weight 20
REPWEIGHT21,Replicate Weight 21
REPWEIGHT22,Replicate Weight 22
REPWEIGHT23,Replicate Weight 23
REPWEIGHT24,Replicate Weight 24
REPWEIGHT25,Replicate Weight 25
REPWEIGHT26,Replicate Weight 26
REPWEIGHT27,Replicate Weight 27
REPWEIGHT28,Replicate Weight 28
REPWEIGHT29,Replicate Weight 29
REPWEIGHT30,Replicate Weight 30
REPWEIGHT31,Replicate Weight 31
REPWEIGHT32,Replicate Weight 32
REPWEIGHT33,Replicate Weight 33
REPWEIGHT34,Replicate Weight 34
REPWEIGHT35,Replicate Weight 35
REPWEIGHT36,Replicate Weight 36
