QN71 ,Did not eat potatoes,
QN72 ,Did not eat carrots,
QN73 ,Did not eat other vegetables,
QN74 ,"Did not drink a can, bottle, or glass of soda or pop",
QN75 ,Did not eat breakfast,
QN76 ,Were physically active at least 60 minutes per day on 5 or more days,
QN77 ,Attended physical education (PE) classes on 1 or more days,
QN78 ,Played on at least one sports team,
QN79 ,Had a concussion from playing a sport or being physically active,
QN80 ,Used social media several times a day,
QN81 ,Were ever tested for human immunodeficiency virus (HIV),
QN82 ,Were ever tested for a sexually transmitted disease (STD),
QN83 ,Saw a dentist,
QN84 ,Reported that their mental health was most of the time or always not good,
QN85 ,Got 8 or more hours of sleep,
QN86 ,Experienced unstable housing,
QN87 ,Described their grades in school as mostly A''s or B''s,
QN88 ,Reported that an adult or person at least 5 years older than them ever made them do sexual things they did not want to do,
QN89 ,Reported that a parent or other adult in their home most of the time or always insulted them or put them down,
QN90 ,"Reported that a parent or other adult in their home most of the time or always hit, beat, kicked, or physically hurt them in any way",
QN91 ,"Reported that their parents or other adults in their home most of the time or always slapped, hit, kicked, punched, or beat each other up",
QN92 ,currently took prescription pain medicine without a doctor's prescription or differently than how a doctor told them to use it,
QN93 ,ever used hallucinogenic drugs,
QN94 ,Verbally asked for consent the last time they had sexual contact,
QN95 ,"did not drink a can, bottle, or glass of a sports drink",
QN96 ,did not drink a bottle or glass of plain water,
QN97 ,did exercises to strengthen or tone their muscles on three or more days,
QN98 ,had a sunburn,
QN99 ,Reported that an adult in their household most of the time or always tried to make sure their basic needs were met,
QN100 ,ever lived with a parent or guardian who was having a problem with alcohol or drug use,
QN101 ,"ever lived with a parent or guardian who had severe depression, anxiety, or another mental illness, or was suicidal",
QN102 ,"Have ever been separated from a parent or guardian because they went to jail, prison, or a detention center",
QN103 ,strongly agree or agree that they feel close to people at their school,
QN104 ,reported that their parents or other adults in their family most of the time or always know where they are going or with whom they will be,
QN105 ,have been unfairly disciplined at school,
QN106 ,"have serious difficulty concentrating, remembering, or making decisions",
QN107 ,speak English well or very well,
site ,Site Code,
qnfrcig ,Currently smoked cigarettes frequently,
qndaycig ,Currently smoked cigarettes daily,
qnfrevp ,Currently used electronic vapor products frequently,
qndayevp ,Currently used electronic vapor products daily,
qnfrskl ,Currently used smokeless tobacco frequently,
qndayskl ,Currently used smokeless tobacco daily,
qnfrcgr ,Currently smoked cigars frequently,
qndaycgr ,Currently smoked cigars daily,
qntb2 ,Currently smoked cigarettes or cigars,
qntb3 ,Currently smoked cigarettes or cigars or used smokeless tobacco,
qntb4 ,Currently smoked cigarettes or cigars or used smokeless tobacco or electronic vapor products,
qntb5 ,Currently smoked cigarettes or used electronic vapor products,
qniudimp ,Used an IUD (such as Mirena or ParaGard) or implant (such as Implanon or Nexplanon) before last sexual intercourse with an opposite-sex partner,
qnothhpl ,"Used birth control pills; an IUD or implant; or a shot, patch, or birth control ring before last sexual intercourse with an opposite-sex partner",
qndualbc ,"Used both a condom during last sexual intercourse and birth control pills; an IUD or implant; or a shot, patch, or birth control ring before last sexual intercourse with an opposite-sex partner",
qnbcnone ,Did not use any method to prevent pregnancy during last sexual intercourse with an opposite-sex partner,
qnfr0 ,Did not eat fruit or drink 100% fruit juices,
qnfr1 ,Ate fruit or drank 100% fruit juices one or more times per day,
qnfr2 ,Ate fruit or drank 100% fruit juices two or more times per day,
qnveg0 ,Did not eat vegetables,
qnveg1 ,Ate vegetables one or more times per day,
qnveg2 ,Ate vegetables two or more times per day,
qnveg3 ,Ate vegetables three or more times per day,
qnsoda1 ,"Drank a can, bottle, or glass of soda or pop one or more times per day",
qnsoda2 ,"Drank a can, bottle, or glass of soda or pop two or more times per day",
qnbk7day ,Ate breakfast on all 7 days,
qnpa0day ,Did not participate in at least 60 minutes of physical activity on at least 1 day,
qnpa7day ,Were physically active at least 60 minutes per day on all 7 days,
qndlype ,Attended physical education classes on all 5 days,
qnnodnt ,Never saw a dentist,
qnspdrk1 ,"Drank a can, bottle, or glass of a sports drink one or more times per day",
qnspdrk2 ,"Drank a can, bottle, or glass of a sports drink two or more times per day",
qnwater1 ,Drank a bottle or glass of plain water one or more times per day,
qnwater2 ,drank a bottle or glass of plain water two or more times per day,
qnwater3 ,drank a bottle or glass of plain water three or more times per day,
qnillict ,Ever used select illicit drugs,
qnobese ,Had obesity,
qnowt ,Were Overweight,
weight ,Overall Analysis Weight,
stratum ,Sampling Strata,
psu ,Primary Sampling Unit,
bmipct ,Body Mass Index Percentile,
raceeth ,Race/Ethnicity,
q6orig ,Original unedited student height,
q7orig ,Original unedited student weight,.
 ,,
