NUTS_ID;CNTR_CODE;NAME_LATIN;NUTS_NAME
DEF0;DE;Schleswig-Holstein;Schleswig-Holstein
DEA3;DE;Münster;Münster
DEA4;DE;Detmold;Detmold
DEG0;DE;Thüringen;Thüringen
DED5;DE;Leipzig;Leipzig
DEA5;DE;Arnsberg;Arnsberg
DED4;DE;Chemnitz;Chemnitz
DEB2;DE;Trier;Trier
DEB1;DE;Koblenz;Koblenz
DED2;DE;Dresden;Dresden
DE24;DE;Oberfranken;Oberfranken
DE92;DE;Hannover;Hannover
DE30;DE;Berlin;Berlin
DEB3;DE;Rheinhessen-Pfalz;Rheinhessen-Pfalz
DEE0;DE;Sachsen-Anhalt;Sachsen-Anhalt
DEC0;DE;Saarland;Saarland
DK01;DK;Hovedstaden;Hovedstaden
DK03;DK;Syddanmark;Syddanmark
DK04;DK;Midtjylland;Midtjylland
DK02;DK;Sjælland;Sjælland
DK05;DK;Nordjylland;Nordjylland
EE00;EE;Eesti;Eesti
EL63;EL;Dytiki Elláda;Δυτική Ελλάδα
EL64;EL;Sterea Elláda;Στερεά Ελλάδα
EL42;EL;Notio Aigaio;Νότιο Αιγαίο
EL43;EL;Kriti;Κρήτη
EL41;EL;Voreio Aigaio;Βόρειο Αιγαίο
EL51;EL;Anatoliki Makedonia, Thraki;Aνατολική Μακεδονία, Θράκη
EL65;EL;Peloponnisos;Πελοπόννησος
EL52;EL;Kentriki Makedonia;Κεντρική Μακεδονία
EL53;EL;Dytiki Makedonia;Δυτική Μακεδονία
EL54;EL;Ipeiros;Ήπειρος
EL61;EL;Thessalia;Θεσσαλία
EL62;EL;Ionia Nisia;Ιόνια Νησιά
EL30;EL;Attiki;Aττική
ES30;ES;Comunidad de Madrid;Comunidad de Madrid
ES11;ES;Galicia;Galicia
ES41;ES;Castilla y León;Castilla y León
ES12;ES;Principado de Asturias;Principado de Asturias
ES13;ES;Cantabria;Cantabria
ES61;ES;Andalucía;Andalucía
ES62;ES;Región de Murcia;Región de Murcia
ES21;ES;País Vasco;País Vasco
ES64;ES;Ciudad de Melilla;Ciudad de Melilla
ES42;ES;Castilla-La Mancha;Castilla-La Mancha
ES51;ES;Cataluña;Cataluña
ES70;ES;Canarias;Canarias
ES43;ES;Extremadura;Extremadura
ES22;ES;Comunidad Foral de Navarra;Comunidad Foral de Navarra
ES23;ES;La Rioja;La Rioja
ES63;ES;Ciudad de Ceuta;Ciudad de Ceuta
ES24;ES;Aragón;Aragón
ES53;ES;Illes Balears;Illes Balears
ES52;ES;Comunitat Valenciana;Comunitat Valenciana
FI19;FI;Länsi-Suomi;Länsi-Suomi
FI1B;FI;Helsinki-Uusimaa;Helsinki-Uusimaa
FI1C;FI;Etelä-Suomi;Etelä-Suomi
FI1D;FI;Pohjois- ja Itä-Suomi;Pohjois- ja Itä-Suomi
FI20;FI;Åland;Åland
FRB0;FR;Centre — Val de Loire;Centre — Val de Loire
FRY4;FR;La Réunion;La Réunion
FRK1;FR;Auvergne;Auvergne
FRL0;FR;Provence-Alpes-Côte d’Azur;Provence-Alpes-Côte d’Azur
FRJ1;FR;Languedoc-Roussillon;Languedoc-Roussillon
FRY1;FR;Guadeloupe;Guadeloupe
FRF1;FR;Alsace;Alsace
FRY5;FR;Mayotte;Mayotte
FRY2;FR;Martinique;Martinique
FRJ2;FR;Midi-Pyrénées;Midi-Pyrénées
FRM0;FR;Corse;Corse
FRE1;FR;Nord-Pas de Calais;Nord-Pas de Calais
FRK2;FR;Rhône-Alpes;Rhône-Alpes
FRF2;FR;Champagne-Ardenne;Champagne-Ardenne
FRD2;FR;Haute-Normandie;Haute-Normandie
FRI3;FR;Poitou-Charentes;Poitou-Charentes
FRH0;FR;Bretagne;Bretagne
FRD1;FR;Basse-Normandie;Basse-Normandie
FR10;FR;Ile-de-France;Ile-de-France
FRC2;FR;Franche-Comté;Franche-Comté
FRG0;FR;Pays de la Loire;Pays de la Loire
FRI1;FR;Aquitaine;Aquitaine
FRC1;FR;Bourgogne;Bourgogne
FRY3;FR;Guyane;Guyane
FRF3;FR;Lorraine;Lorraine
FRI2;FR;Limousin;Limousin
FRE2;FR;Picardie;Picardie
HR06;HR;Sjeverna Hrvatska;Sjeverna Hrvatska
HR05;HR;Grad Zagreb;Grad Zagreb
HR03;HR;Jadranska Hrvatska;Jadranska Hrvatska
HR02;HR;Panonska Hrvatska;Panonska Hrvatska
HU22;HU;Nyugat-Dunántúl;Nyugat-Dunántúl
HU12;HU;Pest;Pest
HU23;HU;Dél-Dunántúl;Dél-Dunántúl
HU21;HU;Közép-Dunántúl;Közép-Dunántúl
HU32;HU;Észak-Alföld;Észak-Alföld
HU33;HU;Dél-Alföld;Dél-Alföld
HU31;HU;Észak-Magyarország;Észak-Magyarország
HU11;HU;Budapest;Budapest
IE05;IE;Southern;Southern
IE06;IE;Eastern and Midland;Eastern and Midland
IE04;IE;Northern and Western;Northern and Western
IS00;IS;Ísland;Ísland
ITI3;IT;Marche;Marche
ITC4;IT;Lombardia;Lombardia
ITF1;IT;Abruzzo;Abruzzo
ITI2;IT;Umbria;Umbria
ITH2;IT;Provincia Autonoma di Trento;Provincia Autonoma di Trento
ITI1;IT;Toscana;Toscana
ITI4;IT;Lazio;Lazio
ITH1;IT;Provincia Autonoma di Bolzano/Bozen;Provincia Autonoma di Bolzano/Bozen
ITC3;IT;Liguria;Liguria
ITF6;IT;Calabria;Calabria
ITG2;IT;Sardegna;Sardegna
ITH5;IT;Emilia-Romagna;Emilia-Romagna
ITF3;IT;Campania;Campania
ITC2;IT;Valle d’Aosta/Vallée d’Aoste;Valle d’Aosta/Vallée d’Aoste
ITF4;IT;Puglia;Puglia
ITG1;IT;Sicilia;Sicilia
ITC1;IT;Piemonte;Piemonte
ITH4;IT;Friuli-Venezia Giulia;Friuli-Venezia Giulia
ITF5;IT;Basilicata;Basilicata
ITH3;IT;Veneto;Veneto
ITF2;IT;Molise;Molise
LI00;LI;Liechtenstein;Liechtenstein
LT02;LT;Vidurio ir vakarų Lietuvos regionas;Vidurio ir vakarų Lietuvos regionas
LT01;LT;Sostinės regionas;Sostinės regionas
LU00;LU;Luxembourg;Luxembourg
LV00;LV;Latvija;Latvija
ME00;ME;Crna Gora;Црна Гора
MK00;MK;Severna Makedonija;Северна Македонија
MT00;MT;Malta;Malta
NL42;NL;Limburg (NL);Limburg (NL)
NL11;NL;Groningen;Groningen
NL12;NL;Friesland (NL);Friesland (NL)
NL41;NL;Noord-Brabant;Noord-Brabant
NL21;NL;Overijssel;Overijssel
NL22;NL;Gelderland;Gelderland
NL23;NL;Flevoland;Flevoland
NL32;NL;Noord-Holland;Noord-Holland
NL34;NL;Zeeland;Zeeland
NL35;NL;Utrecht;Utrecht
NL36;NL;Zuid-Holland;Zuid-Holland
NL13;NL;Drenthe;Drenthe
NO08;NO;Oslo og Viken;Oslo og Viken
NO09;NO;Agder og Sør-Østlandet;Agder og Sør-Østlandet
NO0A;NO;Vestlandet;Vestlandet
NO06;NO;Trøndelag/Trööndelage;Trøndelag/Trööndelage
NO07;NO;Nord-Norge;Nord-Norge
NO02;NO;Innlandet;Innlandet
NO0B;NO;Svalbard og Jan Mayen;Svalbard og Jan Mayen
PL81;PL;Lubelskie;Lubelskie
PL43;PL;Lubuskie;Lubuskie
PL42;PL;Zachodniopomorskie;Zachodniopomorskie
PL84;PL;Podlaskie;Podlaskie
PL41;PL;Wielkopolskie;Wielkopolskie
PL82;PL;Podkarpackie;Podkarpackie
PL22;PL;Śląskie;Śląskie
PL91;PL;Warszawski stołeczny;Warszawski stołeczny
PL71;PL;Łódzkie;Łódzkie
PL61;PL;Kujawsko-pomorskie;Kujawsko-pomorskie
PL63;PL;Pomorskie;Pomorskie
PL52;PL;Opolskie;Opolskie
PL72;PL;Świętokrzyskie;Świętokrzyskie
PL21;PL;Małopolskie;Małopolskie
PL62;PL;Warmińsko-mazurskie;Warmińsko-mazurskie
PL51;PL;Dolnośląskie;Dolnośląskie
PL92;PL;Mazowiecki regionalny;Mazowiecki regionalny
PT1B;PT;Península de Setúbal;Península de Setúbal
PT1D;PT;Oeste e Vale do Tejo;Oeste e Vale do Tejo
PT30;PT;Região Autónoma da Madeira;Região Autónoma da Madeira
PT1C;PT;Alentejo;Alentejo
PT20;PT;Região Autónoma dos Açores;Região Autónoma dos Açores
PT15;PT;Algarve;Algarve
PT1A;PT;Grande Lisboa;Grande Lisboa
PT11;PT;Norte;Norte
PT19;PT;Centro (PT);Centro (PT)
RO42;RO;Vest;Vest
RO12;RO;Centru;Centru
RO31;RO;Sud-Muntenia;Sud-Muntenia
RO21;RO;Nord-Est;Nord-Est
RO11;RO;Nord-Vest;Nord-Vest
RO32;RO;Bucureşti-Ilfov;Bucureşti-Ilfov
RO22;RO;Sud-Est;Sud-Est
RO41;RO;Sud-Vest Oltenia;Sud-Vest Oltenia
RS11;RS;City of Belgrade;Београдски регион
RS22;RS;Region Južne i Istočne Srbije;Регион Јужне и Источне Србије
RS21;RS;Region Šumadije i Zapadne Srbije;Регион Шумадије и Западне Србије
RS12;RS;Autonomous Province of Vojvodina;Регион Војводине
SE33;SE;Övre Norrland;Övre Norrland
SE22;SE;Sydsverige;Sydsverige
SE12;SE;Östra Mellansverige;Östra Mellansverige
SE23;SE;Västsverige;Västsverige
SE32;SE;Mellersta Norrland;Mellersta Norrland
SE11;SE;Stockholm;Stockholm
SE21;SE;Småland med öarna;Småland med öarna
SE31;SE;Norra Mellansverige;Norra Mellansverige
SI03;SI;Vzhodna Slovenija;Vzhodna Slovenija
SI04;SI;Zahodna Slovenija;Zahodna Slovenija
SK01;SK;Bratislavský kraj;Bratislavský kraj
SK02;SK;Západné Slovensko;Západné Slovensko
SK03;SK;Stredné Slovensko;Stredné Slovensko
SK04;SK;Východné Slovensko;Východné Slovensko
TR71;TR;Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir;Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir
TR10;TR;İstanbul;İstanbul
TR63;TR;Hatay, Kahramanmaraş, Osmaniye;Hatay, Kahramanmaraş, Osmaniye
TR90;TR;Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane;Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane
TR72;TR;Kayseri, Sivas, Yozgat;Kayseri, Sivas, Yozgat
TR81;TR;Zonguldak, Karabük, Bartın;Zonguldak, Karabük, Bartın
TR82;TR;Kastamonu, Çankırı, Sinop;Kastamonu, Çankırı, Sinop
TRA1;TR;Erzurum, Erzincan, Bayburt;Erzurum, Erzincan, Bayburt
TR21;TR;Tekirdağ, Edirne, Kırklareli;Tekirdağ, Edirne, Kırklareli
TR83;TR;Samsun, Tokat, Çorum, Amasya;Samsun, Tokat, Çorum, Amasya
TRA2;TR;Ağrı, Kars, Iğdır, Ardahan;Ağrı, Kars, Iğdır, Ardahan
TRB1;TR;Malatya, Elazığ, Bingöl, Tunceli;Malatya, Elazığ, Bingöl, Tunceli
TR22;TR;Balıkesir, Çanakkale;Balıkesir, Çanakkale
TR41;TR;Bursa, Eskişehir, Bilecik;Bursa, Eskişehir, Bilecik
TRB2;TR;Van, Muş, Bitlis, Hakkari;Van, Muş, Bitlis, Hakkari
TR42;TR;Kocaeli, Sakarya, Düzce, Bolu, Yalova;Kocaeli, Sakarya, Düzce, Bolu, Yalova
TRC2;TR;Şanlıurfa, Diyarbakır;Şanlıurfa, Diyarbakır
TR31;TR;İzmir;İzmir
TRC3;TR;Mardin, Batman, Şırnak, Siirt;Mardin, Batman, Şırnak, Siirt
TR51;TR;Ankara;Ankara
TR52;TR;Konya, Karaman;Konya, Karaman
TR61;TR;Antalya, Isparta, Burdur;Antalya, Isparta, Burdur
TR32;TR;Aydın, Denizli, Muğla;Aydın, Denizli, Muğla
TR62;TR;Adana, Mersin;Adana, Mersin
TR33;TR;Manisa, Afyonkarahisar, Kütahya, Uşak;Manisa, Afyonkarahisar, Kütahya, Uşak
TRC1;TR;Gaziantep, Adıyaman, Kilis;Gaziantep, Adıyaman, Kilis
XK00;XK;Kosovo;Kosovo
