   CATAG3 ,RC-AGE CATEGORY RECODE (5 LEVELS),
   CATAG6 ,RC-AGE CATEGORY RECODE (6 LEVELS),
   CATAG7 ,RC-AGE CATEGORY RECODE (7 LEVELS),
   PREGAGE2 ,RC-PREGNANCY AGE CATEGORY RECODE,
   DRVINAGE ,RC-DUI AGE CATEGORY RECODE,
   DRVINDETAG ,RC-DUI DETAILED AGE CATEGORY RECODE,
   SEXAGE ,RC-COMBINED GENDER BY AGE CATEGORY INDICATOR,
   NEWRACE2 ,RC-RACE/HISPANICITY RECODE (7 LEVELS),
   SEXRACE ,RC-COMBINED GENDER BY RACE INDICATOR,
   EDUHIGHCAT ,RC-EDUCATION CATEGORIES,
   HEALTH2 ,RC-OVERALL HEALTH RECODE,
   EDUSCHLGO ,NOW GOING TO SCHOOL,
   EDUSCHGRD2 ,WHAT GRADE IN NOW/WILL BE IN,
   EDUFULPAR ,FULL OR PART TIME,
   EDUSCKMON ,HOW MANY DAYS MISSED SCHOOL FROM SICK,
   EDUSCKEST ,BEST ESTIMATE # DAYS MISSED BECAUSE SICK OR INURED,
   EDUSCKCOM ,RC - HOW MANY DAYS MISSED SCHOOL FROM SICK (COMBINED),
   EDUSKPMON ,HOW MANY DAYS MISSED SCHOOL FROM SKIPPING,
   EDUSKPEST ,BEST ESTIMATE # DAYS MISSED BECAUSE SKIPPED OR CUT,
   EDUSKPCOM ,RC - HOW MANY DAYS MISSED SCHOOL FROM SKIPPING (COMBINED),
   MILTFAMLY ,ANY IMMEDIATE FAMILY CURRENTLY IN US MILITARY,
   MILTSPPAR ,SPOUSE OR PARTNER IN MILITARY,
   MILTPARNT ,FATHER OR MOTHER IN MILITARY,
   MILTCHLDR ,SON OR DAUGHTER IN MILITARY,
   MILTSIBLN ,SISTER OR BROTHER IN MILITARY,
   ENRLCOLLFT2 ,RC-COLLEGE ENROLLMENT-FULL TIME,
   ENRLCOLLST2 ,RC-COLLEGE ENROLLMENT,
   WRKSTATWK2 ,WORK SITUATION IN PAST WEEK - RECODE,
   WRKDPSTWK ,WORK AT JOB LAST WEEK,
   WRKHADJOB ,DID YOU HAVE A JOB OR BUSINESS,
   WRKDHRSWK2 ,HOW MANY HOURS WORKED LAST WEEK,
   WRK35WKUS ,USUALLY WORK 35 OR MORE HRS PER WEEK,
   WRKRSNNOT ,REASON FOR NOT WORKING AT JOB - PAST WK,
   WRKRSNJOB ,REASON FOR NOT HAVING A JOB - PAST WK,
   WRKEFFORT ,"PAST 30 DAYS, MAKE EFFORT TO FIND WORK",
   WRKDPSTYR ,"PAST 12 MOS, WORKED AT ANY JOB",
   WRKSELFEM ,"PAST 12 MOS, SELF EMPLOYED",
   WRKNUMJOB2 ,"PAST 12 MOS, HOW MANY EMPLOYERS",
   WRKNJBPYR ,"PAST 12 MOS, TIME WITH NO JOB",
   WRKNJBWKS ,HOW MANY WKS W/O JOB IN PAST 12 MOS,
   WRKLASTYR2 ,WHAT YEAR LAST WORKED,
   WRKSICKMO ,# DAYS MISSED WORK FOR INJURY/ILLNESS PAST 30 DAYS,
   WRKSKIPMO ,# DAYS SKIPPED WORK PAST 30 DAYS,
   WRKDRGPOL ,WORKPLACE HAVE WRITTEN POLICY DRUG/ALCOHOL USE,
   WRKDRGALB ,"DID POLICY COVER ALCOHOL, DRUGS, OR  BOTH",
   WRKDRGEDU ,"AT WORK, GIVEN EDUCATION ON DRUGS/ALC",
   WRKDRGHLP ,ANY ASSISTANCE PROGRAM OFFERED THROUGH WRK,
   WRKTSTALC ,WORKPLACE TESTS FOR ALCOHOL USAGE,
   WRKTSTDRG ,WORKPLACE TESTS FOR DRUG USAGE,
   WRKTSTHIR ,TEST FOR DRUG/ALC AS HIRING PROCESS,
   WRKTSTRDM ,TEST ON RANDOM BASIS,
   WRKTST1ST ,WHAT HAPPENS FIRST TIME CAUGHT,
   WRKOKPREH ,WOULD YOU WORK FOR EMP DOES DRUG TEST PRE-HIRE,
   WRKOKRAND ,WOULD YOU WORK FOR EMP DOES DRUG/ALC TEST RANDOMLY,
   IRWRKSTAT ,EMPLOYMENT STATUS - IMPUTATION REVISED,
   IIWRKSTAT ,EMPLOYMENT STATUS - IMPUTATION INDICATOR,
   II2WRKSTAT ,EMPLOYMENT STATUS - DETAILED IMPUTATION INDICATOR,
   IRWRKSTAT18 ,EMPLOYMENT STATUS 18+ - IMPUTATION REVISED,
   IIWRKSTAT18 ,EMPLOYMENT STATUS 18+ - IMPUTATION INDICATOR,
   II2WRKST18 ,EMPLOYMENT STATUS 18+ - DETAILED IMPUTATION INDICATOR,
   EDFAM18 ,RC-EDITED INDICATOR: FAMILY IN HH 18 OR OLDER,
   IMOTHER ,RC-MOTHER IN HH,
   IFATHER ,RC-FATHER IN HH,
   NRCH17_2 ,"RECODED # R""s CHILDREN < 18 IN HOUSEHOLD",
   IRHHSIZ2 ,RECODE - IMPUTATION-REVISED # PERSONS IN HH,
   IIHHSIZ2 ,IRHHSIZ2-IMPUTATION INDICATOR,
   IRKI17_2 ,RECODE - IMPUTATION-REVISED # KIDS AGED<18 IN HH,
   IIKI17_2 ,IRKI17_2-IMPUTATION INDICATOR,
   IRHH65_2 ,REC - IMPUTATION-REVISED # OF PER IN HH AGED>=65,
   IIHH65_2 ,IRHH65_2-IMPUTATION INDICATOR,
   PRXRETRY ,"SELECTED PROXY UNAVAILABLE, OTHER PROXY AVAILABLE?",
   PRXYDATA ,IS PROXY ANSWERING INSURANCE/INCOME QS,
   MEDICARE ,COVERED BY MEDICARE,
   CAIDCHIP ,COVERED BY MEDICAID/CHIP,
   CHAMPUS ,"COV BY TRICARE, CHAMPUS, CHAMPVA, VA, MILITARY",
   PRVHLTIN ,COVERED BY PRIVATE INSURANCE,
   GRPHLTIN ,PRIVATE PLAN OFFERED THROUGH EMPLOYER OR UNION,
   HLTINALC ,PRIVATE INSURANCE COVERS TRMT FOR ALCOHOL ABUSE/ALCOHOLISM,
   HLTINDRG ,PRIVATE INSURANCE COVERS TRMT FOR DRUG ABUSE,
   HLTINMNT ,PRIVATE INSURANCE COVERS TRMT FOR MENTAL/EMOTIONAL PROBLEMS,
   HLTINNOS ,COVERED BY HEALTH INSUR (NOT OTHERWISE SPECIFIED),
   HLCNOTYR ,ANYTIME DID NOT HAVE HEALTH INS/COVER PAST 12 MOS,
   HLCNOTMO ,"PAST 12 MOS, HOW MANY MOS W/O COVERAGE",
   HLCLAST ,TIME SINCE LAST HAD HEALTH CARE COVERAGE,
   HLLOSRSN ,MAIN REASON STOPPED COVERED BY HEALTH INSURANCE,
   HLNVCOST ,NEVER HAD HEALTH INSURANCE BECAUSE COST TOO HIGH,
   HLNVOFFR ,"NEVER HAD HEALTH INSURANCE BECAUSE EMPLOYER DOESN""T OFFER",
   HLNVREF ,NEVER HAD HEALTH INSURANCE BC INS COMPANY REFUSED COVERAGE,
   HLNVNEED ,"NEVER HAD HEALTH INSURANCE BECAUSE DON""T NEED IT",
   HLNVSOR ,NEVER HAD HEALTH INSURANCE BECAUSE OF SOME OTHER REASON,
   IRMEDICR ,MEDICARE - IMPUTATION REVISED,
   IIMEDICR ,MEDICARE - IMPUTATION INDICATOR,
   IRMCDCHP ,MEDICAID/CHIP - IMPUTATION REVISED,
   IIMCDCHP ,MEDICAID/CHIP - IMPUTATION INDICATOR,
   IRCHMPUS ,CHAMPUS - IMPUTATION REVISED,
   IICHMPUS ,CHAMPUS - IMPUTATION INDICATOR,
   IRPRVHLT ,PRIVATE HEALTH INSURANCE - IMPUTATION REVISED,
   IIPRVHLT ,PRIVATE HEALTH INSURANCE - IMPUTATION INDICATOR,
   IROTHHLT ,OTHER HEALTH INSURANCE - IMPUTATION REVISED,
   IIOTHHLT ,OTHER HEALTH INSURANCE - IMPUTATION INDICATOR,
   HLCALLFG ,FLAG IF EVERY FORM OF HEALTH INS REPORTED,
   HLCALL99 ,YES TO MEDICARE/MEDICAID/CHAMPUS/PRVHLTIN,
   ANYHLTI2 ,COVERED BY ANY HEALTH INSURANCE - RECODE,
   IRINSUR4 ,RC-OVERALL HEALTH INSURANCE - IMPUTATION REVISED,
   IIINSUR4 ,RC-OVERALL HEALTH INSURANCE - IMPUTATION INDICATOR,
   OTHINS ,"RC-HEALTH INSURANCE OTHER THAN PRIVATE, MEDICAID/CHIP",
   CELLWRKNG ,WORKING CELL PHONE,
   CELLNOTCL ,NOT A CELL PHONE,
   IRFAMSOC ,FAM RECEIVE SS OR RR PAYMENTS - IMPUTATION REVISED,
   IIFAMSOC ,FAM RECEIVE SS OR RR PAYMENTS - IMPUTATION INDICATOR,
   IRFAMSSI ,FAM RECEIVE SSI - IMPUTATION REVISED,
   IIFAMSSI ,FAM RECEIVE SSI - IMPUTATION INDICATOR,
   IRFSTAMP ,RESP/OTH FAM MEM REC FOOD STAMPS - IMPUTATION REVISED,
   IIFSTAMP ,RESP/OTH FAM MEM REC FOOD STAMPS - IMPUTATION INDICATOR,
   IRFAMPMT ,FAM RECEIVE PUBLIC ASSIST - IMPUTATION REVISED,
   IIFAMPMT ,FAM RECEIVE PUBLIC ASSIST - IMPUTATION INDICATOR,
   IRFAMSVC ,FAM REC WELFARE/JOB PL/CHILDCARE - IMPUTATION REVISED,
   IIFAMSVC ,FAM REC WELFARE/JOB PL/CHILDCARE - IMPUTATION INDICATOR,
   IRWELMOS ,NO OF MONTHS ON WELFARE - IMPUTATION REVISED,
   IIWELMOS ,NO OF MONTHS ON WELFARE - IMPUTATION INDICATOR,
   IRPINC3 ,RECODE -RESP TOT INCOME - IMPUTATION REVISED,
   IIPINC3 ,RECODE - RESP TOT INCOME - IMPUTATION INDICATOR,
   IRFAMIN3 ,RECODE - TOT FAM INCOME - IMPUTATION REVISED,
   IIFAMIN3 ,RECODE - TOT FAM INCOME - IMPUTATION INDICATOR,
   GOVTPROG ,RC-PARTICIPATED IN ONE OR MORE GOVT ASSIST PROGR,
   INCOME ,RC-TOTAL FAMILY INCOME RECODE,
   POVERTY3 ,RC-POVERTY LEVEL-NEW INC (% OF US CENSUS POVERTY THRESHOLD),
   BOOKED ,EVER ARRESTED AND BOOKED FOR BREAKING THE LAW,
   NOBOOKY2 ,# TIMES ARRESTED AND BOOKED PAST 12 MONTHS,
   BKMVTHFT ,ARRSTD & BOOKED FOR MOT VEH THEFT PAST 12 MONTHS,
   BKLARCNY ,ARRSTD & BOOKED FOR LARCENY/THEFT PAST 12 MONTHS,
   BKBURGL ,ARRSTD & BOOKED FOR BURGLARY/B & E PAST 12 MOS,
   BKSRVIOL ,ARRSTD & BOOKED SERIOUS VIOL OFFENSE PST 12 MOS,
   BKSMASLT ,ARRSTD & BOOKED FOR OTHER ASSAULT PAST 12 MONTHS,
   BKROB ,ARRSTD & BOOKED FOR ROBBERY PAST 12 MONTHS,
   BKARSON ,ARRSTD & BOOKED FOR ARSON PAST 12 MONTHS,
   BKDRVINF ,ARRSTD & BOOKED FOR DUI PAST 12 MONTHS,
   BKDRUNK ,ARRSTD & BOOKED FOR DRUNKENNESS PAST 12 MONTHS,
   BKPOSTOB ,ARRSTD & BOOKED FOR POSSES OF TOB PAST 12 MOS,
   BKDRUG ,ARRSTD & BOOKED FOR POSSES/SALE DRUGS PAST 12 MOS,
   BKSEXNR ,ARRSTD & BOOKED SEX OFFENSE EXCL RAPE PST 12 MOS,
   BKFRAUD ,ARRSTD & BOOKED FOR FRAUD/STOL GOODS PAST 12 MOS,
   BKOTH ,ARRSTD & BOOKED FOR SOME OTHER OFF PAST 12 MOS,
   BKOTHOF2 ,OTHER OFFENSE PAST 12 MONTHS - SPECIFY,
   PROBATON ,ON PROBATION AT ANY TIME PAST 12 MONTHS,
   PAROLREL ,ON PAROLE/SUPRV RELEASE PAST 12 MONTHS,
   DRVINALCO ,DROVE UNDER INFLUENCE OF ALCOHOL PST 12 MOS,
   DRVINMARJ ,DROVE UNDER INFLUENCE OF MARIJUANA PST 12 MOS,
   DRVINCOCN ,DROVE UNDER INFLU OF COCAINE PST 12 MOS,
   DRVINHERN ,DROVE UNDER INFLUENCE OF HEROIN PAST 12 MOS,
   DRVINHALL ,DROVE UNDER INFLU OF HALLUCINOGENS PAST 12 MOS,
   DRVININHL ,DROVE UNDER INFLUENCE OF INHALANTS PAST 12 MOS,
   DRVINMETH ,DROVE UNDER INFLU OF METHAMPHETAMINE PAST 12 MOS,
   DRVINALON ,DROVE UNDER INFLUENCE OF ONLY ALCOHOL PST 12 MOS,
   MXMJPNLT ,MAX PENALTY FOR 1ST MJ POSS < OUNCE IN YOUR STATE,
   DRVINALCO2 ,RC-DROVE UNDER INFLUENCE OF ALCOHOL IN PAST YEAR,
   DRVINMARJ2 ,RC-DROVE UNDER INFLUENCE OF MARIJUANA IN PAST YEAR,
   DRVINDRG ,RC-DROVE UNDER INFLUENCE OF SELECTED ILL DRUGS IN PAST YR,
   DRVINDROTMJ ,RC-DROVE UNDER INFLUENCE OF SELECTED ILL DRG OTH MRJ IN PY,
   DRVINALDRG ,RC-DROVE UNDER INFLUENCE OF ALC OR SELECTED ILL DRG IN PY,
   PAROL ,RC-PAROLE/SUPERVISED RELEASE STATUS IN THE PAST YEAR,
   PROB ,RC-PROBATION STATUS IN THE PAST YEAR,
   CIGEVER ,EVER SMOKED A CIGARETTE,
   CIGTRY ,AGE WHEN FIRST SMOKED A CIGARETTE,
   CIGYFU ,YEAR OF FIRST CIGARETTE USE - RECODE,
   CIGMFU ,MONTH OF FIRST CIGARETTE USE - RECODE,
   CIGREC ,TIME SINCE LAST SMOKED CIGARETTES,
   CIG30USE ,HOW MANY DAYS SMOKED CIG IN PAST 30 DAYS,
   CG30EST ,BEST EST. # DAYS SMOKED CIG PAST 30 DAYS,
   CIG30AV ,AVG # CIGS SMOKED PER DAY/ON DAY SMOKED,
   CIGMENTH30 ,MENTHOL CIGARETTES SMOKED MOST OFTEN IN PAST 30 DAYS,
   CIGROLL30 ,SMOKED A ROLL-YOUR-OWN CIGARETTE IN THE PAST 30 DAYS,
   CIGDLYMO ,EVER SMOKED CIG EVERY DAY FOR 30 DAYS,
   CIGAGE ,AGE WHEN FIRST STARTED SMOKING CIGARETTES EVERYDAY,
   CIGDLYFU ,YEAR OF FIRST CIGARETTE USE EVERY DAY - RECODE,
   CIGDLMFU ,MONTH OF FIRST CIGARETTE USE EVERY DAY - RECODE,
   CIG100LF ,HAVE YOU SMOKED 100 CIGS IN YOUR LIFE,
   NICVAPEVER ,EVER VAPED NICOTINE WITH E-CIGARETTE OR OTHER VAPING DEVICE,
   NICVAPAGE ,AGE WHEN FIRST VAPED NICOTINE WITH E-CIG OR VAPING DEVICE,
   NICVAPYFU ,YEAR FIRST VAPED NICOTINE W/ E-CIG OR VAPE DEVICE - RECODE,
   NICVAPMFU ,MONTH FIRST VAPED NICOTINE W/ E-CIG OR VAPE DEVICE - RECODE,
   NICVAPREC ,TIME SINCE LAST VAPED NICOTINE WITH E-CIG OR VAPING DEVICE,
   NICVAP30N ,# DAYS VAPED NICOTINE W/ E-CIG OR VAP DEVICE IN PAST 30 DAYS,
   SMKLSSEVR ,EVER USED SMOKELESS TOBACCO,
   SMKLSSTRY ,AGE WHEN FIRST USED SMOKELESS TOBACCO,
   SMKLSSYFU ,YEAR OF FIRST SMOKELESS TOBACCO  USE - RECODE,
   SMKLSSMFU ,MONTH OF FIRST SMOKELESS TOBACCO USE - RECODE,
   SMKLSSREC ,TIME SINCE LAST USED SMOKELESS TOBACCO,
   SMKLSS30N ,HOW MANY DAYS USED SMOKELESS TOBACCO PAST 30 DAYS,
   SMKLSS30E ,BEST EST. HOW MANY DAYS USED SMKLSS TOB PST 30 DYS,
   CIGAREVR ,EVER SMOKED PART OR ALL OF CIGAR,
   CIGARTRY ,AGE WHEN FIRST SMOKED CIGAR,
   CIGARYFU ,YEAR OF FIRST CIGAR USE - RECODE,
   CIGARMFU ,MONTH OF FIRST CIGAR USE - RECODE,
   CIGARREC ,TIME SINCE LAST SMOKED CIGAR,
   CGR30USE ,HOW MANY DAYS SMOKED CIGAR IN PAST 30 DAYS,
   CI30EST ,BEST EST. # DAYS SMOKED CIGAR PAST 30 DAYS,
   PIPEVER ,EVER SMOKED PIPE TOBACCO,
   PIPE30DY ,HAVE YOU SMOKED PIPE TOBACCO IN PAST 30 DAYS,
   CIGIRTBL ,NEED TO SMOKE TO FEEL LESS IRRITABLE,
   CIGCRAVE ,"START TO CRAVE CIGS WHEN DON""T SMOKE FOR FEW HRS",
   CIGCRAGP ,"CRAVING OF CIGS LIKE STRONG FORCE CAN""T CONTROL",
   CIGINCTL ,FEEL A SENSE OF CONTROL OVER YOUR SMOKING,
   CIGAVOID ,"TEND TO AVOID PLACES THAT DON""T ALLOW SMOKING",
   CIGFNSMK ,HAVE FRIENDS WHO DO NOT SMOKE CIGARETTES,
   CIGFNLKE ,"CHOOSE NOT TO BE AROUND FRIENDS WHO DON""T SMOKE",
   CIGPLANE ,RATHER NOT TRAVEL BY AIRPLANE B/C NO SMOKING,
   CIGRNOUT ,SOMETIMES WORRY THAT YOU WILL RUN OUT OF CIGS,
   CIGREGDY ,SMOKE CIGS FAIRLY REGULARLY THROUGHOUT THE DAY,
   CIGREGWK ,SMOKE SAME AMOUNT ON WEEKENDS AS ON WEEKDAYS,
   CIGREGNM ,SMOKE SAME NUMBER OF CIGS FROM DAY TO DAY,
   CIGNMCHG ,NUMBER OF CIGS SMOKE PER DAY OFTEN CHANGES,
   CIGSVLHR ,"HAVE MANY CIGS IN HR, THEN NO CIGS TIL HRS LATER",
   CIGINFLU ,# OF CIGS SMOKE PER DAY INFLUENCED BY OTHER THINGS,
   CIGNOINF ,SMOKING NOT AFFECTED BY OTHER THINGS,
   CIGINCRS ,AMOUNT OF SMOKING HAS INCR. SINCE STARTED SMOKING,
   CIGSATIS ,NEED TO SMOKE A LOT MORE TO BE SATISFIED,
   CIGLOTMR ,SMOKE MUCH MORE NOW BEFORE FEEL ANYTHING,
   CIGWAKE ,HOW SOON AFTER WAKING DO YOU HAVE YOUR FIRST CIG,
   NDSSDEPND ,NICOTINE DEPENDENCE BASED ON NDSS SCORE,
   FTNDDEPND ,NICOTINE DEPENDENCE BASED ON FTND SCALE,
   PMNICDEP ,NICOTINE DEPENDENCE IN PAST MONTH,
   IRPMNICDEP ,NICOTINE DEPENDENCE IN PAST MONTH - IMPUTATION REVISED,
   IIPMNICDEP ,NICOTINE DEPENDENCE IN PAST MONTH - IMPUTATION INDICATOR,
   ALCEVER ,EVER HAD DRINK OF ALCOHOLIC BEVERAGE,
   ALCTRY ,AGE WHEN FIRST DRANK ALCOHOLIC BEVERAGE,
   ALCYFU ,YEAR OF FIRST ALCOHOL USE - RECODE,
   ALCMFU ,MONTH OF FIRST ALCOHOL USE - RECODE,
   ALCREC ,TIME SINCE LAST DRANK ALCOHOLIC BEVERAGE,
   ALCYRTOT ,TOTAL # OF DAYS USED ALCOHOL IN PAST 12 MOS,
   ALTOTFG ,TRIMMING INDICATOR FOR ALCYRTOT,
   ALFQFLG ,TRIMMED ALCYRTOT IF R USED < 12 MOS,
   ALBSTWAY ,EASIEST WAY TO TELL US # DAYS DRANK ALCOHOL,
   ALDAYPYR ,NUMBER DAYS DRANK ALCOHOL IN PAST 12 MOS,
   ALDAYPMO ,# DAYS PER MONTH DRANK ALCOHOL IN PAST 12 MOS,
   ALDAYPWK ,# DAYS PER WEEK DRANK ALCOHOL IN PAST 12 MOS,
   ALCDAYS ,# DAYS HAD ONE OR MORE DRINKS PAST 30 DAYS,
   AL30EST ,BEST ESTIMATE # DAYS HAD ONE OR MORE DRINKS,
   ALDYSFG ,REVISION INDICATOR FOR ALCDAYS,
   ALCUS30D ,USUAL # OF DRINKS PER DAY PAST 30 DAYS,
   ALCBNG30D ,# DAYS HAD FOUR/FIVE OR MORE DRINKS PAST 30 DYS,
   CADRLAST ,# OF DRINKS THE LAST TIME DRANK IN PAST 30 DAYS,
   CADRPEOP ,ALONE OR W/ MORE THAN ONE PERSON LAST TIME DRANK,
   CADRCAR ,I DRANK IN A CAR OR OTHER VEHICLE,
   CADRHOME ,I DRANK AT MY HOME,
   CADROTHM ,"I DRANK AT SOMEONE ELSE""S HOME",
   CADRPUBL ,"I DRANK AT A PARK, ON A BEACH OR IN A PARKING LOT",
   CADRBAR ,"I DRANK IN A RESTAURANT, BAR OR CLUB",
   CADREVNT ,I DRANK AT A CONCERT OR SPORTS GAME,
   CADRSCHL ,I DRANK AT SCHOOL,
   CADROTH ,I DRANK AT SOME OTHER PLACE,
   CADROTS2 ,OTHER PLACE YOU LAST DRANK ALCOHOL,
   CABUYFRE ,PAY FOR THE LAST ALCOHOLIC BEVERAGE THAT U DRANK,
   CAGVMONY ,DID YOU/SOMEONE ELSE BUY LAST ALCOHOLIC BEVERAGE,
   CABUYWHO ,STATEMENT BEST DESCRIBES PURCHASE OF LAST ALCOHOL,
   CABPLACE ,WHERE YOU BOUGHT LAST ALCOHOLIC BEVERAGE,
   CABUNDAG ,BUY LAST ALCOHOLIC BEVERAGE FR SOMEONE <21 OR 21+,
   CAGVWHO ,WHO BOUGHT THE ALCOHOLIC BEVERAGE FOR YOU,
   CAFREWHO ,HOW DID U GET THE LAST ALCOHOLIC BEVERAGE U DRANK,
   CAFRESP2 ,OTHER WAY YOU GOT THE LAST ALCOHOLIC BEVERAGE,
   CADRKDRUG ,ALSO USE [DRUGFILL] WHILE YOU WERE DRINKING,
   CADRKMARJ ,MARIJUANA OR CANNABIS,
   CADRKCOCN ,"COCAINE OR ""CRACK""",
   CADRKHERN ,HEROIN,
   CADRKHALL ,HALLUCINOGENS,
   CADRKINHL ,INHALANTS,
   CADRKMETH ,METHAMPHETAMINE,
   CABINGFLG ,ANY REPORT OF 4+ OR 5+ DRINKS FROM ALCOHOL MODULE,
   CABINGEVR ,EVER HAD 4/5 OR MORE DRINKS ON THE SAME OCCASION,
   CABINGAGE ,AGE 1ST TIME HAD 4 OR 5 OR MORE DRINKS SAME OCCASION,
   CABINGYFU ,YEAR OF FIRST 4 OR 5 + DRINKS ON SAME OCCASION - RECODE,
   CABINGMFU ,MONTH OF 4 OR 5+ DRINKS ON SAME OCCASION - RECODE,
   EIBINGAGE ,EDITING INDICATOR FOR CABINGAGE,
   EIBINGYFU ,EDITING INDICATOR FOR CABINGYFU,
   EIBINGMFU ,EDITING INDICATOR FOR CABINGMFU,
   UADPEOP ,RC-SOCIAL CONTEXT OF MOST RECENT ALCOHOL USE,
   UADCAR ,RC-MOST RECENT ALCOHOL USE IN A CAR,
   UADHOME ,RC-MOST RECENT ALCOHOL USE AT HOME,
   UADOTHM ,"RC-MOST RECENT ALCOHOL USE AT SOMEONE ELSE""S HOME",
   UADPUBL ,"RC-MOST RECENT ALCOHOL USE AT A PARK, BEACH, OR LOT",
   UADBAR ,"RC-MOST RECENT ALCOHOL USE AT RESTAURANT, BAR, OR CLUB",
   UADEVNT ,RC-MOST RECENT ALCOHOL USE AT CONCERT OR SPORTS GAME,
   UADSCHL ,RC-MOST RECENT ALCOHOL USE AT SCHOOL,
   UADROTH ,RC-MOST RECENT ALCOHOL USE AT SOME OTHER PLACE,
   UADOTSP2 ,RC-OTHER LOCATIONS OF MOST RECENT ALCOHOL USE,
   UADPAID ,RC-UNDERAGE DRINKER PAID FOR MOST RECENT ALCOHOL,
   UADMONY ,RC-UNDERAGE DRINKER PURCHASED MOST RECENT ALCOHOL,
   UADBWHO ,RC-HOW UNDERAGE DRINKER PURCHASED MOST RECNT ALCOHOL,
   UADPLACE ,RC-WHERE UNDERAGE DRINKER PURCHSD MOST RECNT ALCOHOL,
   UADBUND ,RC-AGE PERSON WHO PURCHASED ALC FOR UNDERAGE DRINKER,
   UADCAG ,RC-WHO PURCHASED UNDERAGE DRINKER MOST RECENT ALCOHOL,
   UADFWHO ,RC-WHO GAVE UNDERAGE DRINKER MOST RECENT ALCOHOL,
   UADFRD ,"RC-MOST RECENT ALCOHOL FROM FRIEND, UNSPEC AGE/METHOD",
   CADRKMARJ2 ,RC-USED MARIJUANA WITH LAST ALCOHOL USE,
   CADRKCOCN2 ,RC-USED COCAINE WITH LAST ALCOHOL USE,
   CADRKHERN2 ,RC-USED HEROIN WITH LAST ALCOHOL USE,
   CADRKHALL2 ,RC-USED HALLUCINOGENS WITH LAST ALCOHOL USE,
   CADRKINHL2 ,RC-USED INHALANTS WITH LAST ALCOHOL USE,
   CADRKMETH2 ,RC-USED METHAMPHETAMINE WITH LAST ALCOHOL USE,
   CBDHMPEVR ,EVER USED CBD OR HEMP PRODUCTS,
   CBDHMPREC ,TIME SINCE LAST USED CBD OR HEMP PRODUCT,
   MJEVER ,EVER USED MARIJUANA/CANNABIS,
   MJAGE ,AGE WHEN FIRST USED MARIJUANA/CANNABIS,
   MJYFU ,YEAR OF FIRST MARIJUANA/CANNABIS USE - RECODE,
   MJMFU ,MONTH OF FIRST MARIJUANA/CANNABIS USE - RECODE,
   MJREC ,TIME SINCE LAST USED MARIJUANA/CANNABIS,
   MJYRTOT ,TOTAL # OF DAYS USED MARIJUANA/CANNABIS IN PAST 12 MOS,
