Variable,Description
WHNLAP42,Whn Dr Advise Lap/Shldr Blt (80<Wt) - R4/2
HELMET42,Dr Advise Bike Helmet (2-17) - R4/2
WHNHEL42,When Dr Advise Bike Helmet (2-17) - R4/2
NOSMOK42,Dr Advise Smkg in Home is Bad(0-17) - R4/2
WHNSMK42,"Whn Dr Advis Smkg in Home Bad(0-17) -
R4/2"
TIMALN42,Doctor Spend Any Time Alone (12-17) - R4/2
LSTETH53,Lost All Uppr And Lowr Teeth (>17) - RD 5/3
PHYEXE53,Mod/Vig Phys Exec 5X Wk (>17) - RD 5/3
OFTSMK53,How Oftn Smoke Cigarettes (>17) - RD 5/3
COVAXEVR31,Ever Had COVID-19 Vaccine-RD 3/1
COVAXEVR42,Ever Had COVID-19 Vaccine-RD 4/2
COVAXEVR53,Ever Had COVID-19 Vaccine-RD 5/3
BOOSTERSHOT31,Ever Had COVID-19 Booster Shot-RD 3/1
BOOSTERSHOT42,Ever Had COVID-19 Booster Shot-RD 4/2
COVAXNEW53,"Had COVID-19 Vaccine Since Prior Round-
RD 5/3"
SAQELIG,Eligibility Status for SAQ
ADPROX42,SAQ: Relationship of Proxy to Adult
ADSEX42,SAQ: Survey Gender
ADAGE42,SAQ: Survey Age
ADGENH42,SAQ: Health in General VR-12
ADDAYA42,SAQ: Hlth Limits Mod Activities VR-12
ADCLIM42,SAQ: Hlth Limits Climbing Stairs VR-12
ADACLS42,SAQ 4Wks:Accmp Less B/C Phy Prbs VR-12
ADWKLM42,SAQ 4Wks:Work Limt B/C Phy Probs VR-12
ADEMLS42,SAQ 4Wks:Accmp Less B/C Mnt Prbs VR-12
ADMWCF42,SAQ 4Wks:Work Limt B/C Mnt Probs VR-12
ADPAIN42,SAQ 4Wks:Pain Limits Normal Work VR-12
ADPCFL42,SAQ 4Wks: Felt Calm/Peaceful VR-12
ADENGY42,SAQ 4Wks: Had a Lot of Energy VR-12
ADPRST42,SAQ 4Wks: Felt Downhearted/Depr VR-12
ADSOCA42,SAQ 4Wks: Hlth Stopped Soc Activ VR-12
ADCOMPAN42,SAQ: Feel Lack Companionship
ADLEFTOUT42,SAQ: Feel Left Out
ADISOL42,SAQ: Feel Isolated
ADNERV42,SAQ 30 Days: How Often Felt Nervous
ADHOPE42,SAQ 30 Days: How Often Felt Hopeless
ADREST42,SAQ 30 Days: How Often Felt Restless
ADSAD42,SAQ 30 Days: How Often Felt Sad
ADEFRT42,SAQ 30 Days: How Oftn Everythng an Effort
ADWRTH42,SAQ 30 Days: How Often Felt Worthless
K6SUM42,SAQ 30 Days: Overall Rating of Feelings
ADINTR42,SAQ 2 Wks: Little Interest in Things
ADDPRS42,SAQ 2 Wks: Felt Down/Depressed/Hopeless
PHQ242,SAQ 2 Wks: Overall Rating of Feelings
ADSLEEP42,SAQ How Often Trouble With Sleep
ADDAYEXER42,SAQ: 30 DAYS Avg Days Per Wk Mod Exrcs
ADMINSEXER42,SAQ: 30 DAYS Min Per Day Mod Exrcs
ADASKALC42,SAQ 12 MTHS: Alcohol Consumption
ADNUMDRK42,SAQ 12 MTHS: Number Drinks Typical Day
ADRNK542_M20,SAQ 12 MTHS: Had 5+ Drinks Per Day
ADRNK442_M20,SAQ 12 MTHS: Had 4+ Drinks Per Day
ADOFTALC42,"SAQ 12 MTHS: Asked How Much Or Often
Alcohol"
ADSTAL42,SAQ 12 MTHS: Advised To Stop Alcohol
ADMNTRT42,"SAQ 12 MTHS: Get Counsel Trtment
Medicine"
ADPROBTRT42,"SAQ 12 MTHS: Problem Needed Counsel
Trtment"
ADUNABTRT42,"SAQ 12 MTHS: Not Get Needed Counsel
Trtment"
ADTRTEXP42,SAQ Worry Family Finance Stability M Health
ADLATERENT42,SAQ: 12 MTHS Pay Rent/Mortg Late
ADLATEUTIL42,SAQ: 12 MTHS Pay Utility Late
ADMISSCCLN42,SAQ: 12 MTHS Miss Card Or Loan Pymt
ADDEBT42,SAQ: 12 MTHS Contact Collection
ADUNEXPEXP42,SAQ: Cover Unexpected Expense
ADBRTC42,"SAQ 12 MTHS: Birth Control Counseling Or
Info"
ADMDVT42,SAQ: Last Time Dr Visit
ADFLST42,SAQ 12 MTHS: Flu Vaccination
ADWGHD42,SAQ 12 MTHS: Weighed By Professional
ADWTAD42,SAQ 12 MTHS: Weight Management Advice
ADTBAC42,SAQ 12 MTHS: Did Dr Ask About Tobacco
ADOFTB42,SAQ 12 MTHS: How Often Use Tobacco
ADQTTB42,SAQ 12 MTHS: Did Dr Advise Quit Tobacco
ADQTMD42,SAQ 12 MTHS: Dr Advs Meds To Quit Tobac
ADQTHP42,SAQ 12 MTHS: Dr Advs Oth Way Quit Tobac
ADMOOD42,SAQ 12 MTHS: Dr Ask Anxious/Deprssed
ADBPCK42,SAQ 24 MTHS: Dr Check Blood Pressure
ADCHLC42,SAQ 5 YRS: Dr Check Cholesterol
ADPNEU42,SAQ: Ever Had Pneumonia Shot
ADSHNG42,SAQ: Ever Had Shingles Vaccine
ADNOAP42,SAQ: Can't Take Asprin For Med Reason
ADDSCU42,SAQ: Discuss Aspirin Preventive Use
ADCOLN42,SAQ: Had Colon Cancer/Colon Removed
ADCLNS42,SAQ 10 YRS: Had Colonoscopy
ADSGMD42,SAQ 5 YRS: Had Sigmoidoscopy
ADBLDS42,SAQ 12 MTHS: At Home Blood Stool Test
ADPROS42,SAQ: Had Prostate Cancer
ADPSAG42,SAQ: Age Last PSA Test
ADUTRM42,SAQ: Had Hystrctmy/Crvcl Cancer
ADPAP42,SAQ 5 YRS: Had Pap Smear Test
ADPAPG42,SAQ: Age At Last Pap Smear Test
ADOSTP42,SAQ: Dx With Osteoporosis
ADBNDN42,SAQ: Bone Density Scan
ADBRST42,SAQ: Have Brst Cancer\Brst Removed
ADMMGR42,SAQ 2 YRS: Had Mammogram
ADBMI42,Adult Body Mass Index (> 17) - RD 4/2
VPCS42,"SAQ: Phy Component Summry VR-12
Imputed"
VMCS42,"SAQ: Mnt Component Summry VR-12
Imputed"
VRFLAG42,"SAQ: VPCS42/VMCS42 Imputation Flag VR-
12"
ADCMPM42,SAQ: Date Completed - Month
ADCMPY42,SAQ: Date Completed - Year
ADLANG42,SAQ: Language of SAQ Interview
DCSELIG,DCS: Eligibility Status for DCS
DSDIA53,DCS: Diabetes Diagnosis By Health Prof
DSA1C53,DCS: Times Tested for A-One-C in 2022
DSFT2253,DCS: Had Feet Checked During 2023
DSFT2253,DCS: Had Feet Checked During 2022
DSFT2053,DCS: Had Feet Checked During 2022
DSFB2053,DCS: Had Feet Checked Before 2022
DSFTNV53,DCS: Never Had Feet Checked
DSEY2353,DCS: Dilated Eye Exam in 2023
DSEY2253,DCS: Dilated Eye Exam in 2022
DSEY2153,DCS: Dilated Eye Exam in 2021
DSEB2153,DCS: Dilated Eye Exam Before 2021
DSEYNV53,DCS: Never Had Dilated Eye Exam
DSCH2353,DCS: Blood Cholesterol Checked in 2023
DSCH2253,DCS: Blood Cholesterol Checked in 2022
DSCH2153,DCS: Blood Cholesterol Checked in 2021
DSCB2153,DCS: Blood Cholesterol Checked Before 2021
DSCHNV53,DCS: Never Had Blood Cholesterol Checked
DSFL2353,DCS: Got Flu Vaccination in 2023
DSFL2253,DCS: Got Flu Vaccination in 2022
DSFL2153,DCS: Got Flu Vaccination in 2021
DSVB2153,DCS: Got Flu Vaccination Before 2021
DSFLNV53,DCS: Never Got Flu Vaccination
DSKIDN53,DCS: Has Diabetes Caused Kidney Problems
DSEYPR53,DCS: Has Diabetes Caused Eye Probs
DSDIET53,DCS: Treat Diabetes w/Diet Modification
DSMED53,DCS: Treat Diabetes w/Meds by Mouth
DSINSU53,DCS: Treat Diabetes w/Insulin Injections
DSCPCP53,DCS: Learned Diab Care from Prim Care Prov
DSCNPC53,DCS: Learned Diab Care from Other Prov
DSCPHN53,DCS: Learned Diab Care from Phn Call w/Prov
DSCINT53,"DCS: Learned Diab Care from Reading
Internet"
DSCGRP53,DCS: Learned Diab Care by Taking Grp Class
DSCONF53,DSC: Confident Taking Care of Diabetes
DSPRX53,DCS: Was Respondent a Proxy
DDNWRK22,# Days Missed Work Due to Ill/Inj 2022
OTHDYS22,Miss Any Work Day to Care for Oth 2022
OTHNDD22,# Day Missed Work to Care for Oth 2022
ACCELI42,Pers Eligible for Access Supplement-R4/2
HAVEUS42,Does Person Have USC Provider-R4/2
PRACTP42,Provider Own/Group Practice-R4/2
YNOUSC42_M18,Main Reas Pers Doesnt Have USC-R4/2
PROVTY42_M18,Provider Type - R4/2
PLCTYP42,USC Type of Place - R4/2
TMTKUS42,How Long It Takes Get to USC-R4/2
TYPEPE42,USC Type of Provider - R4/2
LOCATN42,USC Location - R4/2
HSPLAP42,Is Provider Hispanic or Latino-R4/2
WHITPR42,Is Provider White - R4/2
BLCKPR42,Is Provider Black/African Amer-R4/2
ASIANP42,Is Provider Asian - R4/2
NATAMP42,Is Provider Native American - R4/2
PACISP42,Is Provider Oth Pacific Islndr-R4/2
OTHRCP42,Is Provider Some Other Race - R4/2
GENDRP42,Is Provider Male or Female - R4/2
PHNREG42,How Diff Contact USC By Phone-R4/2
OFFHOU42,USC Has Offce Hrs Nghts/Wkends-R4/2
AFTHOU42,How Diff Contact USC Aft Hours-R4/2
TREATM42,Prov Ask About Oth Treatments-R4/2
DECIDE42,Prov Asks Pers to Help Decide-R4/2
EXPLOP42,Prov Explns Options to Pers - R4/2
PRVSPK42,Prov Speaks Personâ€™s Language-R4/2
DLAYCA42,Delay Med Care For Cost-R4/2
AFRDCA42,Could Not Afford Med Care-R4/2
DLAYDN42,Delay Getting Dental for Cost-R4/2
AFRDDN42,Could Not Afford Dental Care-R4/2
DLAYPM42,Delay Getting Pmed For Cost-R4/2
AFRDPM42,Could Not Afford Pmed Care-R4/2
EMPST31,Employment Status RD 3/1
EMPST42,Employment Status RD 4/2
EMPST53,Employment Status RD 5/3
RNDFLG31,Data Collection Round for RD 3/1 CMJ
MORJOB31,Has More than One Job RD 3/1 Int Date
MORJOB42,Has More than One Job RD 4/2 Int Date
MORJOB53,Has More than One Job RD 5/3 Int Date
EVRWRK,Ever Wrkd for Pay in Life as of 12/31/22
HRWG31X,Hourly Wage RD 3/1 CMJ (Imp)
HRWG42X,Hourly Wage RD 4/2 CMJ (Imp)
HRWG53X,Hourly Wage RD 5/3 CMJ (Imp)
HRWGIM31,HRWG31X Imputation Flag
HRWGIM42,HRWG42X Imputation Flag
HRWGIM53,HRWG53X Imputation Flag
HRHOW31,How Hourly Wage Was Calculated RD 3/1
HRHOW42,How Hourly Wage Was Calculated RD 4/2
HRHOW53,How Hourly Wage Was Calculated RD 5/3
DIFFWG31,Persons Wages Different this RD 3/1 at CMJ
DIFFWG42,Persons Wages Different this RD 4/2 at CMJ
DIFFWG53,Persons Wages Different this RD 5/3 at CMJ
NHRWG31,Updated Hrly Wage RD 3/1 CMJ (Edited)
NHRWG42,Updated Hrly Wage RD 4/2 CMJ (Edited)
NHRWG53,Updated Hrly Wage RD 5/3 CMJ (Edited)
HOUR31,Hours Per Week at RD 3/1 CMJ
HOUR42,Hours Per Week at RD 4/2 CMJ
HOUR53,Hours Per Week at RD 5/3 CMJ
TEMPJB31,Is CMJ a Temporary Job RD 3/1
TEMPJB42,Is CMJ a Temporary Job RD 4/2
TEMPJB53,Is CMJ a Temporary Job RD 5/3
SSNLJB31,Is CMJ a Seasonal Job RD 3/1
SSNLJB42,Is CMJ a Seasonal Job RD 4/2
SSNLJB53,Is CMJ a Seasonal Job RD 5/3
SELFCM31,Self-Employed at RD 3/1 CMJ
SELFCM42,Self-Employed at RD 4/2 CMJ
SELFCM53,Self-Employed at RD 5/3 CMJ
DISVW31X,Disavowed Health Ins at RD 3/1 CMJ (Ed)
DISVW42X,Disavowed Health Ins at RD 4/2 CMJ (Ed)
DISVW53X,Disavowed Health Ins at RD 5/3 CMJ (Ed)
CHOIC31,Choice of Health Plans at RD 3/1 CMJ
CHOIC42,Choice of Health Plans at RD 4/2 CMJ
CHOIC53,Choice of Health Plans at RD 5/3 CMJ
