Variable,Description
MUA_COMP_DESIGNATION_DT_TXT,Medically Underserved Area/Population (MUA/P) Component Designation Date
MUA_COMP_GEO_NM,Medically Underserved Area/Population (MUA/P) Component Geographic Name; Component Name
MUA_COMP_GEO_TYP_CD,Medically Underserved Area/Population (MUA/P) Component Geographic Type Code
MUA_COMP_GEO_TYP_DESC,Medically Underserved Area/Population (MUA/P) Component Geographic Type Description
MUA_COMP_GEO_TYP_ID,Medically Underserved Area Geography Type Surrogate Key
MUA_COMP_LAST_UPDATE_DT,Medically Underserved Area/Population (MUA/P) Component Last Update Date
MUA_COMP_STATUS_CD,Medically Underserved Area/Population (MUA/P) Component Status Code
MUA_COMP_STATUS_DESC,Medically Underserved Area/Population (MUA/P) Component Status Description
MUA_COMP_UPDATE_DT_TXT,Medically Underserved Area/Population (MUA/P) Component Update Date
MUA_DESIGNATION_POP,Designation Population in a Medically Underserved Area/Population (MUA/P); MUA/P Population
MUA_METRO_IND_CD,Medically Underserved Area/Population (MUA/P) Metropolitan Indicator
MUA_METRO_IND_DESC,Medically Underserved Area/Population (MUA/P) Metropolitan Description
MUA_METRO_IND_ID,Medically Underserved Area/Population (MUA/P) Metropolitan Indicator
MUA_POPULATION_TYP_CD,Medically Underserved Area/Population (MUA/P) Population Type Code; MUA/P Population Type Code
MUA_POPULATION_TYP_DESC,Medically Underserved Area/Population (MUA/P) Population Type; MUA/P Sub-Type; Population Type
MUA_POPULATION_TYP_ID,Medically Underserved Area/Population (MUA/P) Population Type ID
MUA_RES_CIV_POP,Medically Underserved Area/Population (MUA/P) Total Resident Civilian Population
MUA_WITHDRAWAL_DT,Medically Underserved Area/Population (MUA/P) Withdrawal Date; Withdrawn Date
MUA_WITHDRAWAL_DT_TXT,Medically Underserved Area/Population (MUA/P) Withdrawal Date in Text Format
RURAL_STATUS_CD,Rural Status Code
RURAL_STATUS_DESC,Rural Status Description; Component Rural Status; Rural Status
PROVIDER_1000_POP,Providers per 1000 Population; Number of Providers per 1000 Population
