Variable,Description
LANG,Treatment in language other than English (Q.A17)
LANGPROV,Who provides treatment services in a language other than English (Q.A17a)
LANG16,Staff provides treatment in Spanish (Q.A17a1)
LANG_B,Staff provides treatment in any other languages (Q.A17a2)
LANG1,Treatment in Hopi (Q.A17b)
LANG2,Treatment in Lakota (Q.A17b)
LANG3,Treatment in Navajo (Q.A17b)
LANG21,Treatment in Ojibwa (Q.A17b)
LANG4,Treatment in Yupik (Q.A17b)
LANG5,Treatment in other American Indian/Alaska Native language (Q.A17b)
LANG6,Treatment in Arabic (Q.A17b)
LANG7,Treatment in any Chinese language (Q.A17b)
LANG8,Treatment in Creole (Q.A17b)
LANG24,Treatment in Farsi (Q.A17b)
LANG9,Treatment in French (Q.A17b)
LANG10,Treatment in German (Q.A17b)
LANG22,Treatment in Greek (Q.A17b)
LANG25,Treatment in Hebrew (Q.A17b)
LANG26,Treatment in Hindi (Q.A17b)
LANG11,Treatment in Hmong (Q.A17b)
LANG19,Treatment in Italian (Q.A17b)
LANG23,Treatment in Japanese (Q.A17b)
LANG12,Treatment in Korean (Q.A17b)
LANG13,Treatment in Polish (Q.A17b)
LANG14,Treatment in Portuguese (Q.A17b)
LANG15,Treatment in Russian (Q.A17b)
LANG20,Treatment in Tagalog (Q.A17b)
LANG17,Treatment in Vietnamese (Q.A17b)
LANG18,Treatment in other language (Q.A17b)
CONTED,Continuing education requirements for professional staff (Q.A18)
CASEREV,Regularly scheduled case review with a supervisor (Q.A18)
QUALREV,Regularly scheduled case review by an appointed quality review committee (Q.A18) committee (Q.A18)
OUTFUP,Client outcome follow-up after discharge (Q.A18)
UTREV,Periodic utilization review (Q.A18)
SATSUR,Periodic utilization review (Q.A18)
SMOKINGPOLICY,Smoking policy (Q.A19)
USEDSECLUSION,Staff have used seclusion or restraint practices (Q.A20)
ADOPTSECLUSION,Facility has policies to minimize seclusion or restraint (Q.A20a)(Q.A20a)
INTKE,Intake (Q.A21)
SCHEDULE,Scheduling appointments (Q.A21)
ASSESS,Assessment/evaluation (Q.A21)
TXPLAN,Treatment plan (Q.A21)
PROGRESS,Client progress monitoring (Q.A21)
DSCHRG,Discharge (Q.A21)
REF,Referrals (Q.A21)
LAB,Issue/receive lab results (Q.A21)
DISP,Prescribing/dispensing medication (Q.A21)
MEDINT,Checking medication interactions (Q.A21)
STOREREC,"Staff usage of computer or electronic resources, paper only, or a combination of both to store/maintain health records (Q.A21)"
SENDINFO,"Staff usage of computer or electronic resources, paper only, or a combination of both to share patient information (send) (Q.A21)"
RECINFO,"Staff usage of computer or electronic resources, paper only, or a combination of both to share patient information (receive) (Q.A21)"
BILL,Billing (Q.A21)
SATSURVEY,Billing (Q.A21)
FEESCALE,Sliding fee scale (Q.A22)
PAYASST,Offer treatment at no charge (Q.A23)
REVCHK1,Accepts cash or self-payment (Q.A24)
REVCHK2,Private health insurance (Q.A24)
REVCHK8,Medicare (Q.A24)
REVCHK5,Medicaid (Q.A24)
REVCHK10,Accepts state-financed health insurance plan other than Medicaid (Q.A24)
FUNDSMHA,State mental health agency (or equivalent) funds (Q.A24)
FUNDSTATEWELFARE,State welfare or child and family services agency funds (Q.A24)
FUNDSTATEJUV,State corrections or juvenile agency funds (Q.A24)
FUNDSTATEEDUC,State education agency funds (Q.A24)
FUNDOTHSTATE,Other state government funds (Q.A24)
FUNDLOCALGOV,County or local governemnt funds (Q.A24)
FUNDCSBG,Community Service Block Grants (Q.A24)
FUNDCMHG,Community Mental Health Block Grants (Q.A24)
REVCHK15,Federal military insurance (such as TRICARE) (Q.A24)
FUNDVA,United States Department of Veterans Affairs funds (Q.A24)
REVCHK17,IHS/Tribal/Urban (ITU) funds (Q.A24)
REVCHK2A,Other (Q.A24)
LICENMH,State mental health authority (Q.A25)
LICENSED,State substance abuse agency (Q.A25)
LICENPH,State department of health (Q.A25)
LICENSEDFCS,State or local Department of Family and Children's Services (Q.A25)
LICENHOS,Hospital licensing authority (Q.A25)
JCAHO,The Joint Commission (JC) (Q.A25)
CARF,Commission on Accreditation of Rehabilitation Facilities (CARF) (Q.A25)
COA,Council on Accreditation (COA) (Q.A25)
CMS,Centers for Medicare and Medicaid Services (CMS) (Q.A25)
OTHSTATE,"Other national organization, or federal, state, or local agency (Q.A25)"
OTHFAC,"Client counts for only this facility, this plus others, none (Q.B1)"
FACNUM,Number of facilities in client count data (Q.B2)
IPSERV,24-hour hospital inpatient care offered (Q.B3)
IPTOTAL,Total number of 24-hour hospital inpatient clients (Q.B3a)
IPSEXTOTM,Total male clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPSEXPERM,Percent of male clients/patients at this 24-hour hospital inpatient facility (Q.B3b) facility (Q.B3b)
IPSEXTOTF,Total female clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPSEXPERF,Percent of female clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPAGETOT017,Total clients/patients 0-17 years old at this 24-hour hospital inpatient facility (Q.B3b)
IPAGEPER017,Percent of clients/patients 0-17 years old at this 24-hour hospital inpatient facility (Q.B3b)
IPAGETOT1864,Total clients/patients 18-64 years old at this 24-hour hospital inpatient facility (Q.B3b)
IPAGEPER1864,Percent of clients/patients 18-64 years old at this 24-hour hospital inpatient facility (Q.B3b)
IPAGETOT65,Total clients/patients 65 years and older at this 24-hour hospital inpatient facility (Q.B3b) inpatient facility (Q.B3b)
IPAGEPER65,Percent of clients/patients 65 years and older at this 24-hour hospital inpatient facility (Q.B3b)
IPETHTOTHISP,Total Hispanic clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPETHPERHISP,Percent of Hispanic clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPETHTOTNONHISP,Total non-Hispanic clients/patients at this 24-hour hospital inpatient facility (Q.B3b) inpatient facility (Q.B3b)
IPETHPERNONHISP,Percent of non-Hispanic clients/patients at this 24-hour hospital inpatient facility (Q.B3b) hospital inpatient facility (Q.B3b)
IPETHTOTUNK,Total unknown ethnicity clients/patients at this 24-hour hospital inpatient facility (Q.B3b) inpatient facility (Q.B3b)
IPETHPERUNK,Percent of unknown ethnicity clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPRACETOTINDIAN,Total American Indian/Alaska Native clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPRACEPERINDIAN,Percent of American Indian/Alaska Native clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPRACETOTASIAN,Total Asian clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPRACEPERASIAN,Percent of Asian clients/patients at this 24-hour hospital inpatient facility (Q.B3b) inpatient facility (Q.B3b)
IPRACETOTBLK,Total Black or African American clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPRACEPERBLK,Percent of Black or African American clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPRACETOTHAWPAC,Total Native Hawaiian or Other Pacific Islander clients/patients at this 24-hour hospital inpatient facility (Q.B3b) clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPRACEPERHAWPAC,Percent of Native Hawaiian or Other Pacific Islander clients/patients at this 24-hour hospital inpatient facility (Q.B3b) clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPRACETOTWHIT,Total White clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPRACEPERWHIT,Percent of White clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPRACETOTMR,Total mixed race clients/patients at this 24-hour hospital inpatient facility (Q.B3b) facility (Q.B3b)
IPRACEPERMR,Percent of mixed race clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPRACETOTUNK,Total unknown race clients/patients at this 24-hour hospital inpatient facility (Q.B3b) inpatient facility (Q.B3b)
IPRACEPERUNK,Percent of unknown race clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPLEGALTOTVOL,Total clients/patients with voluntary legal status at this 24-hour hospital inpatient facility (Q.B3b)
IPLEGALPERVOL,Percent of clients/patients with voluntary legal status at this 24-hour hospital inpatient facility (Q.B3b)
IPLEGALTOTNONFOREN,Total clients/patients with involuntary (non-forensic) legal status at this 24-hour hospital inpatient facility (Q.B3b)
IPLEGALPERNONFOREN,Percent of clients/patients with involuntary (non-forensic) legal status at this 24-hour hospital inpatient facility (Q.B3b) (non-forensic) legal status at this 24-hour hospital inpatient facility (Q.B3b)
IPLEGALTOTFOREN,Total clients/patients with involuntary (forensic) legal status at this 24-hour hospital inpatient facility (Q.B3b)
IPLEGALPERFOREN,Percent of clients/patients with involuntary (forensic) legal status at this 24-hour hospital inpatient facility (Q.B3b)
IPBEDS,Number of hospital inpatient beds set up/staffed at facility (Q.B3c)
RCSERV,24-hour residential care offered (Q.B4)
RCTOTAL,Total number of 24-hour residential clients (Q.B4a)
RCSEXTOTM,Total male clients/patients at this 24-hour residential facility (Q.B4b)
RCSEXPERM,Percent of male clients/patients at this 24-hour residential facility (Q.B4b)
RCSEXTOTF,Total female clients/patients at this 24-hour residential facility (Q.B4b)
RCSEXPERF,Percent of female clients/patients at this 24-hour residential facility (Q.B4b)
RCAGETOT017,Total clients/patients 0-17 years old at this 24-hour residential facility (Q.B4b)
RCAGEPER017,Percent of clients/patients 0-17 years old at this 24-hour residential facility (Q.B4b)
RCAGETOT1864,Total clients/patients 18-64 years old at this 24-hour residential facility (Q.B4b)
RCAGEPER1864,Percent of clients/patients 18-64 years old at this 24-hour residential facility (Q.B4b)
RCAGETOT65,Total clients/patients 65 years and older at this 24-hour residential facility (Q.B4b)
RCAGEPER65,Percent of clients/patients 65 years and older at this 24-hour residential facility (Q.B4b)
RCETHTOTHISP,Total Hispanic clients/patients at this 24-hour residential facility (Q.B4b)
RCETHPERHISP,Percent of Hispanic clients/patients at this 24-hour residential facility (Q.B4b)
RCETHTOTNONHISP,Total non-Hispanic clients/patients at this 24-hour residential facility (Q.B4b)
RCETHPERNONHISP,Percent of non-Hispanic clients/patients at this 24-hour residential facility (Q.B4b)
RCETHTOTUNK,Total unknown ethnicity clients/patients at this 24-hour residential facility (Q.B4b)
RCETHPERUNK,Percent of unknown ethnicity clients/patients at this 24-hour residential facility (Q.B4b)
RCRACETOTINDIAN,Total American Indian/Alaska Native clients/patients at this 24-hour residential facility (Q.B4b)
RCRACEPERINDIAN,Percent of American Indian/Alaska Native clients/patients at this 24-hour residential facility (Q.B4b)
RCRACETOTASIAN,Total Asian clients/patients at this 24-hour residential facility (Q.B4b)
RCRACEPERASIAN,Percent of Asian clients/patients at this 24-hour residential facility (Q.B4b)
RCRACETOTBLK,Total Black clients/patients at this 24-hour residential facility (Q.B4b)
RCRACEPERBLK,Percent of Black clients/patients at this 24-hour residential facility (Q.B4b)
RCRACETOTHAWPAC,Total Native Hawaiian or Other Pacific Islander clients/patients at this 24-hour residential facility (Q.B4b)
RCRACEPERHAWPAC,Percent of Native Hawaiian or Other Pacific Islander clients/patients at this 24-hour residential facility (Q.B4b)
RCRACETOTWHIT,Total White clients/patients at this 24-hour residential facility (Q.B4b)
RCRACEPERWHIT,Percent of White clients/patients at this 24-hour residential facility (Q.B4b)
RCRACETOTMR,Total mixed race clients/patients at this 24-hour residential facility (Q.B4b)
RCRACEPERMR,Percent of mixed race clients/patients at this 24-hour residential facility (Q.B4b)
RCRACETOTUNK,Total unknown race clients/patients at this 24-hour residential facility (Q.B4b)
RCRACEPERUNK,Percent of unknown race clients/patients at this 24-hour residential facility (Q.B4b)
RCLEGALTOTVOL,Total clients/patients with voluntary legal status at this 24-hour residential facility (Q.B4b)
RCLEGALPERVOL,Percent of clients/patients with voluntary legal status at this 24-hour residential facility (Q.B4b)
RCLEGALTOTNONFOREN,Total clients/patients with involuntary (non-forensic) legal status at this 24-hour residential facility (Q.B4b)
RCLEGALPERNONFOREN,Percent of clients/patients with involuntary (non-forensic) legal status at this 24-hour residential facility (Q.B4b)
RCLEGALTOTFOREN,Total clients/patients with involuntary (forensic) legal status at this 24-hour residential facility (Q.B4b)
RCLEGALPERFOREN,Percent of clients/patients with involuntary (forensic) legal status at this 24-hour residential facility (Q.B4b)
RCBEDS,Number of residential beds set up/staffed at facility (Q.B4c)
OPSERV,Any clients received less than 24-hour mental health services (Q.B5)
OPTOTAL,Total number of less than 24-hour clients (Q.B5a)
OPSEXTOTM,Total male clients/patients at this less than 24-hour facility (Q.B5b)
OPSEXPERM,Percent of male clients/patients at this less than 24-hour facility (Q.B5b)
OPSEXTOTF,Total female clients/patients at this less than 24-hour facility (Q.B5b)
OPSEXPERF,Percent of female clients/patients at this less than 24-hour facility (Q.B5b)
OPAGETOT017,Total clients/patients 0-17 years old at this less than 24-hour facility (Q.B5b)
OPAGEPER017,Percent of clients/patients 0-17 years old at this less than 24-hour facility (Q.B5b)
OPAGETOT1864,Total clients/patients 18-64 years old at this less than 24-hour facility (Q.B5b)
OPAGEPER1864,Percent of clients/patients 18-64 years old at this less than 24-hour facility (Q.B5b)
OPAGETOT65,Total clients/patients 65 years and older at this less than 24-hour facility (Q.B5b)
OPAGEPER65,Percent of clients/patients 65 years and older at this less than 24-hour facility (Q.B5b)
OPETHTOTHISP,Total Hispanic clients/patients at this less than 24-hour facility (Q.B5b)
OPETHPERHISP,Percent of Hispanic clients/patients at this less than 24-hour facility (Q.B5b)
OPETHTOTNONHISP,Total non-Hispanic clients/patients at this less than 24-hour facility (Q.B5b)
OPETHPERNONHISP,Percent of non-Hispanic clients/patients at this less than 24-hour facility (Q.B5b)
OPETHTOTUNK,Total unknown ethnicity clients/patients at this less than 24-hour facility (Q.B5b)
OPETHPERUNK,Percent of unknown ethnicity clients/patients at this less than 24-hour facility (Q.B5b)
OPRACETOTINDIAN,Total American Indian/Alaska Native clients/patients at this less than 24-hour facility (Q.B5b)
OPRACEPERINDIAN,Percent of American Indian/Alaska Native clients/patients at this less than 24-hour facility (Q.B5b)
OPRACETOTASIAN,Total Asian clients/patients at this less than 24-hour facility (Q.B5b)
OPRACEPERASIAN,Percent of Asian clients/patients at this less than 24-hour facility (Q.B5b)
OPRACETOTBLK,Total Black or African American clients/patients at this less than 24-hour facility (Q.B5b)
OPRACEPERBLK,Percent of Black or African American clients/patients at this less than 24-hour facility (Q.B5b)
OPRACETOTHAWPAC,Total Native Hawaiian or Other Pacific Islander clients/patients at this less than 24-hour facility (Q.B5b)
OPRACEPERHAWPAC,Percent of Native Hawaiian or Other Pacific Islander clients/patients at this less than 24-hour facility (Q.B5b) clients/patients at this less than 24-hour facility (Q.B5b)
OPRACETOTWHIT,Total White clients/patients at this less than 24-hour facility (Q.B5b)
OPRACEPERWHIT,Percent of White clients/patients at this less than 24-hour facility (Q.B5b)
OPRACETOTMR,Total mixed race clients/patients at this less than 24-hour facility (Q.B5b)
OPRACEPERMR,Percent of mixed race clients/patients at this less than 24-hour facility (Q.B5b)
OPRACETOTUNK,Total unknown race clients/patients at this less than 24-hour facility (Q.B5b)
OPRACEPERUNK,Percent of unknown race clients/patients at this less than 24-hour facility (Q.B5b)
OPLEGALTOTVOL,Total clients/patients with voluntary legal status at this less than 24-hour facility (Q.B5b)
OPLEGALPERVOL,Percent of clients/patients with voluntary legal status at this less than 24-hour facility (Q.B5b)
OPLEGALTOTNONFOREN,Total clients/patients with involuntary (non-forensic) legal status at this less than 24-hour facility (Q.B5b) 
OPLEGALPERNONFOREN,Percent of clients/patients with involuntary (non-forensic) legal status at this less than 24-hour facility (Q.B5b)
OPLEGALTOTFOREN,Total clients/patients with involuntary (forensic) legal status at this less than 24-hour facility (Q.B5b)
OPLEGALPERFOREN,Percent of clients/patients with involuntary (forensic) legal status at this less than 24-hour facility (Q.B5b)
COD_PCT,Percent of clients/patients with co-occurring mental and substance use disorders (Q.B6)
TOTADMIS,Number of mental health treatment admissions in 12-month period (Q.B7)
PERCENTVA,Percent of admissions that are veterans (Q.B8)
