Variable,Description
ASTHMED3 , 'DAYS USED PRESCRIBED PREVENTATIVE ASTHMA MED IN PAST 30 DAYS'
ASTHNOW , 'STILL HAVE ASTHMA'
ASYMPTOM , 'ASTHMA SYMPTOMS DURING PAST 30 DAYS'
AVEDRNK2 , 'AVG ALCOHOLIC DRINKS PER DAY IN PAST 30'
BLDSTOOL , 'EVER HAD BLOOD STOOL TEST USING HOME KIT'
BLDSUGAR , 'HOW OFTEN CHECK BLOOD FOR GLUCOSE'
CADULT , 'ARE YOU 18 YEARS OF AGE OR OLDER?'
CALLBACK , 'ASTHMA FOLLOW-UP CALL BACK REQUEST'
CASTHDX2 , 'HLTH PRO EVER SAID CHILD HAS ASTHMA'
CASTHNO2 , 'CHILD STILL HAVE ASTHMA?'
CCLGHOUS , 'DO YOU LIVE IN COLLEGE HOUSING?'
CELLFON , 'CELLULAR TELEPHONE'
CELLFON2 , 'IS THIS A CELLULAR TELEPHONE?'
CHCCOPD1 ," '(EVER TOLD) YOU HAVE (COPD) CHRONIC OBSTRUCTIVE PULMONARY DISEASE, EMPHYSEMA OR CHRONIC BRONCHITIS?'"
CHCKIDNY , '(EVER TOLD) YOU HAVE KIDNEY DISEASE?'
CHCOCNCR , '(EVER TOLD) YOU HAD ANY OTHER TYPES OF CANCER?'
CHCSCNCR , '(EVER TOLD) YOU HAD SKIN CANCER?'
CHCVISN1 ," 'DO YOU HAVE ANY TROUBLE SEEING, EVEN WHEN WEARING GLASSES OR CONTACT LENSES?'"
CHECKUP1 , 'LENGTH OF TIME SINCE LAST ROUTINE CHECKUP'
CHILDAGE , 'CHILD AGE'
CHILDREN , 'NUMBER OF CHILDREN IN HOUSEHOLD'
CHKHEMO3 , 'TIMES CHECKED FOR GLYCOSYLATED HEMOGLOBIN'
CNCRAGE , 'AGE TOLD HAD CANCER'
CNCRDIFF , 'HOW MANY TYPES OF CANCER?'
CNCRTYP1 , 'TYPE OF CANCER'
COLGHOUS , 'DO YOU LIVE IN COLLEGE HOUSING?'
COPDDOC , 'HAVE YOU SEEN DOCTOR ABOUT SHORTNESS OF BREATH?'
COPDHOSP , 'BEEN TO E.R. OR HOSPITAL BECAUSE OF COPD?'
COPDMEDS , 'HOW MANY MEDICATIONS DO YOU TAKE FOR COPD?'
COPDQOL , 'DOES SHORTNESS OF BREATH AFFECT QUALITY OF LIFE?'
COPDTEST , 'EVER HAD A BREATHING TEST TO DIAGNOSE YOUR COPD?'
CPDEMO1 , 'DO YOU HAVE A CELL PHONE FOR PERSONAL USE?'
CPDEMO4 , 'WHAT PERCENT OF ALL CALLS ARE RECEIVED ON YOUR CELL PHONE?'
CRACEASC , 'CRACEORG WITH RESPONSES IN ASCENDING ORDER'
CRACEORG ," 'CRACE WITH TRAILING 7, 8, 9S REMOVED'"
CSRVCLIN , 'PARTICIPATE IN CLINICAL TRIAL AS PART OF CANCER TREATMENT?'
CSRVCTL1 , 'IS PAIN UNDER CONTROL?'
CSRVDEIN , 'EVER DENIED INSURANCE COVERAGE BECAUSE OF YOUR CANCER?'
CSRVDOC1 , 'WHAT TYPE OF DOCTOR PROVIDES MAJORITY OF YOUR CARE'
CSRVINSR , 'DID HEALTH INSURANCE PAY FOR ALL OF YOUR CANCER TREATMENT'
CSRVINST , 'INSTRUCTIONS WRITTEN OR PRINTED'
CSRVPAIN , 'CURRENTLY HAVE PHYSICAL PAIN FROM CANCER OR TREATMENT?'
CSRVRTRN , 'EVER RECEIVE INSTRUCTIONS FROM A DOCTOR FOR FOLLOW-UP CHECK-UPS'
CSRVSUM , 'DID YOU RECEIVE A SUMMARY OF CANCER TREATMENTS RECEIVED'
CSRVTRT1 , 'CURRENTLY RECEIVING TREATMENT FOR CANCER'
CSTATE , 'ARE YOU A RESIDENT OF [STATE]?'
CTELENUM , 'CORRECT TELEPHONE NUMBER?'
CTELNUM1 , 'CORRECT PHONE NUMBER?'
CTYCODE1 , 'COUNTY CODE'
CVDCRHD4 , 'EVER DIAGNOSED WITH ANGINA OR CORONARY HEART DISEASE'
CVDINFR4 , 'EVER DIAGNOSED WITH HEART ATTACK'
CVDSTRK3 , 'EVER DIAGNOSED WITH A STROKE'
DIABAGE2 , 'AGE WHEN TOLD DIABETIC'
DIABEDU , 'EVER TAKEN CLASS IN MANAGING DIABETES'
DIABETE3 , '(EVER TOLD) YOU HAVE DIABETES'
DIABEYE , 'EVER TOLD DIABETES HAS AFFECTED EYES'
DIRCONT1 , 'DO YOU PROVIDE DIRECT PATIENT CARE AS PART OF YOUR ROUTINE WORK?'
DISPCODE , 'FINAL DISPOSITION'
DOCTDIAB , 'TIMES SEEN HEALTH PROFESSIONAL FOR DIABETES'
DRHPAD1 ," 'HAS A DOCTOR, NURSE, OR OTHER HEALTH PROFESSIONAL EVER SAID THAT YOU HAVE…PROBLEM CAUSED BY A CHRONIC ILLNESS OR BY MEDICINES; TAKEN FOR A CHRONIC ILLNESS?'"
DRNK3GE5 , 'BINGE DRINKING'
DRNKANY5 , 'DRINK ANY ALCOHOLIC BEVERAGES IN PAST 30 DAYS'
DRNKDRI2 , 'DID YOU DRIVE AFTER HAVING TOO MUCH TO DRINK IN THE PAST 30 DAYS?'
DROCDY3_ , 'COMPUTED DRINK-OCCASIONS-PER-DAY'
EDUCA , 'EDUCATION LEVEL'
EMPLOY , 'EMPLOYMENT STATUS'
EMTSUPRT , 'HOW OFTEN GET EMOTIONAL SUPPORT NEEDED'
EXERANY2 , 'EXERCISE IN PAST 30 DAYS'
EYEEXAM , 'LAST EYE EXAM WHERE PUPILS WERE DILATED'
FALL12MN , 'HAD FALL PAST TWELVE MONTHS'
FALLINJ2 , 'INJURED IN FALL'
FEETCHK , 'TIMES FEET CHECK FOR SORES/IRRITATIONS'
FEETCHK2 , 'HOW OFTEN CHECK FEET FOR SORES OR IRRITATIONS'
FLSHTMY2 , 'WHEN RECEIVED MOST RECENT SEASONAL FLU SHOT/SPRAY'
FLUSHCH2 , 'HAD SEASONAL FLU SHOT PAST 12 MOS'
FLUSHOT5 , 'SEASONAL FLU SHOT/SPRAY PAST 12 MOS'
FMONTH , 'FILE MONTH'
FRUIT1 , 'HOW MANY TIMES DID YOU EAT FRUIT?'
FRUITJU1 , 'HOW MANY TIMES DID YOU DRINK 100% PURE FRUIT JUICES?'
FVBEANS , 'HOW MANY TIMES DID YOU EAT BEANS OR LENTILS?'
FVGREEN , 'HOW MANY TIMES DID YOU EAT DARK GREEN VEGETABLES?'
FVORANG , 'HOW MANY TIMES DID YOU EAT ORANGE-COLORED VEGETABLES?'
GENHLTH , 'GENERAL HEALTH'
GP3DYFD1 , 'DOES YOUR HOUSEHOLD HAVE A 3-DAY SUPPLY OF NON-PERISHABLE FOOD FOR EVERYONE WHO LIVES THERE?'
GP3DYPRS , 'DOES YOUR HOUSEHOLD HAVE A 3-DAY SUPPLY OF PRESCRIPTION MEDICATION FOR EACH PERSON WHO TAKES PRESCRIBED MEDICINES?'
GP3DYWTR , 'DOES YOUR HOUSEHOLD HAVE A 3-DAY SUPPLY OF WATER FOR EVERYONE WHO LIVES THERE?'
GPBATRAD , 'DOES YOUR HOUSEHOLD HAVE A WORKING BATTERY OPERATED RADIO AND WORKING BATTERIES FOR YOUR USE IF THE ELECTRICITY IS OUT?'
GPEMRCM1 ," 'IN A LARGE-SCALE DISASTER OR EMERGENCY, WHAT WOULD BE YOUR MAIN METHOD OF COMMUNICATING WITH RELATIVES AND FRIENDS?'"
GPEMRIN1 , 'WHAT WOULD BE YOUR MAIN METHOD OF GETTING INFORMATION FROM AUTHORITIES IN A LARGE-SCALE DISASTER OR EMERGENCY?'
GPFLSLIT , 'DOES YOUR HOUSEHOLD HAVE A WORKING FLASHLIGHT AND WORKING BATTERIES FOR YOUR USE IF THE ELECTRICITY IS OUT?'
GPMNDEVC ," 'IF PUBLIC AUTHORITIES ANNOUNCED MANDATORY EVACUATION FROM YOUR COMMUNITY DUE TO A LARGE-SCALE DISASTER OR EMERGENCY, WOULD YOU EVACUATE?'"
GPNOTEV1 , 'WHAT WOULD BE THE MAIN REASON WHY YOU MIGHT NOT EVACUATE IF ASKED TO DO SO?'
GPVACPL1 , 'DOES YOUR HOUSEHOLD HAVE A DISASTER EVACUATION PLAN?'
GPWELPR3 , 'HOUSEHOLD PREPARED TO HANDLE LARGE-SCALE DISASTER OR EMERGENCY'
HADHYST2 , 'HAD HYSTERECTOMY'
HADMAM , 'HAVE YOU EVER HAD A MAMMOGRAM'
HADPAP2 , 'EVER HAD A PAP TEST'
HADSGCO1 , 'WAS LAST TEST A SIGMOIDOSCOPY OR COLONOSCOPY'
HADSIGM3 , 'EVER HAD SIGMOIDOSCOPY/COLONOSCOPY'
HAVARTH3 , 'TOLD HAVE ARTHRITIS'
HAVHPAD , 'STILL HAVE THIS HEALTH PROBLEM'
HEIGHT3 , 'REPORTED HEIGHT IN FEET AND INCHES'
HISPANC2 , 'HISPANIC/LATINO'
HIVRDTST , 'WAS YOUR LAST HIV TEST A RAPID TEST?'
HIVRISK3 , 'DO ANY HIGH RISK SITUATIONS APPLY'
HIVTST6 , 'EVER TESTED HIV'
HIVTSTD3 , 'MONTH AND YEAR OF LAST HIV TEST'
HLTHPLN1 , 'HAVE ANY HEALTH CARE COVERAGE'
HOWLONG , 'HOW LONG SINCE LAST MAMMOGRAM'
HPVADSHT , 'NUMBER OF HPV SHOTS RECEIVED'
HPVADVC2 , 'EVER HAD THE HPV VACCINATION?'
HTIN4 , 'COMPUTED HEIGHT IN INCHES'
HTM4 , 'COMPUTED HEIGHT IN METERS'
IDATE , 'INTERVIEW DATE'
IDAY , 'INTERVIEW DAY'
IMFVPLAC , 'WHERE DID YOU GET YOUR LAST FLU SHOT/VACCINE?'
IMONTH , 'INTERVIEW MONTH'
INCOME2 , 'INCOME LEVEL'
INSULIN , 'NOW TAKING INSULIN'
INTVID , 'INTERVIEWER IDENTIFICATION'
IYEAR , 'INTERVIEW YEAR'
LADULT , 'ARE YOU 18 YEARS OF AGE OR OLDER?'
LANDLINE , 'DO YOU ALSO HAVE A LANDLINE TELEPHONE?'
LASTDEN3 , 'LAST VISITED DENTIST OR DENTAL CLINIC'
LASTPAP2 , 'HOW LONG SINCE LAST PAP TEST'
LASTSIG3 , 'TIME SINCE LAST SIGMOIDOSCOPY/COLONOSCOPY'
LASTSMK2 , 'INTERVAL SINCE LAST SMOKED'
LENGEXAM , 'HOW LONG SINCE LAST BREAST PHYSICAL EXAM'
LSATISFY , 'SATISFACTION WITH LIFE'
LSTBLDS3 , 'TIME SINCE LAST BLOOD STOOL TEST'
MARITAL , 'MARITAL STATUS'
MAXDRNKS , 'MOST DRINKS ON SINGLE OCCASION PAST 30 DAYS'
MEDCOST , 'COULD NOT SEE DR. BECAUSE OF COST'
MENTHLTH , 'NUMBER OF DAYS MENTAL HEALTH NOT GOOD'
MISDEPRD , 'HOW OFTEN FEEL DEPRESSED PAST 30 DAYS'
MISEFFRT , 'HOW OFTEN FEEL EVERYTHING WAS AN EFFORT PAST 30 DAYS'
MISHOPLS , 'HOW OFTEN FEEL HOPELESS PAST 30 DAYS'
MISNERVS , 'HOW OFTEN FEEL NERVOUS PAST 30 DAYS'
MISNOWRK , 'EMOTIONAL PROBLEM KEPT YOU FROM DOING WORK PAST 30 DAYS'
MISPHLPF , 'PEOPLE ARE GENERALLY CARING TOWARD PEOPLE WITH MENTAL ILLNESS'
MISRSTLS , 'HOW OFTEN FEEL RESTLESS PAST 30 DAYS'
MISTMNT , 'RECEIVING MEDICINE OR TREATMENT FROM HEALTH PRO FOR EMOTIONAL PROBLEM'
MISTRHLP , 'MENTAL HEALTH TREATMENT CAN HELP PEOPLE LEAD NORMAL LIFE'
MISWTLES , 'HOW OFTEN FEEL WORTHLESS PAST 30 DAYS'
MRACE , 'MULTIPLE RACE'
MRACEASC , 'MRACEORG WITH RESPONSES IN ASCENDING ORDER CALCULATED VARIABLE'
MRACEORG ," 'MRACE WITH TRAILING 7,8,9S REMOVED CALCULATED VARIABLE'"
MSCODE , 'METROPOLITAN STATUS CODE'
NATTMPTS , 'NUMBER OF ATTEMPTS'
NRECSEL , 'NUMBER OF SAMPLE RECORDS SELECTED FROM STRATUM'
NRECSTR , 'NUMBER OF TELEPHONE NUMBERS IN STRATUM FROM WHICH SAMPLE WAS SELECTED'
NUMADULT , 'NUMBER OF ADULTS IN HOUSEHOLD'
NUMBURN2 , 'NUMBER OF SUNBURNS IN PAST 12 MONTHS'
NUMHHOL2 , 'HOUSEHOLD TELEPHONES'
NUMMEN , 'NUMBER OF ADULT MEN IN HOUSEHOLD'
NUMPHON2 , 'RESIDENTIAL PHONES'
NUMWOMEN , 'NUMBER OF ADULT WOMEN IN HOUSEHOLD'
ORACE2 , 'RESPONDENT RACE CHOICE'
O_STATE , 'ORIGINAL STATE THAT COLLECTED THE CELL PHONE DATA'
PAINACT2 , 'HOW MANY DAYS HARD TO DO USUAL ACTIVITIES IN PAST 30 DAYS'
PCDMDECN , 'WHO MADE THE DECISION WITH YOU TO HAVE PSA TEST?'
PCPSAAD1 , 'HAS A HEALTH PROFESSIONAL EVER TALKED WITH YOU ABOUT THE ADVANTAGES OF THE PSA TEST?'
PCPSADEC , 'WHY WAS PSA TEST DONE?'
PCPSADI1 , 'HAS A HEALTH PROFESSIONAL EVER TALKED WITH YOU ABOUT THE DISADVANTAGES OF THE PSA TEST?'
PCPSARE1 , 'HAS A DOCTOR EVER RECOMMENDED THAT YOU HAVE A PSA TEST?'
PCPSARS1 , 'WHAT WAS THE MAIN REASON YOU HAD THIS PSA TEST?'
PCTCELL , 'WHAT PERCENT OF YOUR CALLS ARE RECEIVED ON YOUR CELL PHONE?'
PDIABTST , 'HAD A TEST FOR HIGH BLOOD SUGAR IN PAST THREE YEARS'
PERSDOC2 , 'MULTIPLE HEALTH CARE PROFESSIONALS'
PHYSHLTH , 'NUMBER OF DAYS PHYSICAL HEALTH NOT GOOD'
PNEUVAC3 , 'PNEUMONIA SHOT EVER'
POORHLTH , 'POOR PHYSICAL OR MENTAL HEALTH'
PRECALL , 'PRE-CALL STATUS CODE'
PREDIAB1 , 'EVER BEEN TOLD YOU HAVE PRE-DIABETES OR BORDERLINE DIABETES'
PREGNANT , 'PREGNANCY STATUS'
PROFEXAM , 'EVER HAD BREAST PHYSICAL EXAM BY DOCTOR'
PSATEST1 , 'EVER HAD PSA TEST'
PSATIME , 'TIME SINCE LAST PSA TEST'
PVTRESD2 , 'DO YOU LIVE IN A PRIVATE RESIDENCE?'
PVTRESID , 'PRIVATE RESIDENCE?'
QLACTLM2 , 'ACTIVITY LIMITATION DUE TO HEALTH PROBLEMS'
QLHLTH2 , 'HOW MANY DAYS FULL OF ENERGY IN PAST 30 DAYS'
QLMENTL2 , 'HOW MANY DAYS DEPRESSED IN PAST 30 DAYS'
QLREST2 , 'HOW MANY DAYS DID YOU GET ENOUGH SLEEP IN PAST 30 DAYS'
QLSTRES2 , 'HOW MANY DAYS FELT ANXIOUS IN PAST 30 DAYS'
QSTLANG , 'LANGUAGE IDENTIFIER'
QSTVER , 'QUESTIONNAIRE VERSION IDENTIFIER'
RACE2 , 'COMPUTED RACE-ETHNICITY GROUPING'
RCHISLAT , 'ETHNICITY OF CHILD'
RCSBIRTH , 'BIRTH DATE OF CHILD'
RCSBRACE , 'RACE OF CHILD'
RCSGENDR , 'GENDER OF CHILD'
RCSRACE , 'RACE OF CHILD (MULTIPLE POSSIBLE)'
RCSRLTN2 , 'RELATIONSHIP TO CHILD'
RCVFVCH4 , 'DATE CHILD RCVD MOST RECENT SEASONAL FLU VACCINE(MMYYYY)'
RENTHOM1 , 'OWN OR RENT HOME'
REPDEPTH , 'REPLICATE DEPTH'
REPNUM , 'REPLICATE NUMBER'
RMVTETH3 , 'NUMBER OF PERMANENT TEETH REMOVED'
RRATWRK2 , 'HOW DO YOU FEEL YOU WERE TREATED AT WORK COMPARED TO PEOPLE OF OTHER RACES IN PAST 12 MONTHS?'
RRCLASS2 , 'HOW DO OTHER PEOPLE USUALLY CLASSIFY YOU IN THIS COUNTRY?'
RRCOGNT2 , 'HOW OFTEN DO YOU THINK ABOUT YOUR RACE?'
RREMTSM2 , 'TIMES PAST 30 DAYS FELT EMOTIONALLY UPSET BECAUSE OF TREATMENT DUE TO YOUR RACE'
RRHCARE3 ," 'WHEN SEEKING HEALTH CARE PAST 12 MONTHS, WAS EXPERIENCE WORSE, SAME, BETTER THAN PEOPLE OF OTHER RACES?'"
RRPHYSM2 , 'TIMES PAST 30 DAYS FELT PHYSICAL SYMPTOMS BECAUSE OF TREATMENT DUE TO YOUR RACE'
RSPSTATE , 'IN WHAT STATE DO YOU LIVE?'
SCNTLPAD , 'HOW WERE YOU GENERALLY PAID FOR THE WORK YOU DID'
SCNTLWK1 , 'HOW MANY HOURS PER WEEK DID YOU WORK'
SCNTMEAL , 'TIMES PAST 12 MONTHS WORRIED/STRESSED ABOUT HAVING ENOUGH MONEY TO BUY NUTRITIOUS MEALS?'
SCNTMONY , 'TIMES PAST 12 MONTHS WORRIED/STRESSED ABOUT HAVING ENOUGH MONEY TO PAY YOUR RENT/MORTGAGE?'
SCNTPAID , 'HOW ARE YOU GENERALLY PAID FOR THE WORK YOU DO'
SCNTWRK1 , 'HOW MANY HOURS PER WEEK DO YOU WORK'
SEATBELT , 'HOW OFTEN USE SEATBELTS IN CAR?'
SEQNO , 'ANNUAL SEQUENCE NUMBER'
SEX , 'RESPONDENTS SEX'
SHINGLE1 , 'HAVE YOU HAD SHINGLES VACCINE?'
SLEPDAY , 'NUMBER OF DAYS IN PAST THIRTY FELL ASLEEP DURING THE DAY'
SLEPDRIV , 'NUMBER OF DAYS IN PAST THIRTY FELL ASLEEP WHILE DRIVING'
SLEPSNOR , 'DO YOU SNORE?'
SLEPTIME , 'HOW MUCH TIME DO YOU SLEEP'
SMOKDAY2 , 'FREQUENCY OF DAYS NOW SMOKING'
SMOKE100 , 'SMOKED AT LEAST 100 CIGARETTES'
SSBCALRI , 'HOW OFTEN DOES CALORIE INFORMATION HELP YOU DECIDE WHAT TO ORDER?'
SSBFRUT1 ," 'HOW OFTEN DID YOU DRINK SWEETENED FRUIT DRINKS, SUCH AS KOOL-AID, CRANBERRY JUICE COCKTAIL, AND LEMONADE?'"
SSBSUGR1 , 'HOW OFTEN DID YOU DRINK REGULAR SODA OR POP THAT CONTAINS SUGAR?'
STOPSMK2 , 'STOPPED SMOKING IN PAST 12 MONTHS'
TNSARCNT , 'WAS MOST RECENT TETANUS SHOT IN 2005 OR LATER?'
TNSARCV , 'RECEIVED TETANUS SHOT IN THE PAST 10 YEARS?'
TNSASHT1 , 'DID TETANUS SHOT INCLUDED THE PERTUSSIS VACCINE?'
USEEQUIP , 'HEALTH PROBLEMS REQUIRING SPECIAL EQUIPMENT'
USENOW3 , 'USE OF SMOKELESS TOBACCO PRODUCTS'
VEGETAB1 , 'HOW MANY TIMES DID YOU EAT OTHER VEGETABLES?'
VETERAN3 , 'ARE YOU A VETERAN'
VHCOMBAT , 'EVER SERVE IN A COMBAT OR WAR ZONE?'
VHCOUNSL , 'RECEIVE PSYCHOLOGICAL OR PSYCHIATRIC COUNSELING OR TREATMENT PAST 12 MONTHS?'
VHDRPTSD ," 'DOCTOR DIAGNOSED DEPRESSION, ANXIETY, OR POST TRAUMATIC STRESS DISORDER (PTSD)?'"
VHDRTBI , 'DOCTOR DIAGNOSED TRAUMATIC BRAIN INJURY (TBI)?'
VHSUICID , 'ATTEMPT TO COMMIT SUICIDE IN PAST 12 MONTHS?'
VHTAKLIF , 'THOUGHT OF TAKING YOUR OWN LIFE IN THE PAST 12 MONTHS?'
VICTRCT4 , 'HLTH CARE PRO SAID NOW HAVE CATARACTS'
VIDFCLT2 , 'DIFFICULTY RECOGNIZING FRIEND ACROSS STREET'
VIEYEXM2 , 'WHEN LAST EYEXAM'
VIGLUMA2 , 'HLTH CARE PRO EVER SAID HAVE GLAUCOMA'
VIINSUR2 , 'EYE CARE HEALTH INSURANCE'
VIMACDG2 , 'HLTH CARE PRO EVER SAID HAVE MACULAR DEGENERATION'
VINOCRE2 , 'REASON DID NOT USE EYE DOC PAST 12 MOS'
VIPRFVS2 , 'LAST TIME VISITED EYE CARE PROVIDER'
VIREDIF2 , 'DIFFICULTY READING TYPED TEXT'
WEIGHT2 , 'REPORTED WEIGHT IN POUNDS'
WHRTST8 , 'LOCATION OF LAST HIV TEST'
WRKHCF1 ," 'DO YOU CURRENTLY VOLUNTEER OR WORK IN A HOSPITAL, MEDICAL CLINIC, DOCTOR´S OFFICE, DENTIST´S OFFICE, NURSING HOME OR SOME OTHER HEALTH-CARE FACILITY?'"
WTKG3 , 'COMPUTED WEIGHT IN KILOGRAMS'
_AGE65YR , 'REPORTED AGE IN TWO AGE GROUPS CALCULATED VARIABLE'
_AGEG5YR , 'REPORTED AGE IN FIVE-YEAR AGE CATEGORIES CALCULATED VARIABLE'
_AGE_G , 'IMPUTED AGE IN SIX GROUPS'
_AIDTST3 , 'EVER BEEN TESTED FOR HIV CALCULATED VARIABLE'
_ALTETH2 , 'ADULTS AGED 65+ WHO HAVE HAD ALL THEIR NATURAL TEETH EXTRACTED'
_ASTHMS1 , 'COMPUTED ASTHMA STATUS'
_BMI5 , 'COMPUTED BODY MASS INDEX'
_BMI5CAT , 'COMPUTED BODY MASS INDEX CATEGORIES'
_CASTHM1 , 'CURRENT ASTHMA CALCULATED VARIABLE'
_CHLDCNT , 'COMPUTED NUMBER OF CHILDREN IN HOUSEHOLD'
_CLCPM01 , 'CHILD COMBINED LAND-LINE AND CELL-PHONE FIRST MARGIN (AGE-GENDER)'
_CLCPM02 , 'CHILD COMBINED LAND-LINE AND CELL-PHONE SECOND MARGIN (RACE/ETHNICITY)'
_CLCPM03 , 'CHILD COMBINED LAND-LINE AND CELL-PHONE THIRD MARGIN (GENDER-RACE/ETHNICITY)'
_CLCPM04 , 'CHILD COMBINED LAND-LINE AND CELL-PHONE FOURTH MARGIN (AGE-RACE/ETHNICITY)'
_CLCPM05 , 'CHILD COMBINED LAND-LINE AND CELL-PHONE FIFTH MARGIN (TELEPHONE SOURCE)'
_CLLCPWT , 'FINAL CHILD WEIGHT: LAND-LINE AND CELL-PHONE DATA'
_CNRACE , 'COMPUTED NUMBER OF CENSUS RACE CATEGORIES CHOSEN'
_CNRACEC ," 'COMPUTED NUMBER OF CENSUS RACE CATEGORIES CHOSEN, COLLAPSED'"
_CRACE , 'CHILD NON-HISPANIC RACE INCLUDING MULTIRACIAL'
_DENSTR2 , 'HOUSEHOLD DENSITY STRATUM CODE'
_DENVST2 ," 'ADULTS WHO HAVE VISITED A DENTIST, DENTAL HYGENIST OR DENTAL CLINIC WITHIN THE PAST YEAR'"
_DRDXAR1 , 'RESPONDENTS DIAGNOSED WITH ARTHRITIS'
_DRNKDY4 , 'COMPUTED NUMBER OF DRINKS OF ALCOHOL BEVERAGES PER DAY'
_DRNKMO4 , 'COMPUTED TOTAL NUMBER DRINKS A MONTH'
_DUALCOR , 'DUAL PHONE USE CORRECTION FACTOR'
_DUALUSE , 'DUAL PHONE USE CATEGORIES'
_EDUCAG , 'COMPUTED LEVEL OF EDUCATION COMPLETED CATEGORIES'
_EXTETH2 , 'RISK FACTOR FOR HAVING HAD PERMANENT TEETH EXTRACTED'
_FLSHOT5 , 'FLU SHOT CALCULATED VARIABLE'
_GEOSTR , 'GEOGRAPHIC STRATUM CODE'
_HCVU651 , 'RESPONDENTS AGED 18-64 WITH HEALTH CARE COVERAGE'
_IMPAGE , 'AGE VALUE USED TO DETERMINE AGE GROUPS'
_IMPNPH , 'IMPUTED NUMBER OF PHONES'
_IMPRACE , 'IMPUTED RACE/ETHNICITY VALUE'
_INCOMG , 'COMPUTED INCOME CATEGORIES'
_LLCPM01 , 'COMBINED LAND-LINE AND CELL-PHONE FIRST MARGIN (AGE-GENDER)'
_LLCPM02 , 'COMBINED LAND-LINE AND CELL-PHONE SECOND MARGIN (RACE/ETHNICITY)'
_LLCPM03 , 'COMBINED LAND-LINE AND CELL-PHONE THIRD MARGIN (EDUCATION)'
_LLCPM04 , 'COMBINED LAND-LINE AND CELL-PHONE FOURTH MARGIN (MARITAL STATUS)'
_LLCPM05 , 'COMBINED LAND-LINE AND CELL-PHONE FIFTH MARGIN (HOME OWNERSHIP)'
_LLCPM06 , 'COMBINED LAND-LINE AND CELL-PHONE SIXTH MARGIN (GENDER-RACE/ETHNICITY)'
_LLCPM07 , 'COMBINED LAND-LINE AND CELL-PHONE SEVENTH MARGIN (AGE-RACE/ETHNICITY)'
_LLCPM08 , 'COMBINED LAND-LINE AND CELL-PHONE EIGHTH MARGIN (TELEPHONE SOURCE)'
_LLCPM09 , 'COMBINED LAND-LINE AND CELL-PHONE NINTH MARGIN (REGIONS)'
_LLCPM10 , 'COMBINED LAND-LINE AND CELL-PHONE TENTH MARGIN (REGIONS-AGE)'
_LLCPM11 , 'COMBINED LAND-LINE AND CELL-PHONE ELEVENTH MARGIN (REGIONS-GENDER)'
_LLCPM12 , 'COMBINED LAND-LINE AND CELL-PHONE TWELFTH MARGIN (REGIONS-RACE/ETHNICITY)'
_LLCPWT , 'FINAL WEIGHT: LAND-LINE AND CELL-PHONE DATA'
_LTASTH1 , 'LIFETIME ASTHMA CALCULATED VARIABLE'
_MAM502Y , 'WOMEN RESPONDENTS AGED 50+ WHO HAVE HAD A MAMMOGRAM IN THE PAST TWO YEARS'
_MRACE , 'COMPUTED NON-HISPANIC RACE INCLUDING MULTIRACIAL'
_PNEUMO2 , 'PNEUMONIA VACCINATION CALCULATED VARIABLE'
