Variable,Description
pehrrsn3,"""WHAT IS THE MAIN REASON YOU WORKED"""
puhroff1,"""LAST WEEK, DID YOU LOSE OR TAKE"""
puhroff2,"""HOW MANY HOURS DID YOU TAKE OFF?"""
puhrot1,"""LAST WEEK, DID YOU WORK ANY"""
puhrot2,"""HOW MANY ADDITIONAL HOURS"""
pehract1,"""LAST WEEK, HOW MANY HOURS DID YOU"""
pehract2,"""LAST WEEK, HOW MANY HOURS DID"""
pehractt,"""SUM OF PEHRACT1 AND PEHRACT2."""
pehravl,"""LAST WEEK, COULD YOU HAVE WORKED"""
puhrck1,"""CHECK ITEM 1"""
puhrck2,"""CHECK ITEM 2"""
puhrck3,"""CHECK ITEM 3"""
puhrck4,"""CHECK ITEM 4"""
puhrck5,"""CHECK ITEM 5"""
puhrck6,"""CHECK ITEM 6"""
puhrck7,"""CHECK ITEM 7"""
puhrck12,"""CHECK ITEM 12"""
pulaydt,"""HAS YOUR EMPLOYER GIVEN YOU A DATE"""
pulay6m,"""HAVE YOU BEEN GIVEN ANY INDICATION"""
pelayavl,"""COULD YOU HAVE RETURNED TO WORK"""
pulayavr,"""WHY IS THAT?"""
pelaylk,"""EVEN THOUGH YOU ARE TO BE CALLED BACK"""
pelaydur,"""DURATION OF LAYOFF"""
pelayfto,"""FT/PT STATUS OF JOB FROM WHICH"""
pulayck1,"""CHECK ITEM 1"""
pulayck2,"""CHECK ITEM 2"""
pulayck3,"""CHECK ITEM 3"""
pulk,"""HAVE YOU BEEN DOING ANYTHING TO FIND"""
pelkm1,"""WHAT ARE ALL OF THE THINGS YOU HAVE"""
pulkm2,"""ANYTHING ELSE? (SECOND METHOD)"""
pulkm3,"""SAME AS PULKM2 (THIRD METHOD)"""
pulkm4,"""SAME AS PULKM2 (FOURTH METHOD)"""
pulkm5,"""SAME AS PULKM2 (FIFTH METHOD)"""
pulkm6,"""SAME AS PULKM2 (SIXTH METHOD)"""
pulkdk1,"""YOU SAID YOU HAVE BEEN TRYING TO"""
pulkdk2,"""ANYTHING ELSE? (SECOND METHOD)"""
pulkdk3,"""SAME AS PULKDK2 (THIRD METHOD)"""
pulkdk4,"""SAME AS PULKDK2 (FOURTH METHOD)"""
pulkdk5,"""SAME AS PULKDK2 (FIFTH METHOD)"""
pulkdk6,"""SAME AS PULKDK2 (SIXTH METHOD)"""
pulkps1,"""CAN YOU TELL ME MORE ABOUT WHAT YOU"""
pulkps2,"""ANYTHING ELSE? (SECOND METHOD)"""
pulkps3,"""SAME AS PULKPS2 (THIRD METHOD)"""
pulkps4,"""SAME AS PULKPS2 (FOURTH METHOD)"""
pulkps5,"""SAME AS PULKPS2 (FIFTH METHOD)"""
pulkps6,"""SAME AS PULKPS2 (SIXTH METHOD)"""
pelkavl,"""LAST WEEK, COULD YOU HAVE STARTED"""
pulkavr,"""WHY IS THAT?"""
pelkll1o,"""BEFORE YOU STARTED LOOKING FOR WORK,"""
pelkll2o,"""DID YOU LOSE OR QUIT THAT JOB, OR WAS """
pelklwo,"""WHEN LAST WORKED"""
pelkdur,"""DURATION OF JOB SEEKING"""
pelkfto,"""FT/PT STATUS OF JOBSEEKER"""
pedwwnto,"""DO YOU CURRENTLY WANT A JOB,"""
pedwrsn,"""WHAT IS THE MAIN REASON YOU WERE NOT"""
pedwlko,"""DID YOU LOOK FOR WORK AT ANY TIME"""
pedwwk,"""DID YOU ACTUALLY WORK AT A JOB OR"""
pedw4wk,"""DID YOU DO ANY OF THIS WORK DURING"""
pedwlkwk,"""SINCE YOU LEFT THAT JOB OR"""
pedwavl,"""LAST WEEK, COULD YOU HAVE STARTED"""
pedwavr,"""WHY IS THAT?"""
pudwck1,"""SCREEN FOR DISCOURAGED WORKERS"""
pudwck2,"""SCREEN FOR DISABLED"""
pudwck3,"""FILTER FOR RETIRED"""
pudwck4,"""FILTER FOR PASSIVE JOB SEEKERS"""
pudwck5,"""FILTER FOR PASSIVE JOB SEEKERS"""
pejhwko,"""HAVE YOU WORKED AT A JOB OR BUSINESS"""
pujhdp1o,"""DID YOU DO ANY OF THIS WORK IN"""
pejhrsn,"""WHAT IS THE MAIN REASON YOU LEFT"""
pejhwant,"""DO YOU INTEND TO LOOK FOR WORK DURING"""
pujhck1,"""FILTER FOR OUTGOING ROTATIONS"""
pujhck2,"""FILTER FOR PERSONS GOING THROUGH THE"""
prabsrea,"""REASON NOT AT WORK AND PAY STATUS"""
prcivlf,"""CIVILIAN LABOR FORCE"""
prdisc,"""DISCOURAGED WORKER RECODE"""
premphrs,"""REASON NOT AT WORK OR HOURS AT WORK"""
prempnot,"""MLR - EMPLOYED, UNEMPLOYED, OR NILF"""
prexplf,"""EXPERIENCED LABOR FORCE EMPLOYMENT"""
prftlf,"""FULL TIME LABOR FORCE"""
prhrusl,"""USUAL HOURS WORKED WEEKLY"""
prjobsea,"""JOB SEARCH RECODE"""
prpthrs,"""AT WORK 1-34 BY HOURS AT WORK"""
prptrea,"""DETAILED REASON FOR PART-TIME"""
prunedur,"""DURATION OF UNEMPLOYMENT FOR"""
pruntype,"""REASON FOR UNEMPLOYMENT"""
prwksch,"""LABOR FORCE BY TIME"""
prwkstat,"""FULL/PART-TIME WORK STATUS"""
prwntjob,"""NILF RECODE - WANT A JOB OR OTHER NILF"""
pujhck3,"""JOB HISTORY CHECK ITEM"""
pujhck4,"""SCREEN FOR DEPENDENT NILF"""
pujhck5,"""SCREEN FOR DEPENDENT NILF"""
puiodp1,"""LAST MONTH, IT WAS REPORTED THAT YOU"""
puiodp2,"""HAVE THE USUAL ACTIVITIES AND DUTIES"""
puiodp3,"""LAST MONTH YOU WERE REPORTED AS (A/AN)"""
peio1cow,"""INDIVIDUAL CLASS OF WORKER CODE"""
puio1mfg,"""IS THIS BUSINESS OR ORGANIZATION MAINL"""
peio2cow,"""INDIVIDUAL CLASS OF WORKER ON"""
puio2mfg,"""IS THIS BUSINESS OR ORGANIZATION MAINL"""
puiock1,"""I & O CHECK ITEM 1"""
puiock2,"""I & O CHECK ITEM 2"""
puiock3,"""I & O CHECK ITEM 3"""
prioelg,"""INDUSTRY AND OCCUPATION"""
pragna,"""AGRICULTURE/"""
prcow1,"""CLASS OF WORKER"""
prcow2,"""CLASS OF WORKER"""
prcowpg,"""COW - PRIVATE OR GOVERNMENT"""
prdtcow1,"""DETAILED CLASS OF WORKER RECODE - JOB """
prdtcow2,"""DETAILED CLASS OF WORKER RECODE - JOB """
prdtind1,"""DETAILED INDUSTRY RECODE - JOB 1"""
prdtind2,"""DETAILED INDUSTRY RECODE - JOB 2"""
prdtocc1,"""DETAILED OCCUPATION RECODE - JOB 1"""
prdtocc2,"""DETAILED OCCUPATION RECODE"""
premp,"""EMPLOYED PERSONS (NON-FARM"""
prmjind1,"""MAJOR INDUSTRY RECODE - JOB 1"""
prmjind2,"""MAJOR INDUSTRY RECODE - JOB 2"""
prmjocc1,"""MAJOR OCCUPATION RECODE - JOB 1"""
prmjocc2,"""MAJOR OCCUPATION RECODE - JOB 2"""
prmjocgr,"""MAJOR OCCUPATION CATEGORIES"""
prnagpws,"""NON-AGRICULTURE, PRIVATE"""
prnagws,"""NON-AGRICULTURE WAGE AND"""
prsjmj,"""SINGLE/MULTIPLE JOBHOLDER"""
prerelg,"""EARNINGS ELIGIBILITY FLAG"""
peernuot,"""DO YOU USUALLY RECEIVE OVERTIME PAY,"""
peernper,"""PERIODICITY"""
peernrt,"""(EVEN THOUGH YOU TOLD ME IT IS EASIER"""
peernhry,"""HOURLY/NONHOURLY STATUS"""
puernh1c,"""WHAT IS YOUR HOURLY RATE OF PAY ON"""
peernh2,"""(EXCLUDING OVERTIME PAY, TIPS AND"""
peernh1o,"""OUT VARIABLE FOR HOURLY"""
prernhly,"""RECODE FOR HOURLY RATE"""
pthr,"""HOURLY PAY - TOP CODE"""
peernhro,"""USUAL HOURS"""
prernwa,"""WEEKLY EARNINGS RECODE"""
ptwk,"""WEEKLY EARNINGS - TOP CODE"""
peern,"""CALCULATED WEEKLY OVERTIME AMOUNT"""
puern2,"""CALCULATED WEEKLY OVERTIME AMOUNT"""
ptot,"""WEEKLY OVERTIME AMOUNT - TOP CODE"""
peernwkp,"""HOW MANY WEEKS A YEAR DO YOU"""
peernlab,"""ON THIS JOB, ARE YOU A MEMBER OF A"""
peerncov,"""ON THIS JOB ARE YOU COVERED BY A UNION"""
penlfjh,"""WHEN DID YOU LAST WORK AT A JOB"""
penlfret,"""ARE YOU RETIRED FROM A JOB"""
penlfact,"""WHAT BEST DESCRIBES YOUR SITUATION AT"""
punlfck1,"""NOT IN LABOR FORCE"""
punlfck2,"""NOT IN LABOR FORCE"""
peschenr,"""LAST WEEK, WERE YOU ENROLLED IN A"""
peschft,"""ARE YOU ENROLLED IN SCHOOL AS A"""
peschlvl,"""WOULD THAT BE HIGH SCHOOL, COLLEGE,"""
prnlfsch,"""NLF ACTIVITY - IN SCHOOL OR"""
pwfmwgt,"""FAMILY WEIGHT"""
pwlgwgt,"""LONGITUDINAL WEIGHT"""
pworwgt,"""OUTGOING ROTATION WEIGHT"""
pwsswgt,"""FINAL WEIGHT"""
pwvetwgt,"""VETERANS WEIGHT"""
prchld,"""PRESENCE OF OWN CHILDREN <18 YEARS"""
prnmchld,"""NUMBER OF OWN CHILDREN <18 YEARS OF AG"""
prwernal,"""ALLOCATION FLAG"""
prhernal,"""ALLOCATION FLAG"""
hxtenure,"""ALLOCATION FLAG"""
hxhousut,"""ALLOCATION FLAG"""
hxtelhhd,"""ALLOCATION FLAG"""
hxtelavl,"""ALLOCATION FLAG"""
hxphoneo,"""ALLOCATION FLAG"""
pxinusyr,"""ALLOCATION FLAG"""
pxrrp,"""ALLOCATION FLAG"""
pxparent,"""ALLOCATION FLAG"""
pxage,"""ALLOCATION FLAG"""
pxmaritl,"""ALLOCATION FLAG"""
pxspouse,"""ALLOCATION FLAG"""
pxsex,"""ALLOCATION FLAG"""
pxafwhn1,"""ALLOCATION FLAG"""
pxafnow,"""ALLOCATION FLAG"""
pxeduca,"""ALLOCATION FLAG"""
pxrace1,"""ALLOCATION FLAG"""
pxnatvty,"""ALLOCATION FLAG"""
pxmntvty,"""ALLOCATION FLAG"""
pxfntvty,"""ALLOCATION FLAG"""
pxhspnon,"""ALLOCATION FLAG"""
pxmlr,"""ALLOCATION FLAG"""
pxret1,"""ALLOCATION FLAG"""
pxabsrsn,"""ALLOCATION FLAG"""
pxabspdo,"""ALLOCATION FLAG"""
pxmjot,"""ALLOCATION FLAG"""
pxmjnum,"""ALLOCATION FLAG"""
pxhrusl1,"""ALLOCATION FLAG"""
pxhrusl2,"""ALLOCATION FLAG"""
pxhrftpt,"""ALLOCATION FLAG"""
pxhruslt,"""ALLOCATION FLAG"""
pxhrwant,"""ALLOCATION FLAG"""
pxhrrsn1,"""ALLOCATION FLAG"""
pxhrrsn2,"""ALLOCATION FLAG"""
pxhract1,"""ALLOCATION FLAG"""
pxhract2,"""ALLOCATION FLAG"""
pxhractt,"""ALLOCATION FLAG"""
pxhrrsn3,"""ALLOCATION FLAG"""
pxhravl,"""ALLOCATION FLAG"""
pxlayavl,"""ALLOCATION FLAG"""
pxlaylk,"""ALLOCATION FLAG"""
pxlaydur,"""ALLOCATION FLAG"""
pxlayfto,"""ALLOCATION FLAG"""
pxlkm1,"""ALLOCATION FLAG"""
pxlkavl,"""ALLOCATION FLAG"""
pxlkll1o,"""ALLOCATION FLAG"""
pxlkll2o,"""ALLOCATION FLAG"""
pxlklwo,"""ALLOCATION FLAG"""
pxlkdur,"""ALLOCATION FLAG"""
pxlkfto,"""ALLOCATION FLAG"""
pxdwwnto,"""ALLOCATION FLAG"""
pxdwrsn,"""ALLOCATION FLAG"""
pxdwlko,"""ALLOCATION FLAG"""
pxdwwk,"""ALLOCATION FLAG"""
pxdw4wk,"""ALLOCATION FLAG"""
pxdwlkwk,"""ALLOCATION FLAG"""
pxdwavl,"""ALLOCATION FLAG"""
pxdwavr,"""ALLOCATION FLAG"""
pxjhwko,"""ALLOCATION FLAG"""
pxjhrsn,"""ALLOCATION FLAG"""
pxjhwant,"""ALLOCATION FLAG"""
pxio1cow,"""ALLOCATION FLAG"""
pxio1icd,"""ALLOCATION FLAG"""
pxio1ocd,"""ALLOCATION FLAG"""
pxio2cow,"""ALLOCATION FLAG"""
pxio2icd,"""ALLOCATION FLAG"""
pxio2ocd,"""ALLOCATION FLAG"""
pxernuot,"""ALLOCATION FLAG"""
pxernper,"""ALLOCATION FLAG"""
pxernh1o,"""ALLOCATION FLAG"""
pxernhro,"""ALLOCATION FLAG"""
pxern,"""ALLOCATION FLAG"""
pxernwkp,"""ALLOCATION FLAG"""
pxernrt,"""ALLOCATION FLAG"""
pxernhry,"""ALLOCATION FLAG"""
pxernh2,"""ALLOCATION FLAG"""
pxernlab,"""ALLOCATION FLAG"""
pxerncov,"""ALLOCATION FLAG"""
pxnlfjh,"""ALLOCATION FLAG"""
pxnlfret,"""ALLOCATION FLAG"""
pxnlfact,"""ALLOCATION FLAG"""
pxschenr,"""ALLOCATION FLAG"""
pxschft,"""ALLOCATION FLAG"""
pxschlvl,"""ALLOCATION FLAG"""
qstnum,"""UNIQUE HOUSEHOLD IDENTIFIER."""
occurnum,"""UNIQUE PERSON IDENTIFIER."""
pedipged,"""HOW DID...GET...'S HIGH SCHOOL DIPLOMA"""
pehgcomp,"""WHAT WAS THE HIGHEST GRADE OF"""
pecyc,"""HOW MANY YEARS OF COLLEGE CREDIT HAS.."""
pegrprof,"""SINCE COMPLETING...BACHELOR'S DEGREE, """
pegr6cor,"""DID...COMPLETE 6 OR MORE GRADUATE OR"""
pems123,"""WAS ... MASTER'S DEGREE PROGRAM A"""
pxdipged,"""ALLOCATION FLAG"""
pxhgcomp,"""ALLOCATION FLAG"""
pxcyc,"""ALLOCATION FLAG"""
pxgrprof,"""ALLOCATION FLAG"""
pxgr6cor,"""ALLOCATION FLAG"""
pxms123,"""ALLOCATION FLAG"""
pwcmpwgt,"""COMPOSITED FINAL WEIGHT. USED TO CREAT"""
peio1icd,"""INDUSTRY CODE FOR PRIMARY JOB"""
peio1ocd,"""OCCUPATION CODE FOR PRIMARY JOB."""
peio2icd,"""INDUSTRY CODE FOR SECOND JOB."""
peio2ocd,"""OCCUPATION CODE FOR SECOND JOB."""
primind1,"""INTERMEDIATE INDUSTRY RECODE (JOB 1)"""
primind2,"""INTERMEDIATE INDUSTRY RECODE (JOB 2)"""
peafwhn1,"""WHEN DID YOU SERVE?"""
peafwhn2,"""WHEN DID YOU SERVE?"""
peafwhn3,"""WHEN DID YOU SERVE?"""
peafwhn4,"""WHEN DID YOU SERVE?"""
pxafever,"""ALLOCATION FLAG"""
pelndad,"""LINE NUMBER OF FATHER"""
pelnmom,"""LINE NUMBER OF MOTHER"""
pedadtyp,"""TYPE OF FATHER"""
pemomtyp,"""TYPE OF MOTHER"""
pecohab,"""LINE NUMBER OF COHABITING PARTNER"""
pxlndad,"""ALLOCATION FLAG"""
pxlnmom,"""ALLOCATION FLAG"""
pxdadtyp,"""ALLOCATION FLAG"""
pxmomtyp,"""ALLOCATION FLAG"""
pxcohab,"""ALLOCATION FLAG"""
pedisear,"""IS...DEAF OR DOES ...HAVE SERIOUS"""
pediseye,"""IS...BLIND OR DOES...HAVE SERIOUS"""
pedisrem,"""BECAUSE OF A PHYSICAL, MENTAL, OR"""
pedisphy,"""DOES...HAVE SERIOUS DIFFICULTY"""
pedisdrs,"""DOES...HAVE DIFFICULTY DRESSING OR"""
pedisout,"""BECAUSE OF A PHYSICAL, MENTAL, OR"""
prdisflg,"""DOES THIS PERSON HAVE ANY OF THESE"""
pxdisear,"""ALLOCATION FLAG"""
pxdiseye,"""ALLOCATION FLAG"""
pxdisrem,"""ALLOCATION FLAG"""
pxdisphy,"""ALLOCATION FLAG"""
pxdisdrs,"""ALLOCATION FLAG"""
pxdisout,"""ALLOCATION FLAG"""
hxfaminc,"""ALLOCATION FLAG"""
hes1a,"""These first questions are about all th"""
hes1b,"""Think about other places where people """
hes1c,"""LAST WEEK, did (you/anyone in your"""
hes1d,"""Did (you/anyone in your household) buy"""
hets2o,"""Out variable that represents the amoun"""
hets3o,"""Out variable for amount of money spent"""
hets4o,"""Out variable that represent amount spe"""
hets5o,"""Out variable for amount of money spent"""
hets6o,"""Out variable that represents the amoun"""
hets7o,"""Out variable that represents the amoun"""
hets8o,"""The total amount spent on food last we"""
hets8ou,"""Out variable that represents the USUAL"""
hes8b,"""In order to buy just enough food to me"""
hets8co,"""Out variable that represents how much """
hets8do,"""Out variable that represents how much """
hes9,"""People do different things when they a"""
hesp1,"""In the past 12 months, since December """
hesp21,"""In which months of 2011 were SNAP or f"""
hesp22,"""In which months of 2011 were SNAP or f"""
hesp23,"""In which months of 2011 were SNAP or f"""
hesp24,"""In which months of 2011 were SNAP or f"""
hesp25,"""In which months of 2011 were SNAP or f"""
hesp26,"""In which months of 2011 were SNAP or f"""
hesp27,"""In which months of 2011 were SNAP or f"""
hesp28,"""In which months of 2011 were SNAP or f"""
hesp29,"""In which months of 2011 were SNAP or f"""
hesp210,"""In which months of 2011 were SNAP or f"""
hesp211,"""In which months of 2011 were SNAP or f"""
hesp212,"""In which months of 2011 were SNAP or f"""
hetsp2d,"""On what date in November did (you/your"""
hetsp3o,"""Out variable that represents the dolla"""
hesp3otc,"""Topcode Flag for HETSP3O"""
hesp6,"""During the past 30 days, did any child"""
hesp7,"""During the past 30 days, did any child"""
hesp7a,"""During the past 30 days, did any child"""
hesp8,"""During the past 30 days, did any"""
hetsp9,"""How many (women/women or"""
hesp9tc,"""Topcode flag for HETSP9"""
hess1,"""Which of these statements best describ"""
hess2,"""Now I'm going to read you several stat"""
hessm2,"""Did this ever happen in the last 30 da"""
hess3,"""'The food that (I/we) bought just didn"""
hessm3,"""Did this ever happen in the last 30 da"""
hess4,"""'(I/we) couldn't afford to eat balance"""
hessm4,"""Did this ever happen in the last 30 da"""
hesh2,"""In the last 12 months did (you/you or """
heshf2,"""How often did this happen--almost ever"""
heshm2,"""Now think about the last 30 days. Duri"""
heshmf2,"""How many days did this happen in the"""
hesh3,"""In the last 12 months, did you ever ea"""
heshf3,"""How often did this happen -- almost ev"""
heshm3,"""Did this happen in the last 30 days?"""
heshmf3,"""In the last 30 days, how many days did"""
hesh4,"""In the last 12 months, were you ever h"""
heshf4,"""How often did this happen -- almost ev"""
heshm4,"""Did this happen in the last 30 days?"""
heshmf4,"""In the last 30 days, how many days wer"""
hesh5,"""In the last 12 months, did you lose we"""
heshm5,"""Did this happen in the last 30 days?"""
hessh1,"""In the last 12 months, did (you/you or"""
hesshf1,"""How often did this happen--almost ever"""
hesshm1,"""Now think about the last 30 days. Duri"""
hesshmf1,"""How many times did this happen in the """
hess5,"""'(I/We) relied on only a few kinds of """
hessm5,"""Did this ever happen in the last 30 da"""
hess6,"""'(I/We) couldn't feed (the child in (m"""
hessm6,"""Did this ever happen in the last 30 da"""
hesh1,"""'(The child in (my/our) household was/"""
heshm1,"""Did this ever happen in the last 30 da"""
hessh2,"""In the last 12 months, did you ever cu"""
hesshf2,"""How often did this happen -- almost ev"""
hesshm2,"""Did this happen in the last 30 days?"""
hesshmf2,"""In the last 30 days, how many days did"""
hessh3,"""In the last 12 months, (was the child/"""
hesshf3,"""How often did this happen -- almost ev"""
hesshm3,"""Did this happen in the last 30 days?"""
hesshmf3,"""In the last 30 days, how many days (wa"""
hessh4,"""In the last 12 months, did (the child/"""
hesshf4,"""How often did this happen--almost ever"""
hesshm4,"""Now think about the last 30 days. Did """
hesshmf4,"""How many days did this happen in the l"""
hessh5,"""In the last 12 months, did (the child/"""
hesshm5,"""Did this ever happen in the last 30 da"""
hesc1,"""During the past 30 days, did (you/anyo"""
hesc2,"""During the past 30 days, did (you/anyo"""
hesc3,"""In the last 12 months, did (you/you or"""
hescf3,"""How often did this happen -- almost ev"""
hescm3,"""Did this happen in the last 30 days?"""
hesc3a,"""Is there a church, food pantry or food"""
hesc4,"""In the last 12 months, did (you/you or"""
hescf4,"""How often did this happen -- almost ev"""
hescm4,"""Did this happen in the last 30 days?"""
hhsupwgt,"""Supplement weight for the household"""
pwsupwgt,"""Supplement person weight for each hous"""
hrsupint,"""Supplement interview status"""
hrpoor,"""Recode for HEFAMINC; lowest income in"""
hrfs12cx,"""Common Screen Indicator for 12-Month R"""
hrfs12m1,"""Summary Food Security Status, 12-Month"""
hrfs12md,"""Detailed Food Security Status, 12-Mont"""
hrfs12m3,"""Food Security Raw Score, 12-Month Reca"""
hrfs12m4,"""Food Security Rasch Scale Score,"""
hrfs12mc,"""Children's Food Security Status, 12-Mo"""
hrfs12m6,"""Children's Food Security Raw Score, 12"""
hrfs12m7,"""Children's Food Security Rasch Scale S"""
hrfs12m8,"""Adult Food Security Status, 12-Month"""
hrfs12m9,"""Adult Food Security Raw Score, 12-Mont"""
hrfs12me,"""Adult Food Security Rasch Scale Score,"""
hrfs30d1,"""Summary Food Security Status, 30-Day"""
hrfs30d2,"""Detailed Food Security Status, 30-Day """
hrfs30d3,"""Food Security Raw Score, 30-Day Recall"""
hrfs30d4,"""Food Security Rasch Scale Score,"""
hrfs30d5,"""Children's Food Security Status, 30-Da"""
hrfs30d6,"""Children's Food Security Raw Score, 30"""
hrfs30d7,"""Children's Food Security Rasch Scale S"""
hrfs30d8,"""Adult Food Security Status, 30-Day"""
hrfs30d9,"""Adult Food Security Raw Score, 30-Day"""
hrfs30de,"""Adult Food Security Rasch Scale Score,"""
