Variable,Description
HLT_DIAM,Had diabetes self management course
HLT_DIST,Lost all upper and lower natural teeth
HLT_DISD,Difficulty concentrate/remember/decide
HLT_DISW,Difficulty walking/stairs
HLT_DISB,Difficulty dressing/bathing
HLT_DISE,Difficulty doing errands
HLT_FOOD,Difficulty eating solid foods b/c teeth
HLT_DIFS,Difficulty stooping/crouching/kneeling
HLT_DIFL,Difficulty lifting/carrying 10 pounds
HLT_DIFR,Difficulty extending arms above shoulder
HLT_DIFW,Difficulty writing/handling object
HLT_DIFW,Difficulty walking 1/4 mile
HLT_D_VI,Hrs/wk spent doing vigorous activities
HLT_D_MO,Hrs/wk spent doing moderate activities
HLT_D_MU,Hrs/wk spent increasing muscle strength
HLT_FUNC,Functional limitations: IADLs and ADLs
HLT_D_LS,Number helpers for listed ADLs/IADLs
HLT_DTBL,Has trouble getting places
HLT_DRED,Reduced day-to-day travel
HLT_DASK,Ask others for rides
HLT_DGIV,Given up driving altogether
HLT_DLIM,Limited driving to daytime
HLT_DUSE,Use taxi or special transportation
HLT_ECHE,SP wear eyeglasses/contact lenses
HLT_ECTR,Description of SP's vision
HLT_EDOC,Has SP had eye exam in past year
HLT_EDOC,How Long since last eye exam
HLT_EDOC,Eye care professional last exam
HLT_EDOC,Eye Dr ever dilate eyes
HLT_CATA,Ever told had cataracts
HLT_GLCO,Ever told had glaucoma
HLT_RETI,Ever told had diabetic retinopathy
HLT_MACU,Ever told had macular degeneration
HLT_CATA,Ever had operation for cataracts
HLT_EYES,Ever had laser eye surgery
HLT_HCHE,SP use hearing aid
HLT_HCTR,Description of SP's hearing
HLT_HCKN,Difficult finding Mcare info bc hearing
HLT_HCCO,Difficult communicate w/ Dr bc hearing
PRV_BPTA,How long since BP taken
PRV_BCTA,How long since blood cholesterol taken
PRV_MAMM,Mammogram/breast X-ray (past year)
PRV_PAPS,Pap smear (past year)
PRV_DIGT,DRE prostate exam (past year)
PRV_BLOO,PSA prostate blood test (past year)
PRV_ONED,Got 1+ CV19 vaccine dose by Fall 2022
PRV_CVDO,Number CV19 vaccine doses by Fall 2022
PRV_FLUS,Flu shot for last winter
PRV_SHIN,Ever had shingles vaccine
PRV_PNEU,Pneumonia shot (ever)
PRV_DIAE,Ever had a blood test for diabetes
PRV_DIAR,Ever told at high risk for diabetes
PRV_COLH,Heard of colon cancer before today
PRV_COLH,Given home fecal blood test (FOBT)
PRV_COLO,Ever tested for colon cancer
PRV_COLH,Heard of home FOBT
PRV_COLC,Sent card in for most recent FOBT
PRV_COLF,Had FOBT in Drs office
PRV_COLR,How long since FOBT
PRV_EVER,Colonoscopy/sigmoidoscopy (ever)
PRV_HEAR,Heard of colonoscopy before today
PRV_COLD,Dr ever recommend colonoscopy
PRV_COLS,Know Medicare help pay screening test
PRV_OSTE,Ever talked to dr. about osteoporosis
PRV_OSTH,Told at high risk for osteoporosis
PRV_WELL,Annual wellness since last fall
PRV_BASK,Ever had oral cancer exam
RSK_EVRS,Ever smoke cigarette/cigar/tobacco
RSK_SMKN,Currently smoke cigarette/cigar/tobacco
RSK_SMKL,Has ever used smokeless tobacco
RSK_SMKL,Uses smokeless tobacco now
RSK_ECIG,Has ever used e-cigarette
RSK_ECIG,Uses e-cigarette now
RSK_ALCL,Has had at least 12 drinks in life
RSK_D_AL,Number of days/month drink alcohol
RSK_ALCD,Number of alcohol drinks/day (past yr)
RSK_FFDR,Number days/mo has 5/4+ drinks (past yr)
FAL_FALL,Fallen down (past year)
FAL_FALL,Number of times fallen (past year)
FAL_FALL,Fall required medical help
FAL_FALF,Fracture from fall
FAL_FALS,Sprain from fall
FAL_FALB,Bruise from fall
FAL_FALC,Cut from fall
FAL_FALC,Concuss/dislocate/other injury from fall
FAL_FALN,No injury from fall
FAL_FALL,Limit activities b/c fall
FAL_FALL,Time to get back to regular activities
FAL_FALL,Fear of falling scale
HOU_D_HH,Total Number of People in Household
HOU_D_HH,Num in HH Under 50 (May Include SP)
HOU_D_HH,Num in HH 50 and Over (May Include SP)
HOU_D_HH,Num <18 related to SP (May Include SP)
HOU_DWEL,Description of Home
HOU_HLEV,Levels in SP Housing
HOU_HELE,Elevator in SP Housing
HOU_HONE,One Level Living Space
HOU_HBTH,Bathroom on All Levels
HOU_HRAM,Ramps at Entrances
HOU_HBAT,Does SP Bathroom have Modifications
HOU_HRAI,Special Railing in Housing
HOU_HOUS,Is Housing in Special Comm Type in HA10
HOU_HPER,SP Housing Have Personal Care
HOU_MEAL,Do You Have Access to Prepared Meals
HOU_MAID,Do You Have Access to Cleaning Services
HOU_WASH,Do You Have Access to Laundry Services
HOU_HELP,Do You Have Access to Help w/Medications
HOU_TRAN,Do You Have Access to Transportation
HOU_RECP,Do You Have Access to Rec Services
HOU_SERV,Personal Srvcs Included in Housing Cost
HOU_STAY,Stay in Same Housing if Need More Care
HOU_CARE,Provide Care in Diff Part of Housing
HOU_REQA,Must be Certain Age for Housing
HOU_PERS,SP Have Own Bath Facilities
HOU_NBRR,How Many Rooms in Housing
HOU_PERK,SP Have Kitchen
MA_MADVD,Mcare Adv plan covers dental
MA_MADVE,Mcare Adv plan covers eye exams
MA_MADVN,Mcare Adv plan covers nursing home
MA_MADVP,Ever pay additional for Mcare Adv cvg
MA_RECMA,Recommend Mcare Adv to family/friends
MA_MADVY,Years enrolled in Medicare Advantage
PUFFWGT,PUF Fall Ever Enrolled Full Sample Wt
PUFF001,PUF Fall Ever Enrolled rep wt 1
PUFF002,PUF Fall Ever Enrolled rep wt 2
PUFF003,PUF Fall Ever Enrolled rep wt 3
PUFF004,PUF Fall Ever Enrolled rep wt 4
PUFF005,PUF Fall Ever Enrolled rep wt 5
PUFF006,PUF Fall Ever Enrolled rep wt 6
PUFF007,PUF Fall Ever Enrolled rep wt 7
PUFF008,PUF Fall Ever Enrolled rep wt 8
PUFF009,PUF Fall Ever Enrolled rep wt 9
PUFF010,PUF Fall Ever Enrolled rep wt 10
PUFF011,PUF Fall Ever Enrolled rep wt 11
PUFF012,PUF Fall Ever Enrolled rep wt 12
PUFF013,PUF Fall Ever Enrolled rep wt 13
PUFF014,PUF Fall Ever Enrolled rep wt 14
PUFF015,PUF Fall Ever Enrolled rep wt 15
PUFF016,PUF Fall Ever Enrolled rep wt 16
PUFF017,PUF Fall Ever Enrolled rep wt 17
PUFF018,PUF Fall Ever Enrolled rep wt 18
PUFF019,PUF Fall Ever Enrolled rep wt 19
PUFF020,PUF Fall Ever Enrolled rep wt 20
PUFF021,PUF Fall Ever Enrolled rep wt 21
PUFF022,PUF Fall Ever Enrolled rep wt 22
PUFF023,PUF Fall Ever Enrolled rep wt 23
PUFF024,PUF Fall Ever Enrolled rep wt 24
PUFF025,PUF Fall Ever Enrolled rep wt 25
PUFF026,PUF Fall Ever Enrolled rep wt 26
PUFF027,PUF Fall Ever Enrolled rep wt 27
PUFF028,PUF Fall Ever Enrolled rep wt 28
PUFF029,PUF Fall Ever Enrolled rep wt 29
PUFF030,PUF Fall Ever Enrolled rep wt 30
PUFF031,PUF Fall Ever Enrolled rep wt 31
PUFF032,PUF Fall Ever Enrolled rep wt 32
PUFF033,PUF Fall Ever Enrolled rep wt 33
PUFF034,PUF Fall Ever Enrolled rep wt 34
PUFF035,PUF Fall Ever Enrolled rep wt 35
PUFF036,PUF Fall Ever Enrolled rep wt 36
PUFF037,PUF Fall Ever Enrolled rep wt 37
PUFF038,PUF Fall Ever Enrolled rep wt 38
PUFF039,PUF Fall Ever Enrolled rep wt 39
PUFF040,PUF Fall Ever Enrolled rep wt 40
PUFF041,PUF Fall Ever Enrolled rep wt 41
PUFF042,PUF Fall Ever Enrolled rep wt 42
PUFF043,PUF Fall Ever Enrolled rep wt 43
PUFF044,PUF Fall Ever Enrolled rep wt 44
PUFF045,PUF Fall Ever Enrolled rep wt 45
PUFF046,PUF Fall Ever Enrolled rep wt 46
PUFF047,PUF Fall Ever Enrolled rep wt 47
PUFF048,PUF Fall Ever Enrolled rep wt 48
PUFF049,PUF Fall Ever Enrolled rep wt 49
PUFF050,PUF Fall Ever Enrolled rep wt 50
PUFF051,PUF Fall Ever Enrolled rep wt 51
PUFF052,PUF Fall Ever Enrolled rep wt 52
PUFF053,PUF Fall Ever Enrolled rep wt 53
PUFF054,PUF Fall Ever Enrolled rep wt 54
PUFF055,PUF Fall Ever Enrolled rep wt 55
PUFF056,PUF Fall Ever Enrolled rep wt 56
PUFF057,PUF Fall Ever Enrolled rep wt 57
PUFF058,PUF Fall Ever Enrolled rep wt 58
PUFF059,PUF Fall Ever Enrolled rep wt 59
PUFF060,PUF Fall Ever Enrolled rep wt 60
PUFF061,PUF Fall Ever Enrolled rep wt 61
PUFF062,PUF Fall Ever Enrolled rep wt 62
PUFF063,PUF Fall Ever Enrolled rep wt 63
PUFF064,PUF Fall Ever Enrolled rep wt 64
PUFF065,PUF Fall Ever Enrolled rep wt 65
PUFF066,PUF Fall Ever Enrolled rep wt 66
PUFF067,PUF Fall Ever Enrolled rep wt 67
PUFF068,PUF Fall Ever Enrolled rep wt 68
PUFF069,PUF Fall Ever Enrolled rep wt 69
PUFF070,PUF Fall Ever Enrolled rep wt 70
PUFF071,PUF Fall Ever Enrolled rep wt 71
PUFF072,PUF Fall Ever Enrolled rep wt 72
PUFF073,PUF Fall Ever Enrolled rep wt 73
PUFF074,PUF Fall Ever Enrolled rep wt 74
PUFF075,PUF Fall Ever Enrolled rep wt 75
PUFF076,PUF Fall Ever Enrolled rep wt 76
PUFF077,PUF Fall Ever Enrolled rep wt 77
PUFF078,PUF Fall Ever Enrolled rep wt 78
PUFF079,PUF Fall Ever Enrolled rep wt 79
PUFF080,PUF Fall Ever Enrolled rep wt 80
PUFF081,PUF Fall Ever Enrolled rep wt 81
PUFF082,PUF Fall Ever Enrolled rep wt 82
PUFF083,PUF Fall Ever Enrolled rep wt 83
PUFF084,PUF Fall Ever Enrolled rep wt 84
PUFF085,PUF Fall Ever Enrolled rep wt 85
PUFF086,PUF Fall Ever Enrolled rep wt 86
PUFF087,PUF Fall Ever Enrolled rep wt 87
PUFF088,PUF Fall Ever Enrolled rep wt 88
PUFF089,PUF Fall Ever Enrolled rep wt 89
PUFF090,PUF Fall Ever Enrolled rep wt 90
PUFF091,PUF Fall Ever Enrolled rep wt 91
PUFF092,PUF Fall Ever Enrolled rep wt 92
PUFF093,PUF Fall Ever Enrolled rep wt 93
PUFF094,PUF Fall Ever Enrolled rep wt 94
PUFF095,PUF Fall Ever Enrolled rep wt 95
PUFF096,PUF Fall Ever Enrolled rep wt 96
PUFF097,PUF Fall Ever Enrolled rep wt 97
PUFF098,PUF Fall Ever Enrolled rep wt 98
PUFF099,PUF Fall Ever Enrolled rep wt 99
PUFF100,PUF Fall Ever Enrolled rep wt 100
