Variable,Description
TRIFL_NO,Trifluoperazine not used at this facility for treatment of SMI (Q.A13a)
TRIFL_ORAL,Oral trifluoperazine used at this facility for treatment of SMI (Q.A13a)
TRIFL_INJ,Injectable trifluoperazine used at this facility for treatment of SMI (Q.A13a)
FSTGENOTH_NO,Other first-generation antipsychotics not used at this facility for treatment of SMI (Q.A13a)
FSTGENOTH_ORAL,Other oral first-generation antipsychotics used at this facility for treatment of SMI (Q.A13a)
FSTGENOTH_INJ,Other injectable first-generation antipsychotics used at this facility for treatment of SMI (Q.A13a)
FSTGENOTH_LAI,Other long-acting injectable first-generation antipsychotics used at this facility for treatment of SMI (Q.A13a)
FSTGENOTH_REC,Other rectal first-generation antipsychotics used at this facility for treatment of SMI (Q.A13a)
FSTGENOTH_TOP,Other topical first-generation antipsychotics used at this facility for treatment of SMI (Q.A13a)
ARIPI_NO,Aripiprazole not used at this facility for treatment of SMI (Q.A13a)
ARIPI_ORAL,Oral aripiprazole used at this facility for treatment of SMI (Q.A13a)
ARIPI_INJ,Injectable aripiprazole used at this facility for treatment of SMI (Q.A13a)
ARIPI_LAI,Long-acting injectable aripiprazole used at this facility for treatment of SMI (Q.A13a)
ASENA_NO,Asenapine not used at this facility for treatment of SMI (Q.A13a)
ASENA_ORAL,Oral asenapine used at this facility for treatment of SMI (Q.A13a)
ASENA_INJ,Injectable asenapine used at this facility for treatment of SMI (Q.A13a)
BREXP_NO,Brexpiprazole not used at this facility for treatment of SMI (Q.A13a)
BREXP_ORAL,Oral brexpiprazole used at this facility for treatment of SMI (Q.A13a)
CARIP_NO,Cariprazine not used at this facility for treatment of SMI (Q.A13a)
CARIP_ORAL,Oral cariprazine used at this facility for treatment of SMI (Q.A13a)
CLOZA_NO,Clozapine not used at this facility for treatment of SMI (Q.A13a)
CLOZA_ORAL,Oral clozapine used at this facility for treatment of SMI (Q.A13a)
ILOPE_NO,Iloperidone not used at this facility for treatment of SMI (Q.A13a)
ILOPE_ORAL,Oral iloperidone used at this facility for treatment of SMI (Q.A13a)
LURAS_NO,Lurasidone not used at this facility for treatment of SMI (Q.A13a)
LURAS_ORAL,Oral lurasidone used at this facility for treatment of SMI (Q.A13a)
OLANZ_NO,Olanzapine not used at this facility for treatment of SMI (Q.A13a)
OLANZ_ORAL,Oral olanzapine used at this facility for treatment of SMI (Q.A13a)
OLANZ_INJ,Injectable olanzapine used at this facility for treatment of SMI (Q.A13a)
OLANZ_LAI,Long-acting injectable olanzapine used at this facility for treatment of SMI (Q.A13a)
OLANZFLU_NO,Olanzapine/fluoxetine combination not used at this facility for treatment of SMI (Q.A13a)
OLANZFLU_ORAL,Oral olanzapine/fluoxetine combination used at this facility for treatment of SMI (Q.A13a)
PALIP_NO,Paliperidone not used at this facility for treatment of SMI (Q.A13a)
PALIP_ORAL,Oral paliperidone used at this facility for treatment of SMI (Q.A13a)
PALIP_INJ,Injectable paliperidone used at this facility for treatment of SMI (Q.A13a)
PALIP_LAI,Long-acting injectable paliperidone used at this facility for treatment of SMI (Q.A13a)
QUETI_NO,Quetiapine not used at this facility for treatment of SMI (Q.A13a)
QUETI_ORAL,Oral quetiapine used at this facility for treatment of SMI (Q.A13a)
RISPE_NO,Risperidone not used at this facility for treatment of SMI (Q.A13a)
RISPE_ORAL,Oral risperidone used at this facility for treatment of SMI (Q.A13a)
RISPE_INJ,Injectable risperidone used at this facility for treatment of SMI (Q.A13a)
RISPE_LAI,Long-acting injectable risperidone used at this facility for treatment of SMI (Q.A13a)
ZIPRA_NO,Ziprasidone not used at this facility for treatment of SMI (Q.A13a)
ZIPRA_ORAL,Oral ziprasidone used at this facility for treatment of SMI (Q.A13a)
ZIPRA_INJ,Injectable ziprasidone used at this facility for treatment of SMI (Q.A13a)
SECGEN1OTH_NO,Other second-generation antipsychotics (A) not used at this facility for treatment of SMI (Q.A13a)
SECGEN1OTH_ORAL,Other oral second-generation antipsychotics (A) used at this facility for treatment of SMI (Q.A13a)
SECGEN1OTH_INJ,Other injectable second-generation antipsychotics (A) used at this facility for treatment of SMI (Q.A13a)
SECGEN1OTH_LAI,Other long-acting injectable second-generation antipsychotics (A) used at this facility for treatment of SMI (Q.A13a)
SECGEN1OTH_REC,Other rectal second-generation antipsychotics (A) used at this facility for treatment of SMI (Q.A13a)
SECGEN1OTH_TOP,Other topical second-generation antipsychotics (A) used at this facility for treatment of SMI (Q.A13a)
SECGEN2OTH_NO,Other second-generation antipsychotics (B) not used at this facility for treatment of SMI (Q.A13a)
SECGEN2OTH_ORAL,Other oral second-generation antipsychotics (B) used at this facility for treatment of SMI (Q.A13a)
SECGEN2OTH_INJ,Other injectable second-generation antipsychotics (B) used at this facility for treatment of SMI (Q.A13a)
SECGEN2OTH_LAI,Other long-acting injectable second-generation antipsychotics (B) used at this facility for treatment of SMI (Q.A13a)
SECGEN2OTH_REC,Other rectal second-generation antipsychotics (B) used at this facility for treatment of SMI (Q.A13a)
SECGEN2OTH_TOP,Other topical second-generation antipsychotics (B) used at this facility for treatment of SMI (Q.A13a)
SECGEN3OTH_NO,Other second-generation antipsychotics (C) not used at this facility for treatment of SMI (Q.A13a)
SECGEN3OTH_ORAL,Other oral second-generation antipsychotics (C) used at this facility for treatment of SMI (Q.A13a)
SECGEN3OTH_INJ,Other injectable second-generation antipsychotics (C) used at this facility for treatment of SMI (Q.A13a)
SECGEN3OTH_LAI,Other long-acting injectable second-generation antipsychotics (C) used at this facility for treatment of SMI (Q.A13a)
SECGEN3OTH_REC,Other rectal second-generation antipsychotics (C) used at this facility for treatment of SMI (Q.A13a)
SECGEN3OTH_TOP,Other topical second-generation antipsychotics (C) used at this facility for treatment of SMI (Q.A13a)
ASSERTCOMM,Assertive community treatment (ACT) (Q.A12)
MHINTCASEMGMT,Intensive case management (ICM) (Q.A12)
MHCASEMGMT,Case management (CM) (Q.A12)
MHCOURTORDERED,Court-ordered outpatient treatment (Q.A12)
MHAOT,Facility provides assisted outpatient treatment (AOT) (Q.A14)
MHCHRONIC,Chronic disease/illness management (CDM) (Q.A12)
ILLNESSMGMT,Illness management and recovery (IMR) (Q.A12)
PRIMARYCARE,Integrated primary care services (Q.A12)
DIETEXERCOUNSEL,Diet and exercise counseling (Q.A12)
FAMPSYCHED,Family psychoeducation (Q.A12)
MHEDUCATION,Education services (Q.A12)
MHHOUSING,Housing services (Q.A12)
SUPPHOUSING,Supported housing (Q.A12
MHPSYCHREHAB,Psychosocial rehabilitation services (Q.A12)
MHVOCREHAB,Vocational rehabilitation services (Q.A12)
SUPPEMPLOY,Supported employment (Q.A12)
FOSTERCARE,Therapeutic foster care (Q.A12)
MHLEGAL,Legal advocacy (Q.A12)
MHEMGCY,Psychiatric emergency walk-in services (Q.A12)
MHSUICIDE,Suicide prevention services (Q.A12)
MHCONSUMER,Consumer-run (peer support) services (Q.A12)
MHHBV,Facility provides testing for Hepatitis B (HBV) (Q.A14)
MHHCV,Facility provides testing for Hepatitis C (HCV) (Q.A14)
MHHIV,Facility provides HIV testing (Q.A14)
MHSTD,Facility provides STD testing (Q.A14)
MHTB,Facility provides TB screening (Q.A14)
MHTOBACCOUSE,Screening for tobacco use (Q.A12)
MHTOBACCOCESS,Smoking/tobacco cessation counseling (Q.A12)
MHNICOTINEREP,Nicotine replacement therapy (Q.A12)
SMOKINGCESSATION,Non-nicotine smoking/tobacco cessation medications (by prescription) (Q.A12) prescription) (Q.A12)
MHOTH,Other (Q.A12)
MHNOSVCS,None of these services and practices are offered (Q.A12)
YNGCHLD,Accepts young children (aged 0-5 years old) for treatment (Q.A17)
CHILDREN,Accepts children (aged 6-12 years old) for treatment (Q.A17)
ADOLES,Adolescents (13-17) (Q.A13)
YOUNGADULTS,Young adults (18-25) (Q.A13)
ADULT,Adults (26-64) (Q.A13)
SENIORS,Seniors (65 or older) (Q.A13)
SED,Children/adolescents with serious emotional disturbance (SED) (Q.A14)
TAYOUNGADULTS,Transitional age young adults (Q.A14)
SPMI,Persons 18 and older with serious mental illness (Q.A14)
SRVC63,Seniors or older adults (Q.A14)
ALZHDEMENTIA,Persons with Alzheimer's or dementia (Q.A14)
SRVC31,Persons with co-occurring mental and substance use disorders (Q.A14)
SPECGRPEATING,Persons with eating disorders (Q.A14)
FIRSTEPPSYCH,Facility offers dedicated mental health treatment program for persons experiencing first-episode psychosis (Q.A18)
SRVC122,Facility offers dedicated mental health treatment program for persons who have experienced domestic violence (Q.A18)
POSTTRAUM,Persons with a diagnosis of post-traumatic stress disorder (PTSD) (Q.A14)
SRVC116,Persons who have experienced trauma (excluding persons with a PTSD diagnosis) (Q.A14)
TRAUMATICBRAIN,Persons with traumatic brain injury (TBI) (Q.A14)
SRVC113,Veterans (Q.A14)
SRVC114,Active duty military (Q.A14)
SRVC115,Members of military families (Q.A14)
SRVC62,"Lesbian,gay,bisexual or transgender clients (LGBT) (Q.A14)"
SRVC61,Forensic clients (referred from the court/judicial system) (Q.A14)
SRVC32,Persons with HIV or AIDS (Q.A14)
SRVC35,Other special program or group (Q.A14)
NOSPECGRP,No dedicated or exclusively designed programs or groups are offered (Q.A14)
CRISISTEAM2,Offers a crisis intervention team that handles acute mental health CRISISTEAM2: Offers a crisis intervention team that handles acute mental health issues at this facility and/or off-site (Q.A15)
PSYCHON,Services for psychiatric emergencies onsite (Q.A20)
PSYCHOFF,Mobile/off-site psychiatric crisis services (Q.A21)
SIGNLANG,Treatment in sign language (Q.A16)
LANG,Treatment in language other than English (Q.A17)
LANGPROV,Who provides treatment services in a language other than English (Q.A17a)
LANG16,Staff provides treatment in Spanish (Q.A17a1)
LANG_B,Staff provides treatment in any other languages (Q.A17a2)
LANG1,Treatment in Hopi (Q.A17b)
LANG2,Treatment in Lakota (Q.A17b)
LANG3,Treatment in Navajo (Q.A17b)
LANG21,Treatment in Ojibwa (Q.A17b)
LANG4,Treatment in Yupik (Q.A17b)
LANG5,Treatment in other American Indian/Alaska Native language (Q.A17b)
LANG6,Treatment in Arabic (Q.A17b)
LANG7,Treatment in any Chinese language (Q.A17b)
LANG8,Treatment in Creole (Q.A17b)
LANG24,Treatment in Farsi (Q.A17b)
LANG9,Treatment in French (Q.A17b)
LANG10,Treatment in German (Q.A17b)
LANG22,Treatment in Greek (Q.A17b)
LANG25,Treatment in Hebrew (Q.A17b)
LANG26,Treatment in Hindi (Q.A17b)
LANG11,Treatment in Hmong (Q.A17b)
LANG19,Treatment in Italian (Q.A17b)
LANG23,Treatment in Japanese (Q.A17b)
LANG12,Treatment in Korean (Q.A17b)
LANG13,Treatment in Polish (Q.A17b)
LANG14,Treatment in Portuguese (Q.A17b)
LANG15,Treatment in Russian (Q.A17b)
LANG20,Treatment in Tagalog (Q.A17b)
LANG17,Treatment in Vietnamese (Q.A17b)
LANG18,Treatment in other language (Q.A17b)
CONTED,Continuing education requirements for professional staff (Q.A18)
CASEREV,Regularly scheduled case review with a supervisor (Q.A18)
QUALREV,Regularly scheduled case review by an appointed quality review committee (Q.A18) committee (Q.A18)
OUTFUP,Client outcome follow-up after discharge (Q.A18)
CQIP,Continuous quality improvement processes is part of facility’s standard operating procedures (Q.A24)
SATSUR,Periodic utilization review (Q.A18)
CPPR,Clinical provider peer review (CPPR) is part of facility’s standard operating procedures (Q.A24)
RCA,Root cause analysis (RCA) is part of facility’s standard operating procedures (Q.A24)
SMOKINGPOLICY,Smoking policy (Q.A19)
USEDSECLUSION,Staff have used seclusion or restraint practices (Q.A20)
ADOPTSECLUSION,Facility has policies to minimize seclusion or restraint (Q.A20a)(Q.A20a)
FEESCALE,Sliding fee scale (Q.A22)
PAYASST,Offer treatment at no charge (Q.A23)
REVCHK1,Accepts cash or self-payment (Q.A24)
REVCHK2,Private health insurance (Q.A24)
REVCHK8,Medicare (Q.A24)
REVCHK5,Medicaid (Q.A24)
REVCHK10,Accepts state-financed health insurance plan other than Medicaid (Q.A24)
FUNDSMHA,State mental health agency (or equivalent) funds (Q.A24)
FUNDSTATEWELFARE,State welfare or child and family services agency funds (Q.A24)
FUNDSTATEJUV,State corrections or juvenile agency funds (Q.A24)
FUNDSTATEEDUC,State education agency funds (Q.A24)
FUNDOTHSTATE,Other state government funds (Q.A24)
FUNDLOCALGOV,County or local governemnt funds (Q.A24)
FUNDCSBG,Community Service Block Grants (Q.A24)
FUNDCMHG,Community Mental Health Block Grants (Q.A24)
FUNDFEDGRANT,Accepts Federal grants as source of payment for mental health treatment services (Q.A30)
REVCHK15,Federal military insurance (such as TRICARE) (Q.A24)
FUNDVA,United States Department of Veterans Affairs funds (Q.A24)
REVCHK17,IHS/Tribal/Urban (ITU) funds (Q.A24)
FUNDPRIVCOMM,Accepts Private or Community foundation funds as source of payment for mental health treatment services (Q.A30)
REVCHK2A,Other (Q.A24)
LICENMH,State mental health authority (Q.A25)
LICENSED,State substance abuse agency (Q.A25)
LICENPH,State department of health (Q.A25)
LICENSEDFCS,State or local Department of Family and Children's Services (Q.A25)
LICENHOS,Hospital licensing authority (Q.A25)
JCAHO,The Joint Commission (JC) (Q.A25)
CARF,Commission on Accreditation of Rehabilitation Facilities (CARF) (Q.A25)
COA,Council on Accreditation (COA) (Q.A25)
CMS,Centers for Medicare and Medicaid Services (CMS) (Q.A25)
OTHSTATE,"Other national organization, or federal, state, or local agency (Q.A25)"
OTHFAC,"Client counts for only this facility, this plus others, none (Q.B1)"
FACNUM,Number of facilities in client count data (Q.B2)
IPSERV,24-hour hospital inpatient care offered (Q.B3)
IPTOTAL,Total number of 24-hour hospital inpatient clients (Q.B3a)
IPSEXTOTM,Total male clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPSEXPERM,Percent of male clients/patients at this 24-hour hospital inpatient facility (Q.B3b) facility (Q.B3b)
IPSEXTOTF,Total female clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPSEXPERF,Percent of female clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPAGETOT017,Total clients/patients 0-17 years old at this 24-hour hospital inpatient facility (Q.B3b)
IPAGEPER017,Percent of clients/patients 0-17 years old at this 24-hour hospital inpatient facility (Q.B3b)
IPAGETOT1864,Total clients/patients 18-64 years old at this 24-hour hospital inpatient facility (Q.B3b)
IPAGEPER1864,Percent of clients/patients 18-64 years old at this 24-hour hospital inpatient facility (Q.B3b)
IPAGETOT65,Total clients/patients 65 years and older at this 24-hour hospital inpatient facility (Q.B3b) inpatient facility (Q.B3b)
IPAGEPER65,Percent of clients/patients 65 years and older at this 24-hour hospital inpatient facility (Q.B3b)
IPETHTOTHISP,Total Hispanic clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPETHPERHISP,Percent of Hispanic clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPETHTOTNONHISP,Total non-Hispanic clients/patients at this 24-hour hospital inpatient facility (Q.B3b) inpatient facility (Q.B3b)
IPETHPERNONHISP,Percent of non-Hispanic clients/patients at this 24-hour hospital inpatient facility (Q.B3b) hospital inpatient facility (Q.B3b)
IPETHTOTUNK,Total unknown ethnicity clients/patients at this 24-hour hospital inpatient facility (Q.B3b) inpatient facility (Q.B3b)
IPETHPERUNK,Percent of unknown ethnicity clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPRACETOTINDIAN,Total American Indian/Alaska Native clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPRACEPERINDIAN,Percent of American Indian/Alaska Native clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPRACETOTASIAN,Total Asian clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPRACEPERASIAN,Percent of Asian clients/patients at this 24-hour hospital inpatient facility (Q.B3b) inpatient facility (Q.B3b)
IPRACETOTBLK,Total Black or African American clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPRACEPERBLK,Percent of Black or African American clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPRACETOTHAWPAC,Total Native Hawaiian or Other Pacific Islander clients/patients at this 24-hour hospital inpatient facility (Q.B3b) clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPRACEPERHAWPAC,Percent of Native Hawaiian or Other Pacific Islander clients/patients at this 24-hour hospital inpatient facility (Q.B3b) clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPRACETOTWHIT,Total White clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPRACEPERWHIT,Percent of White clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPRACETOTMR,Total mixed race clients/patients at this 24-hour hospital inpatient facility (Q.B3b) facility (Q.B3b)
IPRACEPERMR,Percent of mixed race clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPRACETOTUNK,Total unknown race clients/patients at this 24-hour hospital inpatient facility (Q.B3b) inpatient facility (Q.B3b)
IPRACEPERUNK,Percent of unknown race clients/patients at this 24-hour hospital inpatient facility (Q.B3b)
IPLEGALTOTVOL,Total clients/patients with voluntary legal status at this 24-hour hospital inpatient facility (Q.B3b)
IPLEGALPERVOL,Percent of clients/patients with voluntary legal status at this 24-hour hospital inpatient facility (Q.B3b)
IPLEGALTOTNONFOREN,Total clients/patients with involuntary (non-forensic) legal status at this 24-hour hospital inpatient facility (Q.B3b)
IPLEGALPERNONFOREN,Percent of clients/patients with involuntary (non-forensic) legal status at this 24-hour hospital inpatient facility (Q.B3b) (non-forensic) legal status at this 24-hour hospital inpatient facility (Q.B3b)
IPLEGALTOTFOREN,Total clients/patients with involuntary (forensic) legal status at this 24-hour hospital inpatient facility (Q.B3b)
IPLEGALPERFOREN,Percent of clients/patients with involuntary (forensic) legal status at this 24-hour hospital inpatient facility (Q.B3b)
IPBEDS,Number of hospital inpatient beds set up/staffed at facility (Q.B3c)
RCSERV,24-hour residential care offered (Q.B4)
RCTOTAL,Total number of 24-hour residential clients (Q.B4a)
RCSEXTOTM,Total male clients/patients at this 24-hour residential facility (Q.B4b)
RCSEXPERM,Percent of male clients/patients at this 24-hour residential facility (Q.B4b)
RCSEXTOTF,Total female clients/patients at this 24-hour residential facility (Q.B4b)
RCSEXPERF,Percent of female clients/patients at this 24-hour residential facility (Q.B4b)
RCAGETOT017,Total clients/patients 0-17 years old at this 24-hour residential facility (Q.B4b)
RCAGEPER017,Percent of clients/patients 0-17 years old at this 24-hour residential facility (Q.B4b)
RCAGETOT1864,Total clients/patients 18-64 years old at this 24-hour residential facility (Q.B4b)
RCAGEPER1864,Percent of clients/patients 18-64 years old at this 24-hour residential facility (Q.B4b)
RCAGETOT65,Total clients/patients 65 years and older at this 24-hour residential facility (Q.B4b)
RCAGEPER65,Percent of clients/patients 65 years and older at this 24-hour residential facility (Q.B4b)
RCETHTOTHISP,Total Hispanic clients/patients at this 24-hour residential facility (Q.B4b)
RCETHPERHISP,Percent of Hispanic clients/patients at this 24-hour residential facility (Q.B4b)
RCETHTOTNONHISP,Total non-Hispanic clients/patients at this 24-hour residential facility (Q.B4b)
RCETHPERNONHISP,Percent of non-Hispanic clients/patients at this 24-hour residential facility (Q.B4b)
RCETHTOTUNK,Total unknown ethnicity clients/patients at this 24-hour residential facility (Q.B4b)
RCETHPERUNK,Percent of unknown ethnicity clients/patients at this 24-hour residential facility (Q.B4b)
RCRACETOTINDIAN,Total American Indian/Alaska Native clients/patients at this 24-hour residential facility (Q.B4b)
RCRACEPERINDIAN,Percent of American Indian/Alaska Native clients/patients at this 24-hour residential facility (Q.B4b)
RCRACETOTASIAN,Total Asian clients/patients at this 24-hour residential facility (Q.B4b)
RCRACEPERASIAN,Percent of Asian clients/patients at this 24-hour residential facility (Q.B4b)
RCRACETOTBLK,Total Black clients/patients at this 24-hour residential facility (Q.B4b)
RCRACEPERBLK,Percent of Black clients/patients at this 24-hour residential facility (Q.B4b)
RCRACETOTHAWPAC,Total Native Hawaiian or Other Pacific Islander clients/patients at this 24-hour residential facility (Q.B4b)
RCRACEPERHAWPAC,Percent of Native Hawaiian or Other Pacific Islander clients/patients at this 24-hour residential facility (Q.B4b)
RCRACETOTWHIT,Total White clients/patients at this 24-hour residential facility (Q.B4b)
RCRACEPERWHIT,Percent of White clients/patients at this 24-hour residential facility (Q.B4b)
RCRACETOTMR,Total mixed race clients/patients at this 24-hour residential facility (Q.B4b)
RCRACEPERMR,Percent of mixed race clients/patients at this 24-hour residential facility (Q.B4b)
RCRACETOTUNK,Total unknown race clients/patients at this 24-hour residential facility (Q.B4b)
RCRACEPERUNK,Percent of unknown race clients/patients at this 24-hour residential facility (Q.B4b)
RCLEGALTOTVOL,Total clients/patients with voluntary legal status at this 24-hour residential facility (Q.B4b)
RCLEGALPERVOL,Percent of clients/patients with voluntary legal status at this 24-hour residential facility (Q.B4b)
RCLEGALTOTNONFOREN,Total clients/patients with involuntary (non-forensic) legal status at this 24-hour residential facility (Q.B4b)
RCLEGALPERNONFOREN,Percent of clients/patients with involuntary (non-forensic) legal status at this 24-hour residential facility (Q.B4b)
RCLEGALTOTFOREN,Total clients/patients with involuntary (forensic) legal status at this 24-hour residential facility (Q.B4b)
RCLEGALPERFOREN,Percent of clients/patients with involuntary (forensic) legal status at this 24-hour residential facility (Q.B4b)
RCBEDS,Number of residential beds set up/staffed at facility (Q.B4c)
OPSERV,Any clients received less than 24-hour mental health services (Q.B5)
OPTOTAL,Total number of less than 24-hour clients (Q.B5a)
OPSEXTOTM,Total male clients/patients at this less than 24-hour facility (Q.B5b)
OPSEXPERM,Percent of male clients/patients at this less than 24-hour facility (Q.B5b)
OPSEXTOTF,Total female clients/patients at this less than 24-hour facility (Q.B5b)
OPSEXPERF,Percent of female clients/patients at this less than 24-hour facility (Q.B5b)
OPAGETOT017,Total clients/patients 0-17 years old at this less than 24-hour facility (Q.B5b)
OPAGEPER017,Percent of clients/patients 0-17 years old at this less than 24-hour facility (Q.B5b)
OPAGETOT1864,Total clients/patients 18-64 years old at this less than 24-hour facility (Q.B5b)
OPAGEPER1864,Percent of clients/patients 18-64 years old at this less than 24-hour facility (Q.B5b)
OPAGETOT65,Total clients/patients 65 years and older at this less than 24-hour facility (Q.B5b)
OPAGEPER65,Percent of clients/patients 65 years and older at this less than 24-hour facility (Q.B5b)
OPETHTOTHISP,Total Hispanic clients/patients at this less than 24-hour facility (Q.B5b)
OPETHPERHISP,Percent of Hispanic clients/patients at this less than 24-hour facility (Q.B5b)
OPETHTOTNONHISP,Total non-Hispanic clients/patients at this less than 24-hour facility (Q.B5b)
OPETHPERNONHISP,Percent of non-Hispanic clients/patients at this less than 24-hour facility (Q.B5b)
OPETHTOTUNK,Total unknown ethnicity clients/patients at this less than 24-hour facility (Q.B5b)
OPETHPERUNK,Percent of unknown ethnicity clients/patients at this less than 24-hour facility (Q.B5b)
OPRACETOTINDIAN,Total American Indian/Alaska Native clients/patients at this less than 24-hour facility (Q.B5b)
OPRACEPERINDIAN,Percent of American Indian/Alaska Native clients/patients at this less than 24-hour facility (Q.B5b)
OPRACETOTASIAN,Total Asian clients/patients at this less than 24-hour facility (Q.B5b)
OPRACEPERASIAN,Percent of Asian clients/patients at this less than 24-hour facility (Q.B5b)
OPRACETOTBLK,Total Black or African American clients/patients at this less than 24-hour facility (Q.B5b)
OPRACEPERBLK,Percent of Black or African American clients/patients at this less than 24-hour facility (Q.B5b)
OPRACETOTHAWPAC,Total Native Hawaiian or Other Pacific Islander clients/patients at this less than 24-hour facility (Q.B5b)
