Variable,Description
ASBIRDUC , 'WERE YOU ADVISED TO REDUCE OR QUIT YOUR DRINKING?'
ASPIRIN , 'HOW OFTEN DO YOU TAKE AN ASPIRIN'
ASTHMA3 , 'EVER TOLD HAD ASTHMA'
ASTHNOW , 'STILL HAVE ASTHMA'
AVEDRNK3 , 'AVG ALCOHOLIC DRINKS PER DAY IN PAST 30'
BIRTHSEX , 'ARE YOU MALE OR FEMALE?'
BLDSTOOL , 'EVER HAD BLOOD STOOL TEST USING HOME KIT'
BLDSUGAR , 'HOW OFTEN CHECK BLOOD FOR GLUCOSE'
BLIND , 'BLIND OR DIFFICULTY SEEING'
BPHIGH4 , 'EVER TOLD BLOOD PRESSURE HIGH'
BPMEDS , 'CURRENTLY TAKING BLOOD PRESSURE MEDICATION'
CADULT1 , 'ARE YOU 18 YEARS OF AGE OR OLDER?'
CAREGIV1 , 'PROVIDED REGULAR CARE FOR FAMILY OR FRIEND'
CASTHDX2 , 'HLTH PRO EVER SAID CHILD HAS ASTHMA'
CASTHNO2 , 'CHILD STILL HAVE ASTHMA?'
CCLGHOUS , 'DO YOU LIVE IN COLLEGE HOUSING?'
CDASSIST , 'NEED ASSISTANCE WITH DAY-TO_DAY ACTIVITIES DUE TO CONFUSION OR MEMORY LOSS'
CDDISCUS , 'HAVE YOU DISCUSSED YOUR CONFUSION OR MEMORY LOSS WITH A HEALTH CARE PROFESSIONAL?'
CDHELP , 'WHEN YOU NEED HELP WITH DAY-TO-DAY ACTIVITIES ARE YOU ABLE TO GET IT'
CDHOUSE , 'GIVEN UP DAY-TO-DAY CHORES DUE TO CONFUSION OR MEMORY LOSS'
CDSOCIAL , 'DOES CONFUSION OR MEMORY LOSS INTERFERE WITH WORK OR SOCIAL ACTIVITIES'
CELLFON5 , 'IS THIS A CELL PHONE?'
CELLSEX , 'ARE YOU MALE OR FEMALE?'
CELPHONE , 'CELLULAR TELEPHONE'
CHCCOPD2 ," '(EVER TOLD) YOU HAD (COPD) CHRONIC OBSTRUCTIVE PULMONARY DISEASE, EMPHYSEMA OR CHRONIC BRONCHITIS?'"
CHCKDNY2 , 'EVER TOLD YOU HAVE KIDNEY DISEASE?'
CHCOCNCR , '(EVER TOLD) YOU HAD ANY OTHER TYPES OF CANCER?'
CHCSCNCR , '(EVER TOLD) YOU HAD SKIN CANCER?'
CHECKUP1 , 'LENGTH OF TIME SINCE LAST ROUTINE CHECKUP'
CHILDREN , 'NUMBER OF CHILDREN IN HOUSEHOLD'
CHKHEMO3 , 'TIMES CHECKED FOR GLYCOSYLATED HEMOGLOBIN'
CHOLCHK2 , 'HOW LONG SINCE CHOLESTEROL CHECKED'
CHOLMED2 , 'CURRENTLY TAKING MEDICINE FOR HIGH CHOLESTEROL'
CIMEMLOS , 'HAVE YOU EXPERIENCED CONFUSION OR MEMORY LOSS THAT IS HAPPENING MORE OFTEN OR IS GETTING WORSE?'
CNCRAGE , 'AGE TOLD HAD CANCER'
CNCRDIFF , 'HOW MANY TYPES OF CANCER?'
CNCRTYP1 , 'TYPE OF CANCER'
COLGHOUS , 'DO YOU LIVE IN COLLEGE HOUSING?'
COLGSEX , 'ARE YOU MALE OR FEMALE?'
CPDEMO1B , 'DO YOU HAVE A CELL PHONE FOR PERSONAL USE?'
CRGVALZD , 'DOES PERSON BEING CARED FOR HAVE ALZHEIMER´S DISEASE?'
CRGVEXPT , 'DO YOU EXPECT TO HAVE A RELATIVE YOU WILL NEED TO PROVIDE CARE FOR?'
CRGVHOU1 , 'MANAGED HOUSEHOLD TASKS'
CRGVHRS1 , 'HOW MANY HOURS DO YOU PROVIDE CARE FOR PERSON?'
CRGVLNG1 , 'HOW LONG PROVIDED CARE FOR PERSON.'
CRGVPER1 , 'MANAGED PERSONAL CARE'
CRGVPRB3 ," 'WHAT IS THE MAJOR HEALTH PROBLEM, ILLNESS, DISABILITY FOR CARE FOR PERSON?'"
CRGVREL3 , 'RELATIONSHIP OF PERSON TO WHOM YOU ARE GIVING CARE?'
CSRVCLIN , 'PARTICIPATE IN CLINICAL TRIAL AS PART OF CANCER TREATMENT?'
CSRVCTL2 , 'IS PAIN UNDER CONTROL?'
CSRVDEIN , 'EVER DENIED INSURANCE COVERAGE BECAUSE OF YOUR CANCER?'
CSRVDOC1 , 'WHAT TYPE OF DOCTOR PROVIDES MAJORITY OF YOUR CARE'
CSRVINSR , 'DID HEALTH INSURANCE PAY FOR ALL OF YOUR CANCER TREATMENT'
CSRVINST , 'INSTRUCTIONS WRITTEN OR PRINTED'
CSRVPAIN , 'CURRENTLY HAVE PHYSICAL PAIN FROM CANCER OR TREATMENT?'
CSRVRTRN , 'EVER RECEIVE INSTRUCTIONS FROM A DOCTOR FOR FOLLOW-UP CHECK-UPS'
CSRVSUM , 'DID YOU RECEIVE A SUMMARY OF CANCER TREATMENTS RECEIVED'
CSRVTRT3 , 'CURRENTLY RECEIVING TREATMENT FOR CANCER'
CSTATE1 , 'DO YOU CURRENTLY LIVE IN  ____(STATE)____?'
CTELENM1 , 'CORRECT TELEPHONE NUMBER?'
CTELNUM1 , 'CORRECT PHONE NUMBER?'
CVDCRHD4 , 'EVER DIAGNOSED WITH ANGINA OR CORONARY HEART DISEASE'
CVDINFR4 , 'EVER DIAGNOSED WITH HEART ATTACK'
CVDSTRK3 , 'EVER DIAGNOSED WITH A STROKE'
DEAF , 'ARE YOU DEAF OR DO YOU HAVE SERIOUS DIFFICULTY HEARING?'
DECIDE , 'DIFFICULTY CONCENTRATING OR REMEMBERING'
DIABAGE3 , 'AGE WHEN TOLD DIABETES'
DIABEDU , 'EVER TAKEN CLASS IN MANAGING DIABETES'
DIABETE4 , '(EVER TOLD) YOU HAD DIABETES'
DIABEYE , 'EVER TOLD DIABETES HAS AFFECTED EYES'
DIFFALON , 'DIFFICULTY DOING ERRANDS ALONE'
DIFFDRES , 'DIFFICULTY DRESSING OR BATHING'
DIFFWALK , 'DIFFICULTY WALKING OR CLIMBING STAIRS'
DISPCODE , 'FINAL DISPOSITION'
DOCTDIAB , 'TIMES SEEN HEALTH PROFESSIONAL FOR DIABETES'
DRADVISE , 'DOCTOR ADVISED REDUCED SODIUM/SALT INTAKE'
DRNK3GE5 , 'BINGE DRINKING'
DRNKANY5 , 'DRINK ANY ALCOHOLIC BEVERAGES IN PAST 30 DAYS'
DROCDY3_ , 'COMPUTED DRINK-OCCASIONS-PER-DAY'
EDUCA , 'EDUCATION LEVEL'
EMPLOY1 , 'EMPLOYMENT STATUS'
EXERANY2 , 'EXERCISE IN PAST 30 DAYS'
EXERHMM1 ," 'MINUTES OR HOURS WALKING, RUNNING, JOGGING, OR SWIMMING'"
EXERHMM2 ," 'MINUTES OR HOURS WALKING, RUNNING, JOGGING, OR SWIMMING'"
EXEROFT1 ," 'HOW MANY TIMES WALKING, RUNNING, JOGGING, OR SWIMMING'"
EXEROFT2 ," 'HOW MANY TIMES WALKING, RUNNING, JOGGING, OR SWIMMING'"
EXRACT11 , 'TYPE OF PHYSICAL ACTIVITY'
EXRACT21 , 'OTHER TYPE OF PHYSICAL ACTIVITY GIVING MOST EXERCISE DURING PAST MONTH'
EYEEXAM1 , 'LAST EYE EXAM WHERE PUPILS WERE DILATED'
FC601_ , 'ESTIMATED FUNCTIONAL CAPACITY'
FEETCHK , 'TIMES FEET CHECK FOR SORES/IRRITATIONS'
FEETCHK3 , 'HOW OFTEN CHECK FEET FOR SORES OR IRRITATIONS'
FLSHTMY3 , 'WHEN RECEIVED MOST RECENT SEASONAL FLU SHOT/SPRAY'
FLUSHOT7 , 'ADULT FLU SHOT/SPRAY PAST 12 MOS'
FMONTH , 'FILE MONTH'
FOODSTMP , 'IN THE PAST 12 MONTHS HAVE YOU RECEIVED FOOD STAMPS'
FRENCHF1 , 'HOW OFTEN DO YOU EAT FRENCH FRIES OR FRIED POTATOES?'
FRNCHDA_ , 'FRENCH FRY INTAKE IN TIMES PER DAY'
FRUIT2 , 'HOW MANY TIMES DID YOU EAT FRUIT?'
FRUITJU2 , 'HOW MANY TIMES DID YOU DRINK 100 PERCENT PURE FRUIT JUICES?'
FRUTDA2_ , 'COMPUTED FRUIT INTAKE IN TIMES PER DAY'
FTJUDA2_ , 'COMPUTED FRUIT JUICE INTAKE IN TIMES PER DAY'
FVGREEN1 , 'HOW MANY TIMES DID YOU EAT DARK GREEN VEGETABLES?'
GENHLTH , 'GENERAL HEALTH'
GRENDA1_ , 'COMPUTED DARK GREEN VEGETABLE INTAKE IN TIMES PER DAY'
HADHYST2 , 'HAD HYSTERECTOMY'
HADMAM , 'HAVE YOU EVER HAD A MAMMOGRAM'
HADPAP2 , 'EVER HAD A PAP TEST'
HADSGCO1 , 'WAS LAST TEST A SIGMOIDOSCOPY OR COLONOSCOPY'
HADSIGM3 , 'EVER HAD SIGMOIDOSCOPY/COLONOSCOPY'
HAVARTH4 , 'TOLD HAVE ARTHRITIS'
HAVECFS , 'STILL HAVE CHRONIC FATIGUE SYNDROME OR MYALGIC ENCEPHALOMYELITIS'
HAVEHEPB , 'TOLD  HAD HEPATITIS B'
HAVEHEPC , 'STILL HAVE HEPATITIS C'
HEIGHT3 , 'REPORTED HEIGHT IN FEET AND INCHES'
HHADULT , 'NUMBER OF ADULTS IN HOUSEHOLD'
HIVRISK5 , 'DO ANY HIGH RISK SITUATIONS APPLY'
HIVTST7 , 'EVER TESTED H.I.V.'
HIVTSTD3 , 'MONTH AND YEAR OF LAST HIV TEST'
HLTHCVR1 , 'PRIMARY HEALTH INSURANCE COVERAGE'
HLTHPLN1 , 'HAVE ANY HEALTH CARE COVERAGE'
HOMBPCHK , 'TOLD CHECK BLOOD PRESSURE AT HOME'
HOMRGCHK , 'REGULARLY CHECK BLOOD PRESSURE AT HOME'
HOWLONG , 'HOW LONG SINCE LAST MAMMOGRAM'
HPLSTTST , 'HOW LONG SINCE YOUR LAST HPV TEST?'
HPVADSHT , 'NUMBER OF HPV SHOTS RECEIVED'
HPVADVC3 , 'EVER HAD THE HPV VACCINATION?'
HPVTEST , 'HAVE YOU EVER HAD AN HPV TEST?'
HTIN4 , 'COMPUTED HEIGHT IN INCHES'
HTM4 , 'COMPUTED HEIGHT IN METERS'
IDATE , 'INTERVIEW DATE'
IDAY , 'INTERVIEW DAY'
IMFVPLA1 , 'WHERE DID YOU GET YOUR LAST FLU SHOT/VACCINE?'
IMONTH , 'INTERVIEW MONTH'
INCOME2 , 'INCOME LEVEL'
INDORTAN , 'TIMES USED AN INDOOR TANNING DEVICE'
INSULIN1 , 'NOW TAKING INSULIN'
IYEAR , 'INTERVIEW YEAR'
JOINPAI2 , 'HOW BAD WAS JOINT PAIN'
LADULT1 , 'ARE YOU 18 YEARS OF AGE OR OLDER?'
LANDLINE , 'DO YOU ALSO HAVE A LANDLINE TELEPHONE?'
LANDSEX , 'ARE YOU MALE OR FEMALE?'
LASTPAP2 , 'HOW LONG SINCE LAST PAP TEST'
LASTSIG3 , 'TIME SINCE LAST SIGMOIDOSCOPY/COLONOSCOPY'
LASTSMK2 , 'INTERVAL SINCE LAST SMOKED'
LCSCTSCN , 'DID YOU HAVE A CT OR CAT SCAN?'
LCSFIRST , 'HOW OLD WHEN YOU FIRST STARTED SMOKING?'
LCSLAST , 'HOW OLD WHEN YOU LAST SMOKED?'
LCSNUMCG ," 'ON AVERAGE, HOW MANY CIGARETTES DO YOU SMOKE EACH DAY?'"
LMTJOIN3 , 'LIMITED BECAUSE OF JOINT SYMPTOMS'
LSTBLDS3 , 'TIME SINCE LAST BLOOD STOOL TEST'
MARIJAN1 ," 'DURING THE PAST 30 DAYS, ON HOW MANY DAYS DID YOU USE MARIJUANA OR HASHISH?'"
MARITAL , 'MARITAL STATUS'
MAXDRNKS , 'MOST DRINKS ON SINGLE OCCASION PAST 30 DAYS'
MAXVO21_ , 'ESTIMATED AGE-GENDER SPECIFIC MAXIMUM OXYGEN CONSUMPTION'
MEDCOST , 'COULD NOT SEE DR. BECAUSE OF COST'
MEDSHEPB , 'CURRENTLY TAKING MEDICINE FOR HEPATITIS B'
MENTHLTH , 'NUMBER OF DAYS MENTAL HEALTH NOT GOOD'
METVL11_ , 'ACTIVITY MET VALUE FOR FIRST ACTIVITY'
METVL21_ , 'ACTIVITY MET VALUE FOR SECOND ACTIVITY'
MSCODE , 'METROPOLITAN STATUS CODE'
NOBCUSE7 , 'WHAT WAS MAIN REASON FOR NOT DOING ANYTHING TO KEEP YOU FROM GETTING PREGNANT?'
NUMADULT , 'NUMBER OF ADULTS IN HOUSEHOLD'
NUMBURN3 , 'NUMBER OF SUNBURNS IN PAST 12 MONTHS'
NUMHHOL3 , 'HOUSEHOLD TELEPHONES'
NUMMEN , 'NUMBER OF ADULT MEN IN HOUSEHOLD'
NUMPHON3 , 'RESIDENTIAL PHONES'
NUMWOMEN , 'NUMBER OF ADULT WOMEN IN HOUSEHOLD'
PA2MIN_ , 'MINUTES OF TOTAL PHYSICAL ACTIVITY PER WEEK'
PA2VIGM_ , 'MINUTES OF TOTAL VIGOROUS PHYSICAL ACTIVITY PER WEEK'
PADUR1_ , 'MINUTES OF FIRST ACTIVITY'
PADUR2_ , 'MINUTES OF SECOND ACTIVITY'
PAFREQ1_ , 'PHYSICAL ACTIVITY FREQUENCY PER WEEK FOR FIRST ACTIVITY'
PAFREQ2_ , 'PHYSICAL ACTIVITY FREQUENCY PER WEEK FOR SECOND ACTIVITY'
PAMIN12_ , 'MINUTES OF PHYSICAL ACTIVITY PER WEEK FOR FIRST ACTIVITY'
PAMIN22_ , 'MINUTES OF PHYSICAL ACTIVITY PER WEEK FOR SECOND ACTIVITY'
PAMISS2_ , 'MISSING PHYSICAL ACTIVITY DATA'
PAVIG12_ , 'MINUTES OF VIGOROUS PHYSICAL ACTIVITY PER WEEK FOR FIRST ACTIVITY'
PAVIG22_ , 'MINUTES OF VIGOROUSPHYSICAL ACTIVITY PER WEEK FOR SECOND ACTIVITY'
PCDMDEC1 , 'WHO MADE THE DECISION WITH YOU TO HAVE PSA TEST?'
PCPSAAD3 , 'HAS A HEALTH PROFESSIONAL EVER TALKED WITH YOU ABOUT THE ADVANTAGES OF THE PSA TEST?'
PCPSADE1 , 'WHY WAS PSA TEST DONE?'
PCPSADI1 , 'HAS A HEALTH PROFESSIONAL EVER TALKED WITH YOU ABOUT THE DISADVANTAGES OF THE PSA TEST?'
PCPSARE1 , 'HAS A DOCTOR EVER RECOMMENDED THAT YOU HAVE A PSA TEST?'
PCPSARS1 , 'WHAT WAS THE MAIN REASON YOU HAD THIS PSA TEST?'
PDIABTST , 'HAD A TEST FOR HIGH BLOOD SUGAR IN PAST THREE YEARS'
PERSDOC2 , 'MULTIPLE HEALTH CARE PROFESSIONALS'
PFPPRVN3 , 'DID YOU DO ANYTHING TO KEEP FROM GETTING PREGNANT?'
PHYSHLTH , 'NUMBER OF DAYS PHYSICAL HEALTH NOT GOOD'
PNEUVAC4 , 'PNEUMONIA SHOT EVER'
POORHLTH , 'POOR PHYSICAL OR MENTAL HEALTH'
POTADA1_ , 'COMPUTED POTATO SERVINGS PER DAY'
POTATOE1 , 'HOW OFTEN DO YOU EAT FRENCH FRIES OR FRIED POTATOES?'
PREDIAB1 , 'EVER BEEN TOLD YOU HAVE PRE-DIABETES OR BORDERLINE DIABETES'
PREGNANT , 'PREGNANCY STATUS'
PRIRHEPC , 'WERE YOU TREATED FOR HEPATITIS C PRIOR TO 2015'
PSATEST1 , 'EVER HAD PSA TEST'
PSATIME , 'TIME SINCE LAST PSA TEST'
PVTRESD1 , 'PRIVATE RESIDENCE?'
PVTRESD3 , 'DO YOU LIVE IN A PRIVATE RESIDENCE?'
QSTLANG , 'LANGUAGE IDENTIFIER'
QSTVER , 'QUESTIONNAIRE VERSION IDENTIFIER'
RCSGENDR , 'GENDER OF CHILD'
RCSRLTN2 , 'RELATIONSHIP TO CHILD'
RENTHOM1 , 'OWN OR RENT HOME'
RESPSLCT , 'RESPONDENT SELECTION'
RSNMRJN1 , 'WHAT WAS THE REASON YOU USED MARIJUANA?'
SAFETIME , 'SAFE TIME TO TALK?'
SEQNO , 'ANNUAL SEQUENCE NUMBER'
SEXVAR , 'SEX OF RESPONDENT'
SHAREBP , 'HOW DO YOU SHARE YOUR BLOOD PRESSURE NUMBERS'
SHINGLE2 , 'HAVE YOU EVER HAD THE SHINGLES OR ZOSTER VACCINE?'
SMOKDAY2 , 'FREQUENCY OF DAYS NOW SMOKING'
SMOKE100 , 'SMOKED AT LEAST 100 CIGARETTES'
SOFEMALE , 'SEXUAL ORIENTATION'
SOMALE , 'SEXUAL ORIENTATION'
STATERE1 , 'RESIDENT OF STATE'
STOPSMK2 , 'STOPPED SMOKING IN PAST 12 MONTHS'
STRENGTH , 'HOW MANY TIMES DID YOU DO PHYSICAL ACTIVITIES OR EXERCISES TO STRENGTHEN YOUR MUSCLES?'
STRFREQ_ , 'STRENGTH ACTIVITY FREQUENCY PER WEEK'
SUNPRTCT , 'HOW OFTEN PROTECT YOURSELF FROM THE SUN'
TETANUS1 , 'RECEIVED TETANUS SHOT SINCE 2005?'
TOLDCFS , 'TOLD HAD CHRONIC FATIGUE SYNDROME OR MYALGIC ENCEPHALOMYELITIS'
TOLDHEPC , 'TOLD HAD HEPATITIS C'
TOLDHI2 , 'EVER TOLD BLOOD CHOLESTEROL HIGH'
TRETHEPC , 'TREATED FOR HEPATITIS C'
TRNSGNDR , 'DO YOU CONSIDER YOURSELF TO BE TRANSGENDER?'
TYPCNTR8 , 'WHAT DID YOU DO TO KEEP YOU FROM GETTING PREGNANT?'
USEMRJN2 ," 'DURING THE PAST 30 DAYS, HOW DID YOU PRIMARILY USE MARIJUANA?'"
USENOW3 , 'USE OF SMOKELESS TOBACCO PRODUCTS'
VEGEDA2_ , 'COMPUTED OTHER VEGETABLE INTAKE IN TIMES PER  DAY'
VEGETAB2 , 'HOW OFTEN DO YOU EAT FRENCH FRIES OR FRIED POTATOES?'
VETERAN3 , 'ARE YOU A VETERAN'
WEIGHT2 , 'REPORTED WEIGHT IN POUNDS'
WHEREBP , 'WHERE DO YOU GET BLOOD PRESSURE TAKEN'
WKDAYOUT , 'HOW OFTEN OUTSIDE ON WEEKDAYS'
WKENDOUT , 'HOW OFTEN OUTSIDE ON WEEKENDS'
WORKCFS , 'HOW MANY HOURS A WEEK ARE YOU BEEN ABLE TO WORK'
WTCHSALT , 'WATCHING SODIUM OR SALT INTAKE'
WTKG3 , 'COMPUTED WEIGHT IN KILOGRAMS'
_AGE65YR , 'REPORTED AGE IN TWO AGE GROUPS CALCULATED VARIABLE'
_AGE80 , 'IMPUTED AGE VALUE COLLAPSED ABOVE 80'
_AGEG5YR , 'REPORTED AGE IN FIVE-YEAR AGE CATEGORIES CALCULATED VARIABLE'
_AGE_G , 'IMPUTED AGE IN SIX GROUPS'
_AIDTST4 , 'EVER BEEN TESTED FOR HIV CALCULATED VARIABLE'
_ASTHMS1 , 'COMPUTED ASTHMA STATUS'
_BMI5 , 'COMPUTED BODY MASS INDEX'
_BMI5CAT , 'COMPUTED BODY MASS INDEX CATEGORIES'
_CASTHM1 , 'CURRENT ASTHMA CALCULATED VARIABLE'
_CHISPNC ," 'CHILD HISPANIC, LATINO/A, OR SPANISH ORIGIN CALCULATED VARIABLE'"
_CHLDCNT , 'COMPUTED NUMBER OF CHILDREN IN HOUSEHOLD'
_CHOLCH2 , 'CHOLESTEROL CHECKED CALCULATED VARIABLE'
_CLLCPWT , 'FINAL CHILD WEIGHT: LAND-LINE AND CELL-PHONE DATA'
_CPRACE , 'PREFERRED CHILD RACE CATEGORIES'
_CRACE1 , 'CHILD NON-HISPANIC RACE INCLUDING MULTIRACIAL'
_DRDXAR2 , 'RESPONDENTS DIAGNOSED WITH ARTHRITIS'
_DRNKWK1 , 'COMPUTED NUMBER OF DRINKS OF ALCOHOL BEVERAGES PER WEEK'
_DUALCOR , 'DUAL PHONE USE CORRECTION FACTOR'
_DUALUSE , 'DUAL PHONE USE CATEGORIES'
_EDUCAG , 'COMPUTED LEVEL OF EDUCATION COMPLETED CATEGORIES'
_FLSHOT7 , 'FLU SHOT CALCULATED VARIABLE'
_FRT16A , 'REPORTED CONSUMING FRUIT >16/DAY'
_FRTLT1A , 'CONSUME FRUIT 1 OR MORE TIMES PER DAY'
_FRTRES1 , 'MISSING ANY FRUIT RESPONSES'
_FRUITE1 , 'FRUIT EXCLUSION FROM ANALYSES'
_FRUTSU1 , 'TOTAL FRUITS CONSUMED PER DAY'
_HCVU651 , 'RESPONDENTS AGED 18-64 WITH HEALTH CARE COVERAGE'
_HISPANC ," 'HISPANIC, LATINO/A, OR SPANISH ORIGIN CALCULATED VARIABLE'"
_IMPRACE , 'IMPUTED RACE/ETHNICITY VALUE'
_INCOMG , 'COMPUTED INCOME CATEGORIES'
_LLCPWT , 'FINAL WEIGHT: LAND-LINE AND CELL-PHONE DATA'
_LLCPWT2 , 'TRUNCATED DESIGN WEIGHT USED IN ADULT COMBINED LAN  LINE AND CELL PHONE RAKING'
_LMTACT2 , 'LIMITED USUAL ACTIVITIES'
_LMTWRK2 , 'LIMITED WORK ACTIVITIES'
_LTASTH1 , 'LIFETIME ASTHMA CALCULATED VARIABLE'
_MENT14D , 'COMPUTED MENTAL HEALTH STATUS'
_METSTAT , 'METROPOLITAN STATUS'
_MICHD , 'RESPONDENTS THAT HAVE EVER REPORTED HAVING CORONARY HEART DISEASE (CHD) OR MYOCARDIAL INFARCTION (MI)'
_MINAC11 , 'MINUTES OF PHYSICAL ACTIVITY PER WEEK FOR FIRST ACTIVITY'
_MINAC21 , 'MINUTES OF PHYSICAL ACTIVITY PER WEEK FOR SECOND ACTIVITY'
_MISFRT1 , 'THE NUMBER OF MISSING FRUIT RESPONSES'
_MISVEG1 , 'THE NUMBER OF MISSING VEGETABLE RESPONSES'
_MRACE1 , 'CALCULATED NON-HISPANIC RACE INCLUDING MULTIRACIAL'
_PA150R3 , '150 MINUTE PHYSICAL ACTIVITY CALCULATED VARIABLE'
_PA30022 , '300 MINUTE PHYSICAL ACTIVITY 2-LEVEL CALCULATED VARIABLE'
_PA300R3 , '300 MINUTE PHYSICAL ACTIVITY CALCULATED VARIABLE'
_PACAT2 , 'PHYSICAL ACTIVITY CATEGORIES'
_PAINDX2 , 'PHYSICAL ACTIVITY INDEX'
_PAREC2 , 'AEROBIC AND STRENGTHENING GUIDELINE'
_PASTAE2 , 'AEROBIC AND STRENGTHENING (2-LEVEL)'
_PASTRNG , 'MUSCLE STRENGTHENING RECOMMENDATION'
_PHYS14D , 'COMPUTED PHYSICAL HEALTH STATUS'
_PNEUMO3 , 'PNEUMONIA VACCINATION CALCULATED VARIABLE'
_PRACE1 , 'COMPUTED PREFERRED RACE'
_PSU , 'PRIMARY SAMPLING UNIT'
_RACE , 'COMPUTED RACE-ETHNICITY GROUPING'
_RACEG21 , 'COMPUTED NON-HISPANIC WHITES/ALL OTHERS RACE CATEGORIES RACE/ETHNIC GROUP CODES USED IN POST-STRATIFICATION.'
_RACEGR3 , 'COMPUTED FIVE LEVEL RACE/ETHNICITY CATEGORY.'
_RACE_G1 , 'COMPUTED RACE GROUPS USED FOR INTERNET PREVALENCE TABLES'
_RAWRAKE , 'RAW WEIGHTING FACTOR USED IN RAKING'
_RFBING5 , 'BINGE DRINKING CALCULATED VARIABLE'
_RFBMI5 , 'OVERWEIGHT OR OBESE CALCULATED VARIABLE'
_RFCHOL2 , 'HIGH CHOLESTEROL CALCULATED VARIABLE'
_RFDRHV7 , 'HEAVY ALCOHOL CONSUMPTION  CALCULATED VARIABLE'
_RFHLTH , 'ADULTS WITH GOOD OR BETTER HEALTH'
_RFHYPE5 , 'HIGH BLOOD PRESSURE CALCULATED VARIABLE'
_RFSMOK3 , 'CURRENT SMOKING CALCULATED VARIABLE'
_SEX , 'CALCULATED SEX VARIABLE'
_SMOKER3 , 'COMPUTED SMOKING STATUS'
_STATE , 'STATE FIPS CODE'
_STRWT , 'STRATUM WEIGHT'
_STSTR , 'SAMPLE DESIGN STRATIFICATION VARIABLE'
_TOTINDA , 'LEISURE TIME PHYSICAL ACTIVITY CALCULATED VARIABLE'
_URBSTAT , 'URBAN/RURAL STATUS'
_VEG23A , 'REPORTED CONSUMING VEGETABLES >23/DAY'
_VEGESU1 , 'TOTAL VEGETABLES CONSUMED PER DAY'
_VEGETE1 , 'VEGETABLE EXCLUSION FROM ANALYSES'
_VEGLT1A , 'CONSUME VEGETABLES 1 OR MORE TIMES PER DAY'
_VEGRES1 , 'MISSING ANY VEGETABLE RESPONSES'
_WT2RAKE , 'DESIGN WEIGHT USED IN RAKING'
