Variable,Description
CELPHON1 , 'CELLULAR TELEPHONE'
CERVSCRN , 'HAVE YOU EVER HAD A CERVICAL CANCER SCREENING TEST?'
CHCCOPD3 , 'EVER TOLD YOU HAD C.O.P.D. EMPHYSEMA OR CHRONIC BRONCHITIS?'
CHCKDNY2 , 'EVER TOLD YOU HAVE KIDNEY DISEASE?'
CHCOCNCR , '(EVER TOLD) YOU HAD ANY OTHER TYPES OF CANCER?'
CHCSCNCR , '(EVER TOLD) YOU HAD SKIN CANCER?'
CHECKUP1 , 'LENGTH OF TIME SINCE LAST ROUTINE CHECKUP'
CHILDREN , 'NUMBER OF CHILDREN IN HOUSEHOLD'
CHKHEMO3 , 'TIMES CHECKED FOR GLYCOSYLATED HEMOGLOBIN'
CHOLCHK3 , 'HOW LONG SINCE CHOLESTEROL CHECKED'
CHOLMED3 , 'CURRENTLY TAKING MEDICINE FOR HIGH CHOLESTEROL'
CIMEMLOS , 'HAVE YOU EXPERIENCED CONFUSION OR MEMORY LOSS THAT IS HAPPENING MORE OFTEN OR IS GETTING WORSE?'
CNCRAGE , 'AGE TOLD HAD CANCER'
CNCRDIFF , 'HOW MANY TYPES OF CANCER?'
CNCRTYP1 , 'TYPE OF CANCER'
COLGHOUS , 'DO YOU LIVE IN COLLEGE HOUSING?'
COLGSEX , 'ARE YOU MALE OR FEMALE?'
COLNCNCR , 'EVER HAD ANY OTHER KIND OF TEST FOR COLORECTAL CANCER'
COLNSIGM ," 'EVER HAD A COLONOSCOPY, SIGMOIDOSCOPY, OR BOTH'"
COLNTES1 , 'HOW LONG HAS IT BEEN SINCE YOU HAD COLONOSCOPY?'
CPDEMO1B , 'DO YOU HAVE A CELL PHONE FOR PERSONAL USE?'
CRGVALZD , 'DOES PERSON BEING CARED FOR HAVE ALZHEIMER´S DISEASE?'
CRGVEXPT , 'DO YOU EXPECT TO HAVE A RELATIVE YOU WILL NEED TO PROVIDE CARE FOR?'
CRGVHOU1 , 'MANAGED HOUSEHOLD TASKS'
CRGVHRS1 , 'HOW MANY HOURS DO YOU PROVIDE CARE FOR PERSON?'
CRGVLNG1 , 'HOW LONG PROVIDED CARE FOR PERSON.'
CRGVPER1 , 'MANAGED PERSONAL CARE'
CRGVPRB3 ," 'WHAT IS THE MAJOR HEALTH PROBLEM, ILLNESS, DISABILITY FOR CARE FOR PERSON?'"
CRGVREL4 , 'RELATIONSHIP OF PERSON TO WHOM YOU ARE GIVING CARE?'
CRVCLCNC , 'TIME SINCE LAST CERVICAL CANCER SCREENING TEST'
CRVCLHPV , 'HAVE AN H.P.V. TEST AND RECENT CERVICAL CANCER SCREENING'
CRVCLPAP , 'HAVE A PAP TEST AND RECENT CERVICAL CANCER SCREENING'
CSRVCLIN , 'PARTICIPATE IN CLINICAL TRIAL AS PART OF CANCER TREATMENT?'
CSRVCTL2 , 'IS PAIN UNDER CONTROL?'
CSRVDEIN , 'EVER DENIED INSURANCE COVERAGE BECAUSE OF YOUR CANCER?'
CSRVDOC1 , 'WHAT TYPE OF DOCTOR PROVIDES MAJORITY OF YOUR CARE'
CSRVINSR , 'DID HEALTH INSURANCE PAY FOR ALL OF YOUR CANCER TREATMENT'
CSRVINST , 'INSTRUCTIONS WRITTEN OR PRINTED'
CSRVPAIN , 'CURRENTLY HAVE PHYSICAL PAIN FROM CANCER OR TREATMENT?'
CSRVRTRN , 'EVER RECEIVE INSTRUCTIONS FROM A DOCTOR FOR FOLLOW-UP CHECK-UPS'
CSRVSUM , 'DID YOU RECEIVE A SUMMARY OF CANCER TREATMENTS RECEIVED'
CSRVTRT3 , 'CURRENTLY RECEIVING TREATMENT FOR CANCER'
CSTATE1 , 'DO YOU CURRENTLY LIVE IN  ____(STATE)____?'
CTELENM1 , 'CORRECT TELEPHONE NUMBER?'
CTELNUM1 , 'CORRECT PHONE NUMBER?'
CVDCRHD4 , 'EVER DIAGNOSED WITH ANGINA OR CORONARY HEART DISEASE'
CVDINFR4 , 'EVER DIAGNOSED WITH HEART ATTACK'
CVDSTRK3 , 'EVER DIAGNOSED WITH A STROKE'
DEAF , 'ARE YOU DEAF OR DO YOU HAVE SERIOUS DIFFICULTY HEARING?'
DECIDE , 'DIFFICULTY CONCENTRATING OR REMEMBERING'
DIABAGE3 , 'AGE WHEN TOLD DIABETES'
DIABEDU , 'EVER TAKEN CLASS IN MANAGING DIABETES'
DIABETE4 , '(EVER TOLD) YOU HAD DIABETES'
DIABEYE , 'EVER TOLD DIABETES HAS AFFECTED EYES'
DIFFALON , 'DIFFICULTY DOING ERRANDS ALONE'
DIFFDRES , 'DIFFICULTY DRESSING OR BATHING'
DIFFWALK , 'DIFFICULTY WALKING OR CLIMBING STAIRS'
DISPCODE , 'FINAL DISPOSITION'
DOCTDIAB , 'TIMES SEEN HEALTH PROFESSIONAL FOR DIABETES'
DRADVISE , 'DOCTOR ADVISED REDUCED SODIUM/SALT INTAKE'
DRNK3GE5 , 'BINGE DRINKING'
DRNKANY5 , 'DRINK ANY ALCOHOLIC BEVERAGES IN PAST 30 DAYS'
DROCDY3_ , 'COMPUTED DRINK-OCCASIONS-PER-DAY'
ECIGNOW1 ," 'DO YOU NOW USE E-CIGARETTES, EVERY DAY, SOME DAYS, OR NOT AT ALL?'"
EDUCA , 'EDUCATION LEVEL'
EMPLOY1 , 'EMPLOYMENT STATUS'
EXERANY2 , 'EXERCISE IN PAST 30 DAYS'
EYEEXAM1 , 'LAST EYE EXAM WHERE PUPILS WERE DILATED'
FEETCHK , 'TIMES FEET CHECK FOR SORES/IRRITATIONS'
FEETCHK3 , 'HOW OFTEN CHECK FEET FOR SORES OR IRRITATIONS'
FIREARM5 , 'ANY FIREARMS IN HOME'
FLSHTMY3 , 'WHEN RECEIVED MOST RECENT SEASONAL FLU SHOT/SPRAY'
FLUSHOT7 , 'ADULT FLU SHOT/SPRAY PAST 12 MOS'
FMONTH , 'FILE MONTH'
FRENCHF1 , 'HOW OFTEN DO YOU EAT FRENCH FRIES OR FRIED POTATOES?'
FRNCHDA_ , 'FRENCH FRY INTAKE IN TIMES PER DAY'
FRUIT2 , 'HOW MANY TIMES DID YOU EAT FRUIT?'
FRUITJU2 , 'HOW MANY TIMES DID YOU DRINK 100 PERCENT PURE FRUIT JUICES?'
FRUTDA2_ , 'COMPUTED FRUIT INTAKE IN TIMES PER DAY'
FTJUDA2_ , 'COMPUTED FRUIT JUICE INTAKE IN TIMES PER DAY'
FVGREEN1 , 'HOW MANY TIMES DID YOU EAT DARK GREEN VEGETABLES?'
GENHLTH , 'GENERAL HEALTH'
GRENDA1_ , 'COMPUTED DARK GREEN VEGETABLE INTAKE IN TIMES PER DAY'
GUNLOAD , 'ANY FIREARMS LOADED'
HADHYST2 , 'HAD HYSTERECTOMY'
HADMAM , 'HAVE YOU EVER HAD A MAMMOGRAM'
HADSIGM4 , 'EVER HAD SIGMOIDOSCOPY/COLONOSCOPY'
HAVARTH5 , 'TOLD HAVE ARTHRITIS'
HAVECFS , 'STILL HAVE CHRONIC FATIGUE SYNDROME OR MYALGIC ENCEPHALOMYELITIS'
HAVEHEPB , 'TOLD  HAD HEPATITIS B'
HAVEHEPC , 'STILL HAVE HEPATITIS C'
HEIGHT3 , 'REPORTED HEIGHT IN FEET AND INCHES'
HHADULT , 'NUMBER OF ADULTS IN HOUSEHOLD'
HIVTST7 , 'EVER TESTED H.I.V.'
HIVTSTD3 , 'MONTH AND YEAR OF LAST HIV TEST'
HOMBPCHK , 'TOLD CHECK BLOOD PRESSURE AT HOME'
HOMRGCHK , 'REGULARLY CHECK BLOOD PRESSURE AT HOME'
HOWLONG , 'HOW LONG SINCE LAST MAMMOGRAM'
HPVADSHT , 'NUMBER OF HPV SHOTS RECEIVED'
HPVADVC4 , 'EVER HAD AN H.P.V. VACCINATION?'
HTIN4 , 'COMPUTED HEIGHT IN INCHES'
HTM4 , 'COMPUTED HEIGHT IN METERS'
IDATE , 'INTERVIEW DATE'
IDAY , 'INTERVIEW DAY'
IMFVPLA2 , 'WHERE DID YOU GET YOUR LAST FLU SHOT/VACCINE?'
IMONTH , 'INTERVIEW MONTH'
INCOME3 , 'INCOME LEVEL'
INSULIN1 , 'NOW TAKING INSULIN'
IYEAR , 'INTERVIEW YEAR'
JOINPAI2 , 'HOW BAD WAS JOINT PAIN'
LADULT1 , 'ARE YOU 18 YEARS OF AGE OR OLDER?'
LANDLINE , 'DO YOU ALSO HAVE A LANDLINE TELEPHONE?'
LANDSEX , 'ARE YOU MALE OR FEMALE?'
LASTSIG4 , 'TIME SINCE LAST SIGMOIDOSCOPY/COLONOSCOPY'
LASTSMK2 , 'INTERVAL SINCE LAST SMOKED'
LCSCTSCN , 'DID YOU HAVE A CT OR CAT SCAN?'
LCSFIRST , 'HOW OLD WHEN YOU FIRST STARTED SMOKING?'
LCSLAST , 'HOW OLD WHEN YOU LAST SMOKED?'
LCSNUMCG ," 'ON AVERAGE, HOW MANY CIGARETTES DO YOU SMOKE EACH DAY?'"
LMTJOIN3 , 'LIMITED BECAUSE OF JOINT SYMPTOMS'
LOADULK2 , 'ANY LOADED FIREARMS ALSO UNLOCKED'
MARIJAN1 ," 'DURING THE PAST 30 DAYS, ON HOW MANY DAYS DID YOU USE MARIJUANA OR HASHISH?'"
MARITAL , 'MARITAL STATUS'
MAXDRNKS , 'MOST DRINKS ON SINGLE OCCASION PAST 30 DAYS'
MEDCOST1 , 'COULD NOT AFFORD TO SEE DOCTOR'
MEDSHEPB , 'CURRENTLY TAKING MEDICINE FOR HEPATITIS B'
MENTHLTH , 'NUMBER OF DAYS MENTAL HEALTH NOT GOOD'
MSCODE , 'METROPOLITAN STATUS CODE'
NUMADULT , 'NUMBER OF ADULTS IN HOUSEHOLD'
NUMHHOL3 , 'HOUSEHOLD TELEPHONES'
NUMMEN , 'NUMBER OF ADULT MEN IN HOUSEHOLD'
NUMPHON3 , 'RESIDENTIAL PHONES'
NUMWOMEN , 'NUMBER OF ADULT WOMEN IN HOUSEHOLD'
PCPSARS2 , 'WHAT WAS THE MAIN REASON YOU HAD THIS PSA TEST?'
PCSTALK , 'DID YOU TALK ABOUT THE ADVANTAGES OR DISADVANTAGES OF P.S.A. TEST'
PDIABTST , 'HAD A TEST FOR HIGH BLOOD SUGAR IN PAST THREE YEARS'
PERSDOC3 , 'HAVE PERSONAL HEALTH CARE PROVIDER?'
PHYSHLTH , 'NUMBER OF DAYS PHYSICAL HEALTH NOT GOOD'
PNEUVAC4 , 'PNEUMONIA SHOT EVER'
POORHLTH , 'POOR PHYSICAL OR MENTAL HEALTH'
POTADA1_ , 'COMPUTED POTATO SERVINGS PER DAY'
POTATOE1 , 'HOW OFTEN DO YOU EAT FRENCH FRIES OR FRIED POTATOES?'
PREDIAB1 , 'EVER BEEN TOLD YOU HAVE PRE-DIABETES OR BORDERLINE DIABETES'
PREGNANT , 'PREGNANCY STATUS'
PRIMINSR , 'WHAT IS PRIMARY SOURCE OF HEALTH INSURANCE?'
PRIRHEPC , 'WERE YOU TREATED FOR HEPATITIS C PRIOR TO 2015'
PSATEST1 , 'EVER HAD PSA TEST'
PSATIME1 , 'TIME SINCE MOST RECENT PSA TEST'
PVTRESD1 , 'PRIVATE RESIDENCE?'
PVTRESD3 , 'DO YOU LIVE IN A PRIVATE RESIDENCE?'
QSTLANG , 'LANGUAGE IDENTIFIER'
QSTVER , 'QUESTIONNAIRE VERSION IDENTIFIER'
RCSGENDR , 'GENDER OF CHILD'
RCSRLTN2 , 'RELATIONSHIP TO CHILD'
RENTHOM1 , 'OWN OR RENT HOME'
RESPSLCT , 'RESPONDENT SELECTION'
RSNMRJN2 , 'WHAT WAS THE REASON YOU USED MARIJUANA?'
SAFETIME , 'SAFE TIME TO TALK?'
SDNATES1 , 'HOW LONG SINCE YOU HAD STOOL DNA?'
SEQNO , 'ANNUAL SEQUENCE NUMBER'
SEXVAR , 'SEX OF RESPONDENT'
SHAREBP , 'HOW DO YOU SHARE YOUR BLOOD PRESSURE NUMBERS'
SHINGLE2 , 'HAVE YOU EVER HAD THE SHINGLES OR ZOSTER VACCINE?'
SIGMTES1 , 'HOW LONG HAS IT BEEN SINCE YOU HAD SIGMOIDOSCOPY?'
SMALSTOL , 'EVER HAD STOOL TEST?'
SMOKDAY2 , 'FREQUENCY OF DAYS NOW SMOKING'
SMOKE100 , 'SMOKED AT LEAST 100 CIGARETTES'
SOFEMALE , 'SEXUAL ORIENTATION'
SOMALE , 'SEXUAL ORIENTATION'
STATERE1 , 'RESIDENT OF STATE'
STOLTEST , 'HOW LONG SINCE YOU HAD STOOL TEST?'
STOOLDN1 , 'EVER HAD STOOL DNA TEST?'
STOPSMK2 , 'STOPPED SMOKING IN PAST 12 MONTHS'
TETANUS1 , 'RECEIVED TETANUS SHOT SINCE 2005?'
TOLDCFS , 'TOLD HAD CHRONIC FATIGUE SYNDROME OR MYALGIC ENCEPHALOMYELITIS'
TOLDHEPC , 'TOLD HAD HEPATITIS C'
TOLDHI3 , 'EVER TOLD CHOLESTEROL IS HIGH'
TRETHEPC , 'TREATED FOR HEPATITIS C'
TRNSGNDR , 'DO YOU CONSIDER YOURSELF TO BE TRANSGENDER?'
USEMRJN3 ," 'DURING THE PAST 30 DAYS, HOW DID YOU PRIMARILY USE MARIJUANA?'"
USENOW3 , 'USE OF SMOKELESS TOBACCO PRODUCTS'
VCLNTES1 , 'HOW LONG HAS IT BEEN SINCE YOU HAD VIRTUAL COLONOSCOPY?'
VEGEDA2_ , 'COMPUTED OTHER VEGETABLE INTAKE IN TIMES PER  DAY'
VEGETAB2 , 'HOW OFTEN DO YOU EAT FRENCH FRIES OR FRIED POTATOES?'
VETERAN3 , 'ARE YOU A VETERAN'
VIRCOLO1 , 'HAVE YOU EVER HAD A VIRTUAL COLONOSCOPY?'
WEIGHT2 , 'REPORTED WEIGHT IN POUNDS'
WHEREBP , 'WHERE DO YOU GET BLOOD PRESSURE TAKEN'
WORKCFS , 'HOW MANY HOURS A WEEK ARE YOU BEEN ABLE TO WORK'
WTCHSALT , 'WATCHING SODIUM OR SALT INTAKE'
WTKG3 , 'COMPUTED WEIGHT IN KILOGRAMS'
_AGE65YR , 'REPORTED AGE IN TWO AGE GROUPS CALCULATED VARIABLE'
_AGE80 , 'IMPUTED AGE VALUE COLLAPSED ABOVE 80'
_AGEG5YR , 'REPORTED AGE IN FIVE-YEAR AGE CATEGORIES CALCULATED VARIABLE'
_AGE_G , 'IMPUTED AGE IN SIX GROUPS'
_AIDTST4 , 'EVER BEEN TESTED FOR HIV CALCULATED VARIABLE'
_ASTHMS1 , 'COMPUTED ASTHMA STATUS'
_BMI5 , 'COMPUTED BODY MASS INDEX'
_BMI5CAT , 'COMPUTED BODY MASS INDEX CATEGORIES'
_CASTHM1 , 'CURRENT ASTHMA CALCULATED VARIABLE'
_CHISPNC ," 'CHILD HISPANIC, LATINO/A, OR SPANISH ORIGIN CALCULATED VARIABLE'"
_CHLDCNT , 'COMPUTED NUMBER OF CHILDREN IN HOUSEHOLD'
_CHOLCH3 , 'CHOLESTEROL CHECKED CALCULATED VARIABLE'
_CLLCPWT , 'FINAL CHILD WEIGHT: LAND-LINE AND CELL-PHONE DATA'
_CPRACE1 , 'PREFERRED CHILD RACE CATEGORIES'
_CRACE1 , 'CHILD NON-HISPANIC RACE INCLUDING MULTIRACIAL'
_CURECI1 , 'CURRENT E-CIGARETTE USER CALCULATED VARIABLE'
_DRDXAR3 , 'RESPONDENTS DIAGNOSED WITH ARTHRITIS'
_DRNKWK1 , 'COMPUTED NUMBER OF DRINKS OF ALCOHOL BEVERAGES PER WEEK'
_DUALCOR , 'DUAL PHONE USE CORRECTION FACTOR'
_DUALUSE , 'DUAL PHONE USE CATEGORIES'
_EDUCAG , 'COMPUTED LEVEL OF EDUCATION COMPLETED CATEGORIES'
_FLSHOT7 , 'FLU SHOT CALCULATED VARIABLE'
_FRT16A , 'REPORTED CONSUMING FRUIT >16/DAY'
_FRTLT1A , 'CONSUME FRUIT 1 OR MORE TIMES PER DAY'
_FRTRES1 , 'MISSING ANY FRUIT RESPONSES'
_FRUITE1 , 'FRUIT EXCLUSION FROM ANALYSES'
_FRUTSU1 , 'TOTAL FRUITS CONSUMED PER DAY'
_HCVU652 , 'RESPONDENTS AGED 18-64 WITH HEALTH INSURANCE'
_HISPANC ," 'HISPANIC, LATINO/A, OR SPANISH ORIGIN CALCULATED VARIABLE'"
_HLTHPLN , 'HAVE ANY HEALTH INSURANCE'
_IMPRACE , 'IMPUTED RACE/ETHNICITY VALUE'
_INCOMG1 , 'COMPUTED INCOME CATEGORIES'
_LLCPWT , 'FINAL WEIGHT: LAND-LINE AND CELL-PHONE DATA'
_LLCPWT2 , 'TRUNCATED DESIGN WEIGHT USED IN ADULT COMBINED LAN  LINE AND CELL PHONE RAKING'
_LMTACT3 , 'LIMITED USUAL ACTIVITIES'
_LMTWRK3 , 'LIMITED WORK ACTIVITIES'
_LTASTH1 , 'LIFETIME ASTHMA CALCULATED VARIABLE'
_MENT14D , 'COMPUTED MENTAL HEALTH STATUS'
_METSTAT , 'METROPOLITAN STATUS'
_MICHD , 'RESPONDENTS THAT HAVE EVER REPORTED HAVING CORONARY HEART DISEASE (CHD) OR MYOCARDIAL INFARCTION (MI)'
_MISFRT1 , 'THE NUMBER OF MISSING FRUIT RESPONSES'
_MISVEG1 , 'THE NUMBER OF MISSING VEGETABLE RESPONSES'
_MRACE1 , 'CALCULATED NON-HISPANIC RACE INCLUDING MULTIRACIAL'
_PHYS14D , 'COMPUTED PHYSICAL HEALTH STATUS'
_PNEUMO3 , 'PNEUMONIA VACCINATION CALCULATED VARIABLE'
_PRACE1 , 'COMPUTED PREFERRED RACE'
_PSU , 'PRIMARY SAMPLING UNIT'
_RACE , 'COMPUTED RACE-ETHNICITY GROUPING'
_RACEG21 , 'COMPUTED NON-HISPANIC WHITES/ALL OTHERS RACE CATEGORIES RACE/ETHNIC GROUP CODES USED IN POST-STRATIFICATION.'
_RACEGR3 , 'COMPUTED FIVE LEVEL RACE/ETHNICITY CATEGORY.'
_RACEPRV , 'COMPUTED RACE GROUPS USED FOR INTERNET PREVALENCE TABLES'
_RAWRAKE , 'RAW WEIGHTING FACTOR USED IN RAKING'
_RFBING5 , 'BINGE DRINKING CALCULATED VARIABLE'
_RFBMI5 , 'OVERWEIGHT OR OBESE CALCULATED VARIABLE'
_RFCHOL3 , 'HIGH CHOLESTEROL CALCULATED VARIABLE'
_RFDRHV7 , 'HEAVY ALCOHOL CONSUMPTION  CALCULATED VARIABLE'
_RFHLTH , 'ADULTS WITH GOOD OR BETTER HEALTH'
_RFHYPE6 , 'HIGH BLOOD PRESSURE CALCULATED VARIABLE'
_RFSMOK3 , 'CURRENT SMOKING CALCULATED VARIABLE'
_SEX , 'CALCULATED SEX VARIABLE'
_SMOKER3 , 'COMPUTED SMOKING STATUS'
_STATE , 'STATE FIPS CODE'
_STRWT , 'STRATUM WEIGHT'
_STSTR , 'SAMPLE DESIGN STRATIFICATION VARIABLE'
_TOTINDA , 'LEISURE TIME PHYSICAL ACTIVITY CALCULATED VARIABLE'
_URBSTAT , 'URBAN/RURAL STATUS'
_VEG23A , 'REPORTED CONSUMING VEGETABLES >23/DAY'
_VEGESU1 , 'TOTAL VEGETABLES CONSUMED PER DAY'
_VEGETE1 , 'VEGETABLE EXCLUSION FROM ANALYSES'
_VEGLT1A , 'CONSUME VEGETABLES 1 OR MORE TIMES PER DAY'
_VEGRES1 , 'MISSING ANY VEGETABLE RESPONSES'
_WT2RAKE , 'DESIGN WEIGHT USED IN RAKING'
