Variable,Description
dme_medicare_standard_payment_amount,Amount that Medicare paid after beneficiary deductible and coinsurance amounts have been deducted for all supplier’s durable medical equipment line item products/services and after standardization of the Medicare payment has been applied. Standardization removes geographic differences in payment rates for individual product/services and makes Medicare payments across geographic areas comparable. A blank indicates the value is suppressed.
prosthetic_and_orthotic_suppression_indicator,"A flag indicating the reason the utilization, charge and payment subtotal information for Prosthetics and Orthotics is suppressed. “*” = Primary suppressed due to Number of Prosthetic and Orthotic Claims between 1 and 10. “#” = Counter suppressed because the claim count from at least one of the corresponding claim count categories (Number of Durable Medical Equipment Claims or Number of Drug and Nutritional Products Claims) is between 1 and 10. Counter suppression prevents the disclosure of a primary suppressed value when all categories sum to the total value."
po_suppliers,Number of suppliers rendering prosthetic and orthotic products/services. A blank indicates the value is suppressed.
po_hcpcs,Total number of unique prosthetic and orthotic HCPCS codes billed by suppliers and ordered by the referring provider. A blank indicates the value is suppressed.
po_beneficiaries,Total number of unique beneficiaries associated with prosthetic and orthotic claims submitted by suppliers and ordered by the referring provider. Beneficiary counts fewer than 11 have been suppressed to protect the privacy of Medicare beneficiaries. A blank indicates the value is suppressed.
po_claims,"Total number of prosthetic and orthotic claims submitted by suppliers, reflecting products/services ordered by the referring provider. A blank indicates the value is suppressed."
po_services,Total prosthetic and orthotic products/services rendered by suppliers and ordered by the referring provider. A blank indicates the value is suppressed..
po_submitted_charges,The total charges that suppliers submitted for all prosthetic and orthotic products/services ordered by the referring provider. A blank indicates the value is suppressed.
po_medicare_allowed_amount,"The Medicare allowed amount for all prosthetic and orthotic products/services ordered by the referring provider. This figure is the sum of the amount Medicare pays, the deductible and coinsurance amounts that the beneficiary is responsible for paying, and any amounts that a third party is responsible for paying. A blank indicates the value is suppressed."
po_medicare_payment_amount,Amount that Medicare paid after deductible and coinsurance amounts have been deducted for all supplier prosthetic and orthotic line item products/services ordered by the referring provider. A blank indicates the value is suppressed.
po_medicare_standard_payment_amount,Amount that Medicare paid after beneficiary deductible and coinsurance amounts have been deducted for all supplier’s prosthetic and orthotic line item products/services and after standardization of the Medicare payment has been applied. Standardization removes geographic differences in payment rates for individual product/services and makes Medicare payments across geographic areas comparable. A blank indicates the value is suppressed.
drug_and_nutritional_suppression_indicator,"A flag indicating the reason the utilization, charge and payment subtotal information for Drug and Nutritional products is suppressed. “*” = Primary suppressed due to Number of Drug and Nutritional Products Claims between 1 and 10. “#” = Counter suppressed because the claim count from at least one of the corresponding claim count categories (Number of Durable Medical Equipment Claims or Number of Orthotic and Prosthetic Claims) is between 1 and 10. Counter suppression prevents the disclosure of a primary suppressed value when all categories sum to the total value."
number_of_drug_and_nutritional_products_suppliers,Number of suppliers rendering drug and nutritional products/services. A blank indicates the value is suppressed.
number_of_drug_and_nutritional_products_hcpcs,Total number of unique drug and nutritional product HCPCS codes billed by suppliers and ordered by the referring provider. A blank indicates the value is suppressed.
number_of_drug_and_nutritional_products_beneficiaries,Total number of unique beneficiaries associated with drug and nutritional product claims submitted by suppliers and ordered by the referring provider. Beneficiary counts fewer than 11 have been suppressed to protect the privacy of Medicare beneficiaries. A blank indicates the value is suppressed.
number_of_drug_and_nutritional_products_claims,"Total number of drug and nutritional product claims submitted by suppliers, reflecting services ordered by the referring provider. A blank indicates the value is suppressed."
number_of_drug_and_nutritional_products_services,Total drug and nutritional products/services rendered by suppliers and ordered by the referring provider. A blank indicates the value is suppressed.
drug_and_nutritional_products_submitted_charges,The total charges that suppliers submitted for drug and nutritional products/services ordered by the referring provider. A blank indicates the value is suppressed.
drug_and_nutritional_products_medicare_allowed_amount,"The Medicare allowed amount for drug and nutritional products/services ordered by the referring provider. This figure is the sum of the amount Medicare pays, the deductible and coinsurance amounts that the beneficiary is responsible for paying, and any amounts that a third party is responsible for paying. A blank indicates the value is suppressed."
drug_and_nutritional_products_medicare_payment_amount,Amount that Medicare paid suppliers after deductible and coinsurance amounts have been deducted for drug and nutritional line item products/services ordered by the referring provider. A blank indicates the value is suppressed.
drug_and_nutritional_products_medicare_standard_payment_amount,Amount that Medicare paid after beneficiary deductible and coinsurance amounts have been deducted for all supplier’s drug and nutritional line item products/services and after standardization of the Medicare payment has been applied.
