Variable,Description
vmiles_2mem_0veh,Vehicle miles assuming 2 person household with 0 vehicles available
vmiles_2mem_1veh,Vehicle miles assuming 2 person household with 1 vehicle available
vmiles_2mem_2veh,Vehicle miles assuming 2 person household with 2 vehicles available
vmiles_2mem_3veh,Vehicle miles assuming 2 person household with 3 vehicles available
vmiles_2mem_4veh,Vehicle miles assuming 2 person household with 4 or more vehicles available
vmiles_3mem_0veh,Vehicle miles assuming 3 person household with 0 vehicles available
vmiles_3mem_1veh,Vehicle miles assuming 3 person household with 1 vehicle available
vmiles_3mem_2veh,Vehicle miles assuming 3 person household with 2 vehicles available
vmiles_3mem_3veh,Vehicle miles assuming 3 person household with 3 vehicles available
vmiles_3mem_4veh,Vehicle miles assuming 3 person household with 4 or more vehicles available
vmiles_4mem_0veh,Vehicle miles assuming 4 person household with 0 vehicles available
vmiles_4mem_1veh,Vehicle miles assuming 4 person household with 1 vehicle available
vmiles_4mem_2veh,Vehicle miles assuming 4 person household with 2 vehicles available
vmiles_4mem_3veh,Vehicle miles assuming 4 person household with 3 vehicles available
vmiles_4mem_4veh,Vehicle miles assuming 4 person household with 4 or more vehicles available
vmiles_5mem_0veh,Vehicle miles assuming household with 5 or more persons and with 0 vehicles available
vmiles_5mem_1veh,Vehicle miles assuming household with 5 or more persons and with 1 vehicle available
vmiles_5mem_2veh,Vehicle miles assuming household with 5 or more persons and with 2 vehicles available
vmiles_5mem_3veh,Vehicle miles assuming household with 5 or more persons and with 3 vehicles available
vmiles_5mem_4veh,Vehicle miles assuming household with 5 or more persons and with 4 or more vehicles available
