Variable,Description
FOCRAFTS,"In the past week, spent time on arts and crafts"
FOGAMES,"In the past week, played board games"
FOBUILDX,"In the past week, worked on a project"
FOSPORT,"In the past week, spent time playing sports"
FORESPON,"In the past week, discussed time management"
FOHISTX,"In the past week, discussed ethnic heritage"
FODINNERX,Eaten the evening meal together in the past week
FOLIBRAYX,Visited a library in the past month
FOBOOKSTX,Visited a bookstore in the past month
FOCONCRTX,Gone to a play in the past month
FOMUSEUMX,Visited an art gallery in the past month
FOZOOX,Visited a zoo in the past month
FOGROUPX,Attended a religious event in the past month
FOSPRTEVX,Attended a sporting event in the past month
HDHEALTH,Health of child
HDINTDIS,Intellectual disability
HDSPEECHX,Speech or language impairment
HDDISTRBX,Serious emotional disturbance
HDDEAFIMX,Deafness or another hearing impairment
HDBLINDX,Blindness or another visual impairment
HDORTHOX,Orthopedic impairment
HDAUTISMX,Autism
HDPDDX,Pervasive Developmental Disorder
HDADDX,Attention Deficit Disorder
HDLEARNX,Learning disability
HDDELAYX,Developmental delay
HDTRBRAIN,Traumatic brain injury
HDOTHERX,Another health impairment
HDIEPX,Services provided by IEP
HDCOMMUX,Satisfaction with service provider communication
HDSPCLED,Enrollment in special education classes
HDLEARN,Condition interferes with learning
HDPLAY,Condition interferes with participation in sports
HDOUT,Condition interferes with attending school regularly
HDFRNDS,Condition interferes with making friends
CDOBMM,Month child born
CDOBYY,Year child born
CPLCBRTH,Country where child born
CMOVEAGE,Age of child when first moved to US
CHISPAN,"Child of Spanish, Hispanic, or Latino origin"
CAMIND,Child Race - American Indian or Alaska Native
CASIAN,Child Race - Asian
CBLACK,Child Race - Black or African American
CPACI,Child Race - Native Hawaiian or other Pacific Islander
CWHITE,Child Race - White
CHISPRM,"Child Race - Hispanic, race not reported"
CSEX,Child sex
CLIVYN,Child lives at another address
CLIVELSWX,Address where child spends most time
CSPEAKX,Language spoken by child at home
CENGLPRG,Enrolled in language program
HHTOTALXX,Total people in household
HHBROSX,Brothers
HHSISSX,Sisters
HHMOM,Mothers
HHDAD,Fathers
HHAUNTSX,Aunts
HHUNCLSX,Uncles
HHGMASX,Grandmothers
HHGPASX,Grandfathers
HHCSNSX,Cousins
HHPRTNRSX,Parent’s girlfriend/boyfriend/partner
HHORELSX,Other relatives
HHONRELSX,Other non - relatives
RELATION,Relation to child
HHENGLISH,Language spoken at home - English
HHSPANISH,Language spoken at home - Spanish
HHFRENCH,Language spoken at home - French
HHCHINESE,Language spoken at home - Chinese
HHOTHLANG,Language spoken at home - Other
P1REL,Relation of first parent/guardian to child
P1SEX,First parent/guardian sex
P1MRSTA,First parent/guardian marital status
P1BFGF,First parent/guardian living with partner
P1FRLNG,First parent/guardian first language
P1SPEAK,Language spoken most often at home by first parent/guardian
P1DIFFI,First parent/guardian difficulty participating in child’s school due to language
P1SCINT,Interpreters at school for first parent/guardian
P1WRMTL,Written materials at school in first parent/guardian native language
P1PLCBRTH,First parent/guardian born in U.S
P1AGEMV,Age of first parent/guardian when first moved to US
P1HISPAN,"First parent/guardian of Spanish, Hispanic, or Latino origin"
P1AMIND,First parent/guardian race - American Indian or Alaska Native
P1ASIAN,First parent/guardian race - Asian
P1BLACK,First parent/guardian race - Black or African American
P1PACI,First parent/guardian race - Native Hawaiian or other Pacific Islander
P1WHITE,First parent/guardian race - White
P1HISPRM,"First parent/guardian race - Hispanic, race not reported"
P1EDUC,First parent/guardian highest grade level completed
P1ENRL,First parent/guardian attending school
P1EMPL,First parent/guardian employment status
P1HRSWK,First parent/guardian hours worked per week
P1LKWRK,First parent/guardian looking for work
P1MTHSWRK,First parent/guardian months worked
P1AGE,First parent/guardian age
P2GUARD,Second parent/guardian
P2REL,Relation of second parent/guardian to child
P2SEX,Second parent/guardian sex
P2MRSTA,Second parent/guardian marital status
P2BFGF,Second parent/guardian living with partner
P2FRLNG,Second parent/guardian first language
P2SPEAK,Language spoken most often at home by second parent/guardian
P2DIFFI,Second parent/guardian difficulty participating in child’s school due to language
P2SCINT,Interpreters at school for second parent/guardian
P2WRMTL,Written materials at school in second parent/guardian native language
P2PLCBRTH,Second parent/guardian born in U.S.
P2AGEMV,Age of second parent/guardian when first moved to US
P2HISPAN,"Second parent/guardian of Spanish, Hispanic, or Latino origin"
P2AMIND,Second parent/guardian race - American Indian or Alaska Native
P2ASIAN,Second parent/guardian race - Asian
P2BLACK,Second parent/guardian race - Black or African American
P2PACI,Second parent/guardian race - Native Hawaiian or other Pacific Islander
P2WHITE,Second parent/guardian race - White
P2HISPRM,"Second parent/guardian race - Hispanic, race not reported"
P2EDUC,Second parent/guardian highest grade level completed
P2ENRL,Second parent/guardian attending school
P2EMPL,Second parent/guardian employment status
P2HRSWK,Second parent/guardian hours worked per week
P2LKWRK,Second parent/guardian looking for work
P2MTHSWRK,Second parent/guardian months worked
P2AGE,Second parent/guardian age
HWELFTANST,Received TANF in past 12 months
HWIC,Received WIC in past 12 months
HFOODST,Received food stamps in past 12 months
HMEDICAID,Received Medicaid in past 12 months
HCHIP,Received CHIP in past 12 months
HSECN8,Received Section 8 in past 12 months
TTLHHINC,Total income
OWNRNTHB,Own/rent house
HVINTSPHO,Internet access on cell phone
HVINTCOM,Internet access on computer or tablet
CHLDNT,Child use of internet for learning at home
LRNCOMP,Learning activities on computer
LRNTAB,Learning activities on tablet
LRNCELL,Learning activities on cell phone
SEFUTUREX,Expectations for child’s future education
DSBLTY,D - Child currently has disability
PAR1EDUC,D - Educational attainment of child’s first parent or guardian
PAR1EMPL,D - Work status of child’s first parent or guardian
PAR1FTFY,D - First parent or guardian works full time
PAR1MARST,D - First parent or guardian marital status
PAR1TYPE,D - Specific relationship of first parent or guardian to child
PAR1FSTGN,D - First parent or guardian first generation immigrant status
PAR2EDUC,D - Educational attainment of child’s second parent or guardian
PAR2EMPL,D - Work status of child’s second parent or guardian
PAR2FTFY,D - Second parent or guardian works full time
PAR2MARST,D - Second parent or guardian marital status
PAR2TYPE,D - Specific relationship of second parent or guardian to child
PAR2FSTGN,D - Second parent or guardian first generation immigrant status
HHPARN19X,D - Parental structure of household
HHPARN19_BRD,D - Household has second parent or guardian
NUMSIBSX,D - Number of child’s siblings
FAMILY19X,D - Family type with parents
FAMILY19_BRD,D - Family type with adults
HHUNDR6X,D - Number of children younger than age 6
HHUNDR10X,D - Number of children younger than age 10
HHUNDR16X,D - Number of children younger than age 16
HHUNDR18X,D - Number of children younger than age 18
HHUNID,"D - Other household member, not identified"
LANGUAGEX,D - English spoken most by parents
PARGRADEX,D - Parent/guardian highest education
RACEETH,D - Race and ethnicity of child
RACEETH2,D - Detailed race and ethnicity of child
INTACC,D - Household has internet access
CENREG,D - Census region where child lives
ZIP18PO2,D - Percent of families in zip code with children under 18 below the poverty line
ZIPBLHI2,D - Percent of persons in zip code who were Black or Hispanic
ZIPLOCL,D - Zip code classification by community type
S19CHART,"D - School charter, magnet/regular public, other on CCD"
S19NUMST,D - Total school enrollment of students on CCD/PSS
S19PBPV,D - School is public or private on CCD/PSS
S19TYPE,D - Type of school on CCD/PSS
SCHLGRAD,D - Child’s school level classification on CCD/PSS
ENGLSPANX,D - Questionnaire in English or Spanish
AGE2018,"D - Age of child as of Dec 31, 2018"
MODECOMP,D - Completed on web or paper
CHAGE1,D - Age of 1st nonsampled child
CHAGE2,D - Age of 2nd nonsampled child
CHAGE3,D - Age of 3rd nonsampled child
CHAGE4,D - Age of 4th nonsampled child
CHSEX1,D - Sex of 1st nonsampled child
CHSEX2,D - Sex of 2nd nonsampled child
CHSEX3,D - Sex of 3rd nonsampled child
CHSEX4,D - Sex of 4th nonsampled child
CHENRL1,D - Enrollment status of 1st nonsampled child
CHENRL2,D - Enrollment status of 2nd nonsampled child
CHENRL3,D - Enrollment status of 3rd nonsampled child
CHENRL4,D - Enrollment status of 4th nonsampled child
CHGRD1,D - Grade of 1st nonsampled child
CHGRD2,D - Grade of 2nd nonsampled child
CHGRD3,D - Grade of 3rd nonsampled child
CHGRD4,D - Grade of 4th nonsampled child
PPSU,PSU FOR TAYLOR SERIES VAR EST
PSTRATUM,STRATUM FOR TAYLOR SERIES VAR EST
FPWT,FINAL INTV WEIGHT
FPWT1,"FINAL INTV REPLICATE WEIGHT, FPWT1"
FPWT2,"FINAL INTV REPLICATE WEIGHT, FPWT2"
FPWT3,"FINAL INTV REPLICATE WEIGHT, FPWT3"
FPWT4,"FINAL INTV REPLICATE WEIGHT, FPWT4"
FPWT5,"FINAL INTV REPLICATE WEIGHT, FPWT5"
FPWT6,"FINAL INTV REPLICATE WEIGHT, FPWT6"
FPWT7,"FINAL INTV REPLICATE WEIGHT, FPWT7"
FPWT8,"FINAL INTV REPLICATE WEIGHT, FPWT8"
FPWT9,"FINAL INTV REPLICATE WEIGHT, FPWT9"
FPWT10,"FINAL INTV REPLICATE WEIGHT, FPWT10"
FPWT11,"FINAL INTV REPLICATE WEIGHT, FPWT11"
FPWT12,"FINAL INTV REPLICATE WEIGHT, FPWT12"
FPWT13,"FINAL INTV REPLICATE WEIGHT, FPWT13"
FPWT14,"FINAL INTV REPLICATE WEIGHT, FPWT14"
FPWT15,"FINAL INTV REPLICATE WEIGHT, FPWT15"
FPWT16,"FINAL INTV REPLICATE WEIGHT, FPWT16"
FPWT17,"FINAL INTV REPLICATE WEIGHT, FPWT17"
FPWT18,"FINAL INTV REPLICATE WEIGHT, FPWT18"
FPWT19,"FINAL INTV REPLICATE WEIGHT, FPWT19"
FPWT20,"FINAL INTV REPLICATE WEIGHT, FPWT20"
FPWT21,"FINAL INTV REPLICATE WEIGHT, FPWT21"
FPWT22,"FINAL INTV REPLICATE WEIGHT, FPWT22"
FPWT23,"FINAL INTV REPLICATE WEIGHT, FPWT23"
FPWT24,"FINAL INTV REPLICATE WEIGHT, FPWT24"
FPWT25,"FINAL INTV REPLICATE WEIGHT, FPWT25"
FPWT26,"FINAL INTV REPLICATE WEIGHT, FPWT26"
FPWT27,"FINAL INTV REPLICATE WEIGHT, FPWT27"
FPWT28,"FINAL INTV REPLICATE WEIGHT, FPWT28"
FPWT29,"FINAL INTV REPLICATE WEIGHT, FPWT29"
FPWT30,"FINAL INTV REPLICATE WEIGHT, FPWT30"
FPWT31,"FINAL INTV REPLICATE WEIGHT, FPWT31"
FPWT32,"FINAL INTV REPLICATE WEIGHT, FPWT32"
FPWT33,"FINAL INTV REPLICATE WEIGHT, FPWT33"
FPWT34,"FINAL INTV REPLICATE WEIGHT, FPWT34"
FPWT35,"FINAL INTV REPLICATE WEIGHT, FPWT35"
FPWT36,"FINAL INTV REPLICATE WEIGHT, FPWT36"
FPWT37,"FINAL INTV REPLICATE WEIGHT, FPWT37"
FPWT38,"FINAL INTV REPLICATE WEIGHT, FPWT38"
FPWT39,"FINAL INTV REPLICATE WEIGHT, FPWT39"
FPWT40,"FINAL INTV REPLICATE WEIGHT, FPWT40"
FPWT41,"FINAL INTV REPLICATE WEIGHT, FPWT41"
FPWT42,"FINAL INTV REPLICATE WEIGHT, FPWT42"
FPWT43,"FINAL INTV REPLICATE WEIGHT, FPWT43"
FPWT44,"FINAL INTV REPLICATE WEIGHT, FPWT44"
FPWT45,"FINAL INTV REPLICATE WEIGHT, FPWT45"
FPWT46,"FINAL INTV REPLICATE WEIGHT, FPWT46"
FPWT47,"FINAL INTV REPLICATE WEIGHT, FPWT47"
FPWT48,"FINAL INTV REPLICATE WEIGHT, FPWT48"
FPWT49,"FINAL INTV REPLICATE WEIGHT, FPWT49"
FPWT50,"FINAL INTV REPLICATE WEIGHT, FPWT50"
FPWT51,"FINAL INTV REPLICATE WEIGHT, FPWT51"
FPWT52,"FINAL INTV REPLICATE WEIGHT, FPWT52"
FPWT53,"FINAL INTV REPLICATE WEIGHT, FPWT53"
FPWT54,"FINAL INTV REPLICATE WEIGHT, FPWT54"
FPWT55,"FINAL INTV REPLICATE WEIGHT, FPWT55"
FPWT56,"FINAL INTV REPLICATE WEIGHT, FPWT56"
FPWT57,"FINAL INTV REPLICATE WEIGHT, FPWT57"
FPWT58,"FINAL INTV REPLICATE WEIGHT, FPWT58"
FPWT59,"FINAL INTV REPLICATE WEIGHT, FPWT59"
FPWT60,"FINAL INTV REPLICATE WEIGHT, FPWT60"
FPWT61,"FINAL INTV REPLICATE WEIGHT, FPWT61"
FPWT62,"FINAL INTV REPLICATE WEIGHT, FPWT62"
FPWT63,"FINAL INTV REPLICATE WEIGHT, FPWT63"
FPWT64,"FINAL INTV REPLICATE WEIGHT, FPWT64"
FPWT65,"FINAL INTV REPLICATE WEIGHT, FPWT65"
FPWT66,"FINAL INTV REPLICATE WEIGHT, FPWT66"
FPWT67,"FINAL INTV REPLICATE WEIGHT, FPWT67"
FPWT68,"FINAL INTV REPLICATE WEIGHT, FPWT68"
FPWT69,"FINAL INTV REPLICATE WEIGHT, FPWT69"
FPWT70,"FINAL INTV REPLICATE WEIGHT, FPWT70"
FPWT71,"FINAL INTV REPLICATE WEIGHT, FPWT71"
FPWT72,"FINAL INTV REPLICATE WEIGHT, FPWT72"
FPWT73,"FINAL INTV REPLICATE WEIGHT, FPWT73"
FPWT74,"FINAL INTV REPLICATE WEIGHT, FPWT74"
FPWT75,"FINAL INTV REPLICATE WEIGHT, FPWT75"
FPWT76,"FINAL INTV REPLICATE WEIGHT, FPWT76"
FPWT77,"FINAL INTV REPLICATE WEIGHT, FPWT77"
FPWT78,"FINAL INTV REPLICATE WEIGHT, FPWT78"
FPWT79,"FINAL INTV REPLICATE WEIGHT, FPWT79"
FPWT80,"FINAL INTV REPLICATE WEIGHT, FPWT80"
F_ALLGRADEX,Imputation flag for ALLGRADEX
F_EDCPUB,Imputation flag for EDCPUB
F_EDCCAT,Imputation flag for EDCCAT
F_EDCREL,Imputation flag for EDCREL
F_EDCPRI,Imputation flag for EDCPRI
F_EDCINTK12,Imputation flag for EDCINTK12
F_EDCINTCOL,Imputation flag for EDCINTCOL
F_EDCCOL,Imputation flag for EDCCOL
F_EDCHSFL,Imputation flag for EDCHSFL
F_HOMESCHLX,Imputation flag for HOMESCHLX
F_HMSCHARR,Imputation flag for HMSCHARR
F_HSCOOP,Imputation flag for HSCOOP
F_HSWHOX,Imputation flag for HSWHOX
F_HSTUTOR,Imputation flag for HSTUTOR
F_HSINTNET,Imputation flag for HSINTNET
F_ONLNAP,Imputation flag for ONLNAP
F_ONLNSC,Imputation flag for ONLNSC
F_ONLNEH,Imputation flag for ONLNEH
F_ONLNLS,Imputation flag for ONLNLS
F_ONLNPR,Imputation flag for ONLNPR
F_ONLNHS,Imputation flag for ONLNHS
F_ONLNOTH,Imputation flag for ONLNOTH
F_ONLBULLY,Imputation flag for ONLBULLY
F_ONLHLTH,Imputation flag for ONLHLTH
F_ONLSPNDS,Imputation flag for ONLSPNDS
F_ONLAVDPUB,Imputation flag for ONLAVDPUB
F_HSIMPONLI,Imputation flag for HSIMPONLI
F_HSINTPUB,Imputation flag for HSINTPUB
F_HSINTPRI,Imputation flag for HSINTPRI
F_HSINTCOL,Imputation flag for HSINTCOL
F_HSINTVRT,Imputation flag for HSINTVRT
F_HSINTCMP,Imputation flag for HSINTCMP
F_HSINTK12,Imputation flag for HSINTK12
F_HSINTIND,Imputation flag for HSINTIND
F_HSINTOH,Imputation flag for HSINTOH
F_HSINTNUM,Imputation flag for HSINTNUM
F_HSINTFEE,Imputation flag for HSINTFEE
F_HSINTHRS,Imputation flag for HSINTHRS
F_HSSTYL,Imputation flag for HSSTYL
F_HSKACTIV,Imputation flag for HSKACTIV
F_HSINTLIB,Imputation flag for HSINTLIB
F_HSINTCAT,Imputation flag for HSINTCAT
F_HSINTREL,Imputation flag for HSINTREL
F_HSINTSCH,Imputation flag for HSINTSCH
F_HSINTFRWB,Imputation flag for HSINTFRWB
F_HSINTWEB,Imputation flag for HSINTWEB
F_HSINTOTH,Imputation flag for HSINTOTH
F_HSCLIBRX,Imputation flag for HSCLIBRX
F_HSCHSPUBX,Imputation flag for HSCHSPUBX
F_HSCHSRELX,Imputation flag for HSCHSRELX
F_HSCPUBLX,Imputation flag for HSCPUBLX
F_HSCCNVX,Imputation flag for HSCCNVX
F_HSCEVTX,Imputation flag for HSCEVTX
F_HSCFMLY,Imputation flag for HSCFMLY
F_HSCOTH,Imputation flag for HSCOTH
F_HSCOURS,Imputation flag for HSCOURS
F_HOMEKX,Imputation flag for HOMEKX
F_HOME1,Imputation flag for HOME1
F_HOME2,Imputation flag for HOME2
F_HOME3,Imputation flag for HOME3
F_HOME4,Imputation flag for HOME4
F_HOME5,Imputation flag for HOME5
F_HOME6,Imputation flag for HOME6
F_HOME7,Imputation flag for HOME7
F_HOME8,Imputation flag for HOME8
F_HOME9,Imputation flag for HOME9
F_HOME10,Imputation flag for HOME10
F_HOME11,Imputation flag for HOME11
F_HOME12,Imputation flag for HOME12
F_HSSAFETYX,Imputation flag for HSSAFETYX
F_HSDISSATX,Imputation flag for HSDISSATX
F_HSRELGON,Imputation flag for HSRELGON
F_HSMORAL,Imputation flag for HSMORAL
F_HSDISABLX,Imputation flag for HSDISABLX
F_HSILLX,Imputation flag for HSILLX
F_HSSPCLNDX,Imputation flag for HSSPCLNDX
F_HSALTX,Imputation flag for HSALTX
F_HSFMLY,Imputation flag for HSFMLY
F_HSOTHERX,Imputation flag for HSOTHERX
F_HSBULLY,Imputation flag for HSBULLY
F_HSMOSTX,Imputation flag for HSMOSTX
F_HSASSNX,Imputation flag for HSASSNX
F_HSFREQX,Imputation flag for HSFREQX
F_HSNATL,Imputation flag for HSNATL
F_HSMLTY,Imputation flag for HSMLTY
F_HSENRL,Imputation flag for HSENRL
F_DISTASSI,Imputation flag for DISTASSI
F_SCHRTSCHL,Imputation flag for SCHRTSCHL
F_SCHLMAGNET,Imputation flag for SCHLMAGNET
F_SNEIGHBRX,Imputation flag for SNEIGHBRX
F_SCCHOICE,Imputation flag for SCCHOICE
F_SPUBCHOIX,Imputation flag for SPUBCHOIX
F_SCONSIDR,Imputation flag for SCONSIDR
F_LOCALE,Imputation flag for LOCALE
F_SCHLSAFETY,Imputation flag for SCHLSAFETY
